p0,2.8183032272223407,51.17901897580423
p1,98.19844012065143,8.037205368823397
p2,15.305728826462794,3.7262468002723703
p3,0.840460333187576,97.94659665270021
p4,53.257782435062374,4.626730905272803
p5,52.80461218497477,17.934157997155033
p6,64.35882443592719,4.6729413173744465
p7,70.52424366553838,39.37668895302265
p8,39.38748791258624,30.969916471651082
p9,36.02491758074774,39.581453104009235
p10,30.11235271747492,73.53310471538782
p11,49.740527832131875,3.226948483081249
p12,66.0357384348377,95.37963828264556
p13,33.489827825988925,86.70660823976341
p14,81.41012987405536,33.8064267766484
p15,10.330305471788815,86.97270177199046
p16,62.15626987940136,90.97498465069937
p17,47.77232529988471,84.8977713512397
p18,4.067118802958813,15.435936604734145
p19,9.507288417808867,6.630157297556316
p20,70.07336231057275,76.03647872688914
p21,22.844722046360143,71.7415588105346
p22,34.93096449870017,9.757736651740856
p23,36.539565176802746,99.94158800785866
p24,88.89716584210413,5.554617921314742
p25,18.77388504993097,26.16026396775307
p26,30.282472331540966,28.664157318845696
p27,2.4465783104379746,59.277392214551114
p28,30.535841893266802,93.02289186375646
p29,93.41773657586455,72.2105060588257
p30,47.4048360843364,66.71249601054244
p31,75.05509349556085,48.48531101760153
p32,53.937015028727956,56.69918708828218
p33,7.955465374692294,63.05825110176401
p34,55.44407888774971,44.95062260658176
p35,26.44141188627367,20.413257837352962
p36,90.72755923814303,58.00541281789373
p37,20.268364484524625,85.67798508952836
p38,58.85667857739849,59.27076580508979
p39,77.82426923441972,28.336449430129385
p40,55.44173599800922,22.838616430092983
p41,68.45364933269919,67.67666674777982
p42,14.343302015247339,57.78419413219167
p43,90.59457715948274,13.624701044703524
p44,93.6717345921267,89.76597852777606
p45,66.92414203810144,53.30274795169
p46,66.78478308254977,20.98389574059273
p47,85.84933529135319,58.1753011146118
p48,50.361119036807544,70.87748440021772
p49,27.436763432966217,91.42319394854529
p50,13.505649395454144,81.30975929051854
p51,50.29456727096393,45.48908503894569
p52,51.394691118262294,15.590046551007353
p53,68.83708085007855,22.062073336359212
p54,21.536831417324553,94.21291512861373
p55,77.52426012847633,6.486678434857818
p56,16.176877187168447,98.92693479340387
p57,95.77942178566549,8.106506176629269
p58,93.96462977014626,21.307768433035477
p59,54.83311312607763,46.720452995427166
p60,13.001924449224145,68.27266354027438
p61,12.435788873915454,27.549342089340744
p62,0.307974626029095,0.033113973440879185
p63,72.3701180517798,91.87119605220293
p64,20.60613916615932,3.0436222436152405
p65,89.32031323265802,79.30222506877381
p66,60.36169645608209,71.4510565462
p67,71.75152247352482,48.06403673823388
p68,15.989444149989662,64.42764481612608
p69,57.222153598061354,41.57832467122338
p70,50.7319537166379,20.379026766484674
p71,56.28540114096686,42.228704865225744
p72,41.498834760508664,31.297959670138255
p73,19.403807746029443,49.07527282654589
p74,55.35506946484333,8.21450408545541
p75,54.724445680615574,22.138662835829937
p76,94.20558913843657,42.184655101327984
p77,44.164379229496895,85.77410165466138
p78,30.74488703178527,16.674242774337756
p79,86.80377257926482,5.790526275259045
p80,56.698989926291844,13.954462672582546
p81,1.328707574084087,18.958520108174383
p82,22.516664706876867,81.74784192661848
p83,82.66852387989536,74.80094794761575
p84,33.66793248942804,22.622500503525234
p85,4.634095083825541,59.42964614490831
p86,27.969620948272976,88.20247563543236
p87,50.80934255229379,39.797718774384236
p88,27.561273509435036,43.507077091697674
p89,90.02821352657914,47.77303349859601
p90,28.61725331342018,12.977499798216508
p91,2.7284925416990458,48.416658853638694
p92,53.80761337482909,46.013073350974665
p93,60.471615026623496,14.690892154415259
p94,53.52853394632518,50.65527858617016
p95,1.0947746677540837,34.48909300540728
p96,87.9907425300782,3.630736769012488
p97,98.0620365459995,10.475533979418971
p98,15.099531856629511,3.0178902733177027
p99,58.76657761609756,71.81770385738315
p100,76.74908730982129,17.922534466175012
p101,0.1460862377803296,82.7741704485479
p102,29.274613238691927,16.09487350862627
p103,69.910430255095,7.234134584448704
p104,15.930545120205153,78.53833617114077
p105,14.893900183244357,81.74799892992549
p106,6.8548697870313475,48.88793376640711
