p2,p5
p4,p6
p6,p12
p4,p12
p14,p15
p13,p16
p8,p19
p14,p29
p27,p30
p21,p31
p17,p32
p33,p34
p31,p36
p13,p37
p0,p44
p42,p45
p28,p48
p17,p49
p24,p50
p4,p51
p5,p52
p2,p52
p4,p53
p4,p55
p21,p56
p43,p56
p3,p57
p22,p58
p11,p58
p47,p60
p23,p60
p40,p60
p3,p61
p57,p61
p17,p64
p25,p65
p25,p66
p52,p67
p27,p70
p17,p73
p35,p74
p70,p76
p17,p77
p12,p78
p3,p79
p78,p80
p5,p80
p41,p81
p64,p81
p2,p83
p42,p84
p37,p86
p10,p87
p86,p89
p24,p90
p22,p93
p14,p94
p9,p95
p65,p96
p20,p97
p50,p97
p3,p99
p68,p100
p57,p101
p99,p101
p6,p101
p71,p102
p62,p102
p85,p102
p52,p103
p46,p104
p53,p104
p38,p105
p4,p106
p2,p107
p87,p108
p33,p109
p21,p110
p11,p111
p58,p111
p85,p112
p2,p113
p47,p114
p7,p114
p72,p115
p18,p115
p98,p116
p33,p117
p35,p117
p11,p119
p69,p120
p13,p121
p62,p122
p102,p122
p96,p123
p74,p124
p39,p125
p125,p126
p39,p126
p14,p127
p39,p129
p62,p130
p4,p131
p91,p132
p13,p133
p20,p134
p97,p134
p50,p134
p75,p135
p21,p136
p13,p137
p92,p138
p1,p138
p0,p139
p114,p140
p85,p141
p71,p141
p17,p143
p11,p144
p22,p144
p3,p145
p130,p146
p41,p147
p64,p147
p4,p148
p96,p149
p65,p149
p123,p149
p48,p150
p105,p150
p140,p150
p82,p151
p140,p152
p7,p152
p114,p152
p98,p153
p116,p153
p19,p153
p92,p154
p37,p154
p98,p155
p19,p155
p91,p156
p18,p156
p91,p157
p98,p158
p3,p159
p96,p160
p65,p160
p84,p160
p26,p161
p71,p161
p24,p163
p50,p163
p88,p164
p85,p165
p62,p165
p41,p166
p64,p166
p47,p167
p109,p168
p54,p168
p68,p169
p100,p169
p82,p170
p151,p170
p129,p170
p33,p171
p96,p172
p42,p172
p8,p173
p88,p173
p164,p173
p3,p174
p75,p175
p135,p175
p88,p176
p17,p177
p71,p178
p35,p179
p100,p179
p43,p180
p56,p180
p22,p181
p33,p182
p75,p183
p135,p183
p69,p183
p75,p184
p31,p185
p63,p185
p110,p185
p17,p186
p68,p187
p96,p188
p4,p189
p38,p190
p59,p190
p98,p191
p99,p192
p96,p193
p100,p194
p179,p194
p132,p194
p4,p195
p31,p196
p20,p196
p20,p197
p31,p197
p42,p198
p24,p199
p69,p200
p183,p200
p21,p201
p31,p201
p33,p202
p40,p203
p60,p203
p70,p203
p191,p203
p99,p204
p57,p204
p59,p205
p108,p205
p78,p206
p67,p206
p103,p206
p80,p206
p47,p207
p25,p208
p78,p209
p38,p210
p7,p210
p152,p210
p3,p211
p2,p212
p47,p213
p38,p214
p28,p215
p48,p215
p174,p215
p103,p216
p24,p217
p88,p218
p8,p218
p4,p219
p2,p220
p52,p221
p103,p221
p96,p222
p14,p223
p162,p224
p208,p224
p66,p224
p6,p225
p131,p225
p38,p226
p96,p227
p47,p228
p4,p229
p96,p230
p28,p231
p43,p231
p75,p232
p62,p233
p85,p233
p14,p234
p120,p235
p169,p235
p126,p235
p13,p236
p24,p237
p47,p238
p217,p239
p190,p239
p199,p239
p142,p239
p28,p240
p48,p240
p43,p240
p35,p241
p37,p242
p86,p242
p5,p243
p83,p243
p79,p243
p38,p244
p42,p245
p25,p246
p11,p247
p33,p248
p91,p249
p98,p250
p33,p251
p24,p252
p91,p253
p39,p254
p5,p255
p100,p256
p68,p256
p42,p257
p118,p258
p176,p258
p14,p259
p24,p260
p59,p261
p205,p261
p108,p261
p98,p262
p91,p263
p24,p264
p20,p265
p69,p266
p120,p266
p142,p267
p244,p267
p105,p267
p63,p267
p264,p267
p136,p267
p28,p268
p24,p269
p124,p270
p74,p270
p169,p270
p241,p270
p62,p271
p75,p272
p14,p274
p17,p275
p11,p276
p96,p277
p8,p278
p37,p279
p86,p279
p35,p280
p3,p281
p10,p282
p87,p282
p249,p282
p5,p283
p78,p283
p87,p284
p108,p284
p75,p285
p24,p286
p17,p287
p11,p288
p17,p289
p3,p290
p47,p291
p69,p292
p0,p293
p261,p294
p205,p294
p288,p294
p21,p295
p124,p296
p170,p296
p151,p296
p129,p296
p138,p297
p1,p297
p8,p298
p88,p298
p59,p299
p4,p300
p91,p301
p13,p302
p48,p303
p13,p304
p68,p305
p75,p306
p69,p307
p54,p308
p109,p308
p168,p308
p117,p308
p202,p308
p171,p308
p105,p309
p63,p309
p99,p310
p4,p311
p116,p312
p198,p312
p45,p312
p245,p312
p85,p313
p88,p313
p88,p314
p176,p315
p258,p315
p216,p315
p314,p315
p278,p315
p59,p316
p14,p317
p24,p318
p11,p319
p8,p320
p13,p321
p91,p322
p88,p323
p20,p324
p41,p325
p64,p325
p47,p326
p69,p327
p69,p328
p24,p329
p4,p330
p42,p331
p13,p332
p18,p333
p321,p333
p17,p334
p68,p335
p35,p335
p20,p336
p116,p337
p245,p337
p45,p337
p146,p337
p162,p338
p293,p338
p44,p338
p14,p339
p103,p340
p314,p340
p216,p340
p59,p341
p124,p342
p74,p342
p169,p342
p129,p342
p28,p343
p62,p344
p37,p345
p13,p346
p2,p347
p20,p348
p86,p349
p307,p349
p179,p350
p194,p350
p38,p351
p293,p352
p162,p352
p208,p352
p120,p353
p184,p353
p183,p353
p126,p353
p39,p354
p22,p355
p142,p356
p163,p356
p237,p356
p265,p356
p69,p357
p52,p358
p103,p358
p42,p359
p3,p360
p98,p361
p28,p362
p99,p363
p86,p364
p68,p365
p14,p366
p82,p367
p151,p367
p21,p368
p54,p369
p40,p369
p40,p370
p11,p371
p2,p372
p98,p373
p62,p374
p10,p375
p7,p375
p62,p376
p42,p376
p69,p377
p68,p378
p88,p379
p96,p380
p40,p381
p63,p382
p185,p382
p351,p382
p244,p382
p368,p382
p136,p382
p13,p383
p11,p384
p116,p385
p162,p386
p293,p386
p21,p387
p39,p388
p120,p389
p126,p389
p350,p390
p370,p390
p381,p390
p194,p390
p96,p391
p91,p392
p59,p393
p27,p394
p85,p395
p33,p396
p69,p397
p52,p398
p103,p398
p176,p399
p298,p399
p314,p399
p216,p399
p1,p400
p92,p400
p59,p401
p2,p402
p13,p403
p2,p404
p69,p405
p62,p406
p405,p407
p357,p407
p89,p407
p327,p407
p377,p407
p364,p407
p91,p408
p39,p409
p38,p410
p91,p411
p59,p412
p35,p413
p176,p414
p21,p415
p59,p416
p48,p417
p140,p417
p114,p417
p13,p418
p20,p419
p40,p420
p82,p421
p124,p422
p169,p422
p74,p422
p21,p423
p3,p424
p37,p425
p86,p425
p85,p426
p59,p427
p11,p428
p108,p429
p205,p429
p427,p429
p216,p430
p314,p430
p315,p430
p278,p430
p325,p430
p72,p431
p378,p431
p256,p431
p40,p432
p98,p433
p98,p434
p142,p435
p54,p436
p11,p437
p415,p438
p387,p438
p52,p439
p89,p440
p135,p440
p407,p440
p405,p440
p327,p440
