l0,l295
l1,l135
l1,l82
l2,l12
l3,l106
l3,l45
l3,l27
l3,l11
l3,l185
l4,l182
l4,l17
l4,l101
l5,l12
l6,l81
l7,l186
l8,l194
l9,l194
l10,l12
l10,l126
l12,l164
l12,l183
l12,l100
l12,l155
l12,l81
l12,l84
l12,l247
l12,l44
l12,l51
l12,l256
l12,l217
l12,l200
l12,l27
l12,l245
l12,l108
l12,l165
l12,l71
l12,l232
l12,l134
l12,l94
l12,l140
l12,l292
l12,l13
l12,l36
l12,l216
l12,l17
l12,l122
l12,l86
l12,l76
l12,l143
l12,l288
l12,l278
l12,l186
l12,l204
l12,l21
l12,l116
l12,l241
l13,l199
l14,l34
l14,l40
l15,l194
l16,l256
l17,l244
l17,l81
l17,l159
l17,l83
l17,l253
l17,l212
l17,l295
l17,l57
l17,l23
l18,l194
l19,l195
l20,l194
l22,l299
l23,l87
l24,l80
l24,l194
l25,l112
l26,l186
l27,l295
l27,l203
l27,l265
l27,l232
l27,l148
l28,l49
l29,l283
l29,l194
l30,l159
l31,l212
l32,l163
l32,l296
l32,l209
l33,l127
l34,l69
l34,l215
l34,l161
l35,l143
l37,l122
l38,l213
l39,l285
l41,l194
l42,l239
l43,l83
l44,l194
l45,l61
l45,l46
l46,l241
l47,l194
l48,l194
l49,l105
l49,l239
l49,l207
l49,l194
l50,l232
l52,l224
l53,l127
l53,l122
l53,l152
l54,l221
l54,l280
l54,l179
l54,l143
l55,l112
l56,l127
l57,l213
l57,l158
l58,l194
l59,l295
l59,l249
l60,l213
l62,l127
l63,l162
l64,l260
l65,l81
l66,l125
l67,l127
l68,l194
l69,l271
l70,l127
l71,l222
l72,l266
l72,l213
l73,l241
l73,l219
l74,l295
l75,l186
l76,l183
l76,l92
l76,l212
l76,l229
l76,l186
l76,l208
l77,l295
l78,l186
l79,l127
l81,l142
l81,l122
l81,l295
l81,l279
l82,l141
l82,l276
l83,l270
l83,l169
l83,l151
l83,l232
l85,l232
l86,l285
l87,l278
l88,l241
l89,l239
l90,l133
l91,l123
l91,l143
l91,l175
l91,l237
l91,l145
l92,l214
l93,l194
l94,l195
l95,l211
l96,l119
l97,l112
l98,l232
l99,l261
l102,l194
l103,l211
l104,l285
l105,l295
l106,l213
l106,l232
l107,l127
l109,l122
l110,l246
l111,l246
l112,l239
l112,l259
l113,l198
l114,l143
l114,l297
l115,l194
l115,l261
l117,l285
l118,l120
l119,l172
l119,l285
l120,l174
l121,l194
l122,l232
l122,l186
l122,l295
l122,l235
l122,l213
l122,l124
l122,l273
l124,l299
l125,l268
l125,l232
l126,l136
l126,l167
l127,l191
l127,l194
l127,l254
l127,l299
l127,l248
l127,l173
l128,l199
l129,l241
l130,l194
l131,l174
l132,l186
l133,l163
l135,l294
l135,l160
l135,l298
l136,l236
l136,l149
l136,l194
l137,l256
l138,l280
l139,l150
l139,l295
l142,l236
l143,l190
l143,l168
l143,l202
l143,l299
l143,l233
l143,l194
l143,l171
l143,l166
l143,l250
l143,l295
l143,l162
l143,l257
l144,l194
l146,l232
l147,l194
l147,l184
l147,l232
l151,l246
l153,l295
l154,l194
l156,l274
l157,l212
l160,l197
l161,l295
l162,l194
l163,l174
l170,l213
l170,l262
l171,l208
l174,l287
l174,l232
l176,l194
l177,l194
l178,l205
l180,l260
l180,l194
l180,l274
l181,l186
l184,l223
l186,l290
l186,l241
l186,l282
l186,l201
l186,l240
l186,l286
l186,l227
l186,l232
l187,l212
l188,l283
l189,l205
l192,l232
l193,l284
l193,l246
l194,l213
l194,l269
l194,l299
l194,l295
l194,l251
l194,l233
l194,l267
l194,l276
l194,l241
l194,l234
l194,l225
l194,l252
l196,l246
l198,l233
l198,l205
l198,l232
l202,l243
l205,l285
l206,l232
l210,l232
l211,l218
l211,l285
l212,l232
l212,l263
l213,l273
l213,l289
l213,l264
l220,l223
l224,l295
l226,l256
l228,l241
l230,l241
l231,l232
l232,l295
l232,l238
l232,l239
l239,l241
l240,l272
l241,l255
l241,l295
l242,l295
l256,l299
l258,l295
l259,l281
l275,l285
l277,l295
l283,l285
l283,l297
l291,l299
l293,l295
