p244,p982
p242,p1134
p300,p698
p97,p1826
p340,p1117
p1020,p1042
p51,p1564
p526,p1373
p107,p1057
p715,p1444
p292,p1816
p620,p1022
p822,p1569
p1118,p1504
p400,p596
p850,p1945
p150,p1136
p776,p1050
p405,p656
p285,p1401
p377,p896
p1116,p1658
p1460,p1626
p1419,p1663
p1924,p1970
p268,p1753
p88,p231
p1550,p1558
p1170,p1817
p703,p790
p176,p1948
p719,p1120
p346,p439
p230,p288
p173,p1773
p791,p1555
p1398,p1810
p210,p1215
p85,p1173
p788,p1042
p1492,p1622
p450,p1463
p1335,p1439
p727,p930
p702,p1099
p97,p823
p840,p868
p279,p1027
p1698,p1836
p1356,p1535
p543,p1044
p113,p1563
p877,p1430
p1391,p1698
p867,p1418
p983,p1929
p310,p827
p473,p925
p491,p971
p973,p1663
p341,p927
p437,p1044
p1847,p1948
p191,p1263
p1093,p1536
p1440,p1804
p366,p397
p113,p1262
p1180,p1656
p1577,p1622
p238,p1318
p585,p1271
p1412,p1564
p472,p1460
p598,p1927
p1233,p1414
p436,p990
p1167,p1318
p103,p1357
p95,p440
p1258,p1318
p94,p1070
p125,p1301
p983,p1573
p584,p783
p883,p1574
p8,p824
p81,p341
p6,p709
p1241,p1910
p117,p887
p330,p980
p391,p1449
p562,p1731
p153,p676
p885,p1241
p1115,p1328
p812,p1708
p1174,p1371
p916,p1780
p89,p1186
p601,p1839
p365,p1259
p369,p372
p1762,p1864
p491,p1161
p376,p1672
p378,p498
p688,p1388
p749,p1601
p59,p1621
p452,p1800
p1531,p1972
p709,p1194
p1120,p1252
p41,p1964
p525,p1851
p44,p458
p267,p1940
p351,p1116
p740,p1200
p587,p1754
p523,p1677
p834,p1572
p1384,p1501
p622,p1187
p671,p1886
p471,p1037
p1032,p1201
p911,p1315
p76,p1095
p1134,p1141
p135,p1670
p454,p1855
p251,p1304
p652,p1642
p662,p1069
p920,p1613
p405,p643
p1165,p1724
p588,p1261
p1534,p1615
p1023,p1860
p1256,p1911
p1299,p1898
p634,p1038
p1123,p1302
p810,p1482
p755,p1888
p842,p1967
p1438,p1986
p141,p878
p1683,p1724
p1080,p1267
p109,p866
p1232,p1319
p90,p844
p277,p1544
p1435,p1539
p92,p639
p47,p1177
p917,p1877
p331,p1040
p746,p1836
p553,p584
p646,p1757
p600,p1922
p193,p276
p974,p1386
p184,p641
p518,p1630
p746,p810
p1137,p1662
p390,p1724
p872,p1795
p208,p822
p37,p1286
p177,p992
p1099,p1851
p723,p1401
p703,p1665
p62,p704
p259,p1924
p708,p1569
p68,p1129
p457,p985
p684,p1667
p741,p1797
p887,p1843
p1085,p1373
p68,p655
p167,p1422
p962,p1888
p13,p590
p736,p1686
p113,p456
p1237,p1803
p786,p1362
p633,p763
p825,p1392
p148,p634
p560,p868
p13,p726
p353,p1843
p299,p1332
p493,p1111
p461,p521
p1397,p1675
p367,p925
p542,p744
p1001,p1254
p772,p1763
p968,p1989
p267,p1805
p1268,p1410
p37,p869
p229,p609
p18,p532
p1031,p1660
p502,p1903
p187,p330
p537,p1422
p638,p1404
p240,p1280
p203,p494
p42,p120
p868,p1801
p1722,p1903
p1454,p1948
p67,p1500
p11,p1708
p822,p1251
p1509,p1517
p1552,p1668
p293,p1756
p251,p852
p328,p638
p928,p1952
p405,p873
p1041,p1323
p476,p1210
p379,p1579
p954,p1115
p1887,p1904
p682,p1669
p396,p751
p381,p877
p161,p722
p132,p1921
p207,p1691
p87,p1599
p935,p943
p407,p1260
p576,p1413
p1129,p1293
p1576,p1645
p843,p1254
p782,p832
p989,p1783
p859,p1731
p20,p1139
p780,p1601
p895,p926
p113,p1376
p504,p1854
p601,p1302
p180,p916
p570,p1557
p839,p1866
p802,p1712
p675,p1760
p626,p1884
p667,p1867
p225,p448
p524,p1548
p181,p488
p1095,p1323
p464,p704
p810,p1823
p237,p407
p441,p532
p1393,p1618
p504,p1270
p945,p1328
p249,p1398
p351,p1332
p1570,p1612
p700,p1475
p336,p1274
p288,p371
p1034,p1093
p409,p1084
p73,p1470
p650,p1670
p88,p1255
p1397,p1641
p1037,p1378
p1554,p1703
p270,p1233
p1580,p1737
p1259,p1866
p859,p1715
p347,p689
p118,p807
p412,p640
p1653,p1868
p672,p756
p215,p1406
p458,p1387
p535,p1731
p574,p785
p1061,p1731
p958,p1315
p867,p1261
p482,p862
