p437,p849
p638,p757
p868,p937
p1644,p1961
p51,p1449
p439,p1451
p17,p116
p420,p969
p60,p108
p954,p1636
p1384,p1637
p1271,p1952
p1190,p1568
p655,p768
p503,p969
p1287,p1345
p105,p810
p1676,p1680
p1398,p1936
p317,p1206
p248,p1827
p1316,p1569
p1174,p1729
p420,p572
p524,p1946
p1695,p1712
p259,p1221
p470,p1667
p614,p1737
p423,p1440
p487,p1948
p893,p921
p1029,p1769
p113,p1265
p853,p1766
p260,p664
p789,p830
p1413,p1675
p82,p386
p75,p203
p358,p1757
p1472,p1783
p1650,p1878
p32,p160
p681,p1539
p309,p596
p631,p929
p108,p1517
p770,p1974
p453,p1215
p524,p740
p26,p601
p409,p609
p1450,p1891
p234,p731
p1289,p1916
p1155,p1575
p866,p1460
p1156,p1349
p863,p1128
p2,p1301
p812,p1346
p535,p899
p1352,p1981
p765,p899
p106,p1355
p393,p821
p647,p712
p202,p1886
p273,p624
p222,p1523
p532,p1940
p33,p476
p1693,p1708
p1428,p1596
p430,p965
p1328,p1862
p105,p646
p493,p1904
p830,p1200
p662,p1459
p1155,p1402
p255,p541
p1347,p1991
p2,p1451
p180,p1511
p1074,p1701
p345,p622
p1489,p1939
p846,p1512
p275,p651
p72,p135
p137,p1586
p936,p1255
p973,p1236
p650,p1234
p667,p972
p55,p1295
p220,p941
p933,p1512
p803,p1555
p38,p514
p717,p1866
p324,p1217
p223,p302
p103,p960
p1196,p1829
p843,p1642
p529,p1839
p876,p1203
p237,p1043
p101,p500
p1294,p1410
p1086,p1719
p524,p707
p1126,p1910
p488,p1264
p1198,p1954
p20,p1795
p132,p1590
p1483,p1547
p250,p963
p669,p1108
p963,p1331
p1036,p1347
p367,p1641
p810,p1431
p1246,p1589
p950,p1776
p249,p1765
p703,p1117
p460,p1971
p537,p1740
p755,p1448
p494,p1939
p384,p1878
p445,p1815
p40,p136
p791,p1339
p845,p1789
p350,p981
p336,p1319
p276,p1553
p715,p1624
p156,p788
p608,p1134
p1246,p1536
p1429,p1727
p725,p1916
p635,p926
p561,p1417
p1409,p1823
p491,p795
p43,p1192
p825,p969
p196,p1175
p520,p884
p843,p859
p873,p1072
p231,p1720
p1405,p1539
p1601,p1611
p1054,p1717
p645,p1019
p565,p1098
p389,p1843
p1604,p1701
p491,p1841
p258,p1029
p228,p470
p307,p601
p695,p1045
p0,p70
p129,p982
p1321,p1482
p923,p1910
p582,p1196
p12,p763
p1205,p1675
p990,p1512
p40,p440
p494,p1542
p404,p1138
p140,p440
p518,p1590
p12,p402
p665,p1756
p1131,p1352
p455,p494
p120,p159
p342,p1134
p1434,p1950
p307,p714
p248,p1765
p21,p1845
p98,p528
p1266,p1415
p725,p871
p10,p1946
p131,p1721
p580,p898
p218,p1379
p53,p1977
p597,p1026
p2,p439
p380,p1535
p497,p629
p1256,p1639
p125,p1118
p782,p1173
p189,p602
p653,p918
p1268,p1748
p512,p919
p1249,p1492
p36,p1593
p1306,p1995
p42,p1286
p905,p984
p113,p775
p881,p1458
p762,p881
p791,p1205
p1118,p1272
p577,p1199
p1351,p1576
p615,p1243
p215,p452
p639,p875
p646,p1903
p373,p550
p419,p1421
p694,p1890
p1035,p1895
p1684,p1708
p103,p457
p109,p450
p899,p1025
p229,p512
p549,p1402
p591,p1294
p307,p401
p597,p1251
p1346,p1594
p566,p958
p217,p1226
p1320,p1696
p495,p1095
p1603,p1719
p1058,p1243
p302,p304
p885,p1800
p823,p1843
p172,p407
p403,p1316
