p1006,p1062
p488,p1135
p349,p882
p651,p1156
p6,p1289
p12,p617
p1213,p1602
p1362,p1760
p1133,p1796
p643,p1396
p426,p1159
p239,p1073
p32,p935
p735,p1197
p273,p1236
p380,p1417
p480,p798
p670,p1462
p629,p1313
p485,p947
p20,p60
p351,p816
p1030,p1143
p341,p1171
p732,p1274
p929,p1769
p1005,p1721
p1190,p1205
p1524,p1888
p921,p1658
p646,p1439
p1802,p1942
p1009,p1349
p1336,p1734
p1326,p1433
p964,p1142
p833,p1532
p93,p1482
p298,p1791
p321,p1995
p714,p1831
p142,p490
p368,p1592
p40,p601
p994,p1162
p185,p1514
p1017,p1981
p1041,p1222
p1272,p1463
p1158,p1473
p300,p1137
p559,p1834
p94,p969
p1630,p1730
p1041,p1871
p107,p953
p1878,p1934
p303,p1201
p139,p197
p61,p1581
p1415,p1422
p970,p1552
p231,p1799
p1287,p1519
p609,p663
p389,p1276
p53,p358
p430,p1242
p1203,p1656
p187,p1672
p548,p1789
p1572,p1904
p72,p614
p403,p476
p357,p1693
p1661,p1674
p1159,p1452
p415,p1265
p497,p1986
p1787,p1978
p201,p323
p16,p1736
p782,p1666
p125,p842
p231,p563
p480,p1715
p1287,p1870
p0,p474
p61,p1359
p59,p644
p143,p270
p922,p1975
p1113,p1868
p23,p1245
p1482,p1766
p600,p1011
p1105,p1599
p867,p1773
p1270,p1857
p231,p508
p75,p744
p383,p1158
p1097,p1315
p829,p1449
p795,p869
p814,p1865
p677,p1795
p1652,p1762
p597,p1252
p510,p1522
p769,p798
p797,p948
p227,p577
p1403,p1691
p391,p1597
p53,p939
p1039,p1770
p888,p1452
p917,p1980
p1362,p1591
p718,p821
p400,p1845
p647,p1778
p882,p1392
p556,p753
p353,p357
p1088,p1521
p860,p1551
p631,p1892
p700,p1662
p131,p419
p392,p1942
p356,p1279
p351,p899
p470,p1631
p1207,p1578
p881,p1161
p1394,p1460
p1073,p1528
p478,p1290
p810,p1802
p375,p1753
p389,p1064
p522,p1592
p687,p1384
p38,p1951
p525,p859
p167,p1838
p141,p1747
p241,p1831
p240,p1778
p318,p520
p164,p314
p1063,p1081
p654,p1102
p532,p1535
p1146,p1838
p34,p106
p526,p753
p969,p1661
p524,p1018
p452,p1373
p758,p1893
p348,p502
p154,p1762
p1263,p1496
p467,p1006
p1284,p1692
p413,p1642
p1155,p1924
p12,p1710
p1028,p1476
p269,p1532
p118,p953
p938,p1701
p1296,p1396
p190,p1124
p135,p1810
p687,p840
p1873,p1991
p0,p203
p953,p1953
p546,p638
p1002,p1871
p497,p1301
p748,p807
p1267,p1920
p73,p823
p1290,p1400
p502,p1893
p756,p1224
p1042,p1893
p614,p1493
p862,p1013
p641,p976
p906,p1809
p253,p1580
p648,p821
p602,p1735
p1195,p1377
p43,p536
p930,p1425
p36,p1829
p292,p1116
p631,p633
p1209,p1413
p576,p987
p133,p1021
p1427,p1669
p741,p1627
p788,p1776
p247,p717
p862,p1798
p507,p1958
p346,p1593
p540,p577
p160,p1092
p514,p689
p997,p1119
p404,p691
p55,p647
p846,p934
p1112,p1883
p610,p1930
p356,p1440
p22,p549
p1235,p1602
p126,p518
p1348,p1789
p385,p938
p1138,p1199
p493,p1590
p1563,p1633
p817,p1928
p1478,p1529
p162,p1450
p1187,p1861
p1714,p1770
p540,p1929
p477,p1121
p155,p329
p1548,p1912
p586,p1478
p635,p1959
p1715,p1980
p1060,p1734
p627,p1588
p1027,p1363
p1528,p1596
p35,p116
p313,p1883
p524,p568
p1354,p1530
p291,p988
p482,p783
p950,p1199
p1317,p1961
p20,p1247
p1264,p1874
p1076,p1227
p669,p1638
p1166,p1778
p389,p840
p519,p1820
p696,p1760
p1114,p1881
p31,p236
p336,p1294
p76,p1732
p619,p712
p153,p331
p407,p864
p1875,p1894
p206,p777
p1386,p1556
p84,p1131
p335,p1053
p300,p467
