p1114,p1552
p417,p1742
p648,p1584
p1591,p1631
p436,p679
p567,p1104
p338,p1446
p964,p1746
p1609,p1851
p196,p1067
p993,p1590
p1568,p1648
p759,p1171
p788,p1783
p458,p1209
p992,p1051
p322,p1670
p1548,p1644
p1539,p1965
p1250,p1638
p1075,p1739
p354,p1925
p1626,p1720
p348,p1745
p186,p1885
p312,p1577
p1161,p1188
p612,p957
p1430,p1466
p6,p56
p276,p1555
p588,p1527
p1487,p1538
p272,p1408
p1418,p1486
p1012,p1558
p336,p935
p323,p1975
p648,p1093
p1187,p1994
p99,p542
p209,p1798
p492,p1098
p1247,p1541
p378,p1286
p1571,p1984
p671,p1798
p957,p1466
p1106,p1981
p816,p1495
p648,p1701
p827,p927
p170,p1596
p572,p891
p196,p993
p401,p438
p691,p905
p506,p590
p1681,p1751
p721,p1765
p1521,p1723
p456,p1241
p312,p1500
p438,p957
p630,p685
p336,p648
p1703,p1713
p1643,p1899
p483,p723
p1022,p1608
p260,p336
p787,p1619
p67,p1109
p1438,p1519
p23,p834
p959,p1000
p1119,p1563
p676,p1968
p1607,p1911
p918,p1852
p711,p786
p397,p1574
p990,p1503
p895,p1971
p1056,p1907
p508,p1413
p900,p1297
p996,p1400
p242,p1283
p572,p1973
p1462,p1769
p1171,p1691
p1231,p1320
p16,p1785
p875,p1916
p335,p1831
p823,p1831
p356,p1811
p738,p878
p1250,p1310
p463,p1533
p1225,p1675
p741,p1297
p8,p589
p794,p1991
p823,p1059
p780,p828
p25,p1302
p194,p1657
p319,p841
p540,p574
p544,p1066
p167,p1651
p269,p1223
p115,p1870
p1097,p1197
p151,p1089
p1189,p1798
p736,p951
p494,p1958
p459,p1921
p80,p115
p917,p1254
p456,p1233
p64,p909
p1833,p1846
p1645,p1834
p632,p732
p1242,p1276
p557,p1007
p1001,p1578
p127,p1107
p1246,p1829
p1244,p1531
p227,p1423
p1222,p1875
p601,p1888
p485,p944
p1330,p1736
p251,p1313
p155,p918
p229,p1925
p838,p1071
p296,p1283
p306,p1240
p31,p558
p106,p1967
p488,p1373
p26,p686
p202,p1905
p763,p1512
p734,p1988
p264,p274
p879,p1129
p1307,p1609
p541,p1584
p861,p1882
p1221,p1455
p353,p1847
p1486,p1563
p149,p736
p1,p1189
p897,p1872
p194,p784
p270,p376
p469,p558
p1515,p1962
p582,p988
p932,p1775
p613,p1897
p35,p1878
p1059,p1670
p139,p1876
p734,p1756
p1243,p1619
p1051,p1833
p471,p1557
p354,p1970
p1401,p1966
p340,p1427
p580,p1793
p470,p1999
p331,p1909
p1219,p1859
p1071,p1630
p996,p1541
p823,p1591
p1435,p1707
p963,p1533
p684,p1030
p565,p1244
p120,p1527
p819,p1499
p719,p1428
p867,p920
p490,p1109
p411,p873
p1269,p1728
p364,p1692
p660,p1702
p65,p759
p639,p1216
p1479,p1567
p430,p526
p782,p1240
p632,p789
p271,p727
p2,p1853
p468,p1936
p175,p814
p1276,p1478
p167,p1017
p364,p1175
p466,p945
p1694,p1852
p19,p1566
p301,p946
p131,p1123
p396,p1483
p271,p1532
p130,p740
p387,p1159
p1371,p1676
p945,p1092
p1106,p1899
p291,p1589
p943,p972
p294,p523
p1095,p1750
p195,p984
p1162,p1586
p351,p1565
p1648,p1966
p1270,p1956
p38,p192
p1671,p1695
p642,p1994
p1531,p1876
p290,p1786
p4,p165
p488,p780
p1030,p1129
p76,p263
p1352,p1968
p1790,p1965
p1089,p1914
p1296,p1910
p1238,p1440
p1502,p1602
p1184,p1229
p542,p828
p57,p1178
p262,p1781
p852,p1512
p880,p1932
p396,p902
p1380,p1535
p950,p1813
p210,p907
p406,p1312
p34,p1372
p863,p1354
p1624,p1659
p301,p1257
p744,p1244
p354,p1878
p641,p1886
p1237,p1887
p766,p1584
p284,p330
p1035,p1543
p681,p897
p1030,p1205
p1601,p1707
p219,p1307
p454,p1146
p1266,p1821
p979,p1707
p1582,p1947
p1490,p1532
p958,p1645
p568,p599
p629,p1463
p667,p1928
p558,p1909
p465,p945
p400,p1830
p1001,p1328
p1259,p1327
p1179,p1963
p10,p1624
p20,p668
p456,p1532
p169,p1908
p695,p1326
p1433,p1614
p1152,p1847
p786,p1015
p170,p1829
p294,p1275
p651,p1512
p250,p1444
p1147,p1964
p103,p1787
p1059,p1245
p32,p1150
p210,p296
p290,p1642
p812,p844
p402,p1795
p906,p1813
p591,p1510
p727,p1490
p34,p393
p850,p1813
p1,p1035
p72,p250
p183,p1378
p893,p1201
p809,p1633
p138,p812
p492,p1267
p1046,p1693
p741,p1249
p398,p990
p446,p1578
p539,p629
p55,p432
p144,p1610
p1367,p1773
p729,p941
p430,p1805
p640,p1332
p829,p1166
p712,p1255
p1238,p1968
p501,p1585
p1376,p1770
p1447,p1564
p309,p1210
p1640,p1886
p832,p1244
p173,p349
p1441,p1691
p146,p1489
p900,p1494
p85,p1865
p487,p916
p497,p1108
p6,p1824
p1207,p1817
p1427,p1759
p858,p1645
p1578,p1594
p748,p764
p994,p1076
p115,p660
p1090,p1767
p1642,p1786
p1315,p1807
p140,p653
p536,p1354
p977,p1942
p62,p633
p209,p1211
p35,p1970
p1743,p1792
p940,p1982
p879,p1030
p618,p639
p330,p688
p2,p722
p1431,p1569
p476,p1133
p1092,p1940
p349,p1447
p673,p1775
p434,p1018
p1008,p1341
p330,p1389
p532,p1092
p115,p1628
p733,p1225
p237,p1653
p1005,p1275
p1328,p1578
p89,p1473
p360,p1262
p409,p543
p107,p515
p594,p1577
p462,p1840
p766,p935
p1223,p1928
p1310,p1638
p38,p182
p384,p1729
p732,p1906
p104,p1573
p348,p459
