p252,p1231
p153,p1542
p368,p687
p315,p509
p26,p1333
p1424,p1672
p672,p1888
p1327,p1707
p650,p1963
p235,p1637
p687,p1441
p327,p938
p521,p990
p966,p1826
p28,p321
p900,p946
p1715,p1882
p31,p336
p371,p1647
p1476,p1870
p590,p944
p169,p285
p1091,p1766
p163,p1714
p840,p1416
p871,p1785
p665,p1975
p651,p1604
p1133,p1375
p233,p1870
p563,p774
p1029,p1037
p483,p1975
p338,p1693
p352,p1991
p633,p1772
p371,p1758
p63,p606
p536,p1514
p231,p1720
p368,p1240
p382,p1725
p700,p830
p16,p1152
p1102,p1658
p75,p1654
p1841,p1946
p836,p1375
p840,p1280
p189,p987
p1031,p1268
p592,p1857
p499,p1695
p143,p193
p917,p1492
p879,p1804
p185,p1625
p336,p1702
p755,p909
p1089,p1306
p135,p877
p649,p1709
p158,p1406
p560,p1298
p594,p1479
p900,p1361
p767,p1540
p265,p1094
p1512,p1924
p287,p910
p334,p1648
p1061,p1790
p1322,p1936
p504,p646
p562,p1821
p733,p1014
p644,p1753
p1231,p1299
p878,p1388
p1750,p1779
p835,p1384
p1158,p1585
p285,p1362
p333,p647
p1028,p1036
p471,p1387
p992,p1190
p233,p1183
p6,p977
p75,p222
p773,p1458
p785,p1919
p1152,p1187
p47,p372
p177,p1654
p909,p1579
p348,p1400
p1449,p1671
p7,p803
p1002,p1010
p150,p1816
p963,p1449
p800,p943
p651,p1300
p104,p770
p1091,p1883
p380,p999
p149,p1287
p645,p1988
p1046,p1655
p1190,p1239
p964,p1250
p556,p1784
p456,p1816
p390,p800
p1265,p1653
p1200,p1790
p413,p1249
p811,p997
p497,p1070
p165,p1626
p1127,p1633
p67,p661
p1013,p1648
p301,p653
p1533,p1884
p781,p881
p606,p632
p256,p953
p854,p1513
p1428,p1735
p528,p866
p1265,p1614
p475,p1233
p1581,p1654
p976,p1106
p282,p1478
p991,p1613
p381,p1918
p1159,p1815
p1053,p1595
p1362,p1531
p435,p1883
p1614,p1883
p0,p946
p357,p1690
p1050,p1637
p892,p948
p332,p497
p181,p1613
p1103,p1484
p202,p1033
p865,p1642
p246,p1804
p611,p1960
p784,p1858
p95,p356
p409,p1506
p319,p1429
p647,p759
p288,p567
p947,p1733
p771,p1716
p212,p538
p1496,p1967
p258,p1023
p566,p890
p51,p1001
p627,p927
p1325,p1638
p378,p740
p629,p1602
p1685,p1884
p797,p1928
p1065,p1446
p174,p1302
p992,p1854
p488,p1026
