p1305,p1863
p293,p812
p1584,p1724
p1690,p1702
p848,p1781
p354,p1432
p1106,p1733
p146,p649
p69,p1639
p302,p453
p884,p887
p650,p1931
p1675,p1682
p1425,p1576
p605,p1577
p463,p1795
p1552,p1801
p434,p966
p403,p1224
p283,p1860
p955,p1779
p1707,p1865
p1479,p1971
p794,p934
p67,p1704
p694,p1858
p505,p1818
p402,p498
p502,p1772
p837,p1916
p413,p1664
p702,p1130
p291,p1358
p286,p887
p104,p1536
p813,p1343
p656,p696
p608,p803
p1132,p1256
p188,p702
p1185,p1322
p1166,p1351
p432,p1328
p956,p1049
p458,p1340
p1296,p1338
p596,p1097
p260,p266
p1351,p1861
p55,p668
p1756,p1853
p1338,p1658
p1578,p1652
p1388,p1800
p1394,p1934
p523,p773
p595,p1504
p948,p1148
p783,p1133
p1469,p1679
p1354,p1652
p1039,p1891
p1078,p1174
p1074,p1154
p503,p719
p653,p1429
p421,p836
p992,p1115
p679,p1520
p1738,p1907
p895,p937
p188,p1131
p991,p1830
p986,p1493
p253,p1489
p1214,p1786
p1343,p1784
p757,p1774
p138,p1720
p1855,p1932
p1426,p1672
p597,p1005
p489,p504
p841,p1610
p87,p190
p891,p1585
p768,p1126
p327,p792
p861,p1413
p701,p1153
p142,p888
p361,p1206
p118,p811
p229,p1843
p1691,p1722
p104,p1234
p544,p1057
p14,p772
p326,p633
p246,p1741
p857,p1287
p186,p1759
p298,p1080
p385,p583
p623,p1844
p21,p1266
p45,p457
p644,p914
p369,p677
p678,p1003
p190,p532
p646,p1186
p1486,p1971
p720,p1527
p854,p1751
p493,p837
p63,p796
p6,p1062
p712,p1908
p162,p754
p1191,p1215
p644,p659
p610,p1455
p637,p1078
p784,p1100
p135,p1585
p475,p1158
p838,p1920
p147,p1387
p338,p1068
p1043,p1815
p238,p1505
p610,p662
p1649,p1942
p182,p260
p645,p868
p744,p1696
p896,p1626
p12,p734
p261,p940
p1610,p1947
p860,p1581
p977,p1113
p208,p1059
p637,p1318
p1108,p1929
p1014,p1887
p731,p1579
p172,p1381
p164,p1615
p319,p1869
p146,p1958
p171,p426
p28,p1360
p567,p907
p1858,p1891
p1238,p1610
p846,p1658
p364,p1010
p453,p1297
p443,p1507
p80,p978
p445,p626
p1259,p1507
p305,p1529
p1271,p1826
p774,p1961
p77,p1972
p33,p291
p155,p406
p196,p410
p1388,p1654
p1132,p1373
p1762,p1991
p1723,p1995
p854,p1886
p933,p1724
p807,p1401
p585,p833
p529,p1694
p453,p1740
p585,p1752
p168,p447
p389,p666
p427,p1489
p785,p953
p664,p936
p660,p1092
p445,p1257
p1005,p1788
p1039,p1138
p185,p1515
p111,p306
