p891,p1737
p592,p1636
p0,p1001
p8,p506
p585,p1765
p15,p237
p877,p1498
p1276,p1853
p722,p1070
p257,p559
p365,p828
p1097,p1519
p201,p1492
p306,p1243
p218,p532
p1121,p1373
p227,p709
p1854,p1898
p18,p199
p476,p527
p439,p1029
p265,p1662
p226,p1092
p850,p1054
p1144,p1778
p110,p380
p1515,p1778
p99,p1333
p62,p102
p54,p794
p679,p795
p1840,p1938
p1572,p1777
p485,p1366
p83,p1886
p194,p929
p427,p597
p630,p1386
p1372,p1896
p401,p1397
p618,p1305
p178,p1635
p850,p1194
p568,p1106
p597,p1311
p118,p833
p343,p824
p1280,p1307
p27,p1097
p198,p579
p1197,p1528
p1208,p1743
p9,p195
p103,p1081
p37,p1089
p282,p894
p1364,p1647
p162,p1979
p410,p1965
p160,p1974
p589,p634
p10,p1554
p302,p1465
p4,p438
p510,p1656
p212,p1985
p736,p1123
p392,p1375
p862,p1635
p16,p1770
p151,p1461
p1649,p1741
p1007,p1591
p300,p385
p212,p1100
p279,p1293
p1061,p1343
p78,p712
p528,p1347
p932,p1792
p1102,p1159
p121,p785
p729,p1823
p65,p1549
p159,p1148
p54,p445
p1273,p1672
p231,p1911
p315,p616
p305,p1589
p67,p1540
p749,p1363
p1130,p1142
p855,p1733
p310,p454
p849,p1244
p522,p710
p612,p737
p1030,p1813
p1429,p1725
p138,p475
p860,p1825
p544,p1373
p640,p679
p706,p1169
p786,p1237
p1138,p1985
p306,p468
p761,p1895
p16,p827
p592,p1114
p233,p235
p45,p1075
p276,p313
p153,p544
p948,p1374
p285,p1332
p577,p1379
p1238,p1564
p36,p111
p1134,p1775
p432,p1040
p944,p1831
p1034,p1090
p1773,p1817
p1148,p1351
p10,p1452
p19,p1958
p29,p202
p152,p1863
p831,p1058
p488,p638
p1678,p1832
p523,p782
p462,p1567
p1041,p1079
p189,p874
p144,p670
p412,p1641
p718,p1105
p1074,p1526
p560,p949
p51,p346
p1479,p1656
p397,p1334
p1174,p1290
p484,p664
p440,p1179
p1502,p1741
p696,p1703
p114,p1836
p721,p1439
p540,p1763
p215,p626
p1188,p1781
p136,p782
p24,p1559
p379,p905
p896,p1681
p885,p1164
p1220,p1274
p302,p312
p65,p556
p742,p1781
p1263,p1499
p812,p1657
p1333,p1493
p275,p1055
p318,p381
p253,p457
p21,p1171
p965,p1172
p639,p676
p1514,p1935
p380,p428
p744,p1698
p433,p764
p83,p1656
p1388,p1670
p440,p680
p437,p1430
p644,p971
p405,p1311
p438,p1999
p719,p750
p368,p650
p342,p1146
p225,p537
p441,p1834
p83,p1872
p252,p1536
p630,p1782
p173,p1256
p970,p1202
p712,p898
p1004,p1940
p257,p1481
p353,p787
p887,p1145
p1483,p1891
p117,p1271
p1447,p1827
p149,p1877
p521,p776
p227,p659
p723,p785
p66,p748
p1147,p1366
p1050,p1349
p1101,p1623
p173,p1685
p717,p812
p208,p611
p144,p333
p364,p1553
p32,p1910
p821,p1754
p674,p1829
p473,p1617
p115,p1049
p1546,p1616
p1853,p1933
p1277,p1424
p624,p1100
p503,p1721
p1221,p1825
p313,p1202
p1729,p1902
p478,p493
p415,p538
p724,p1209
p118,p1840
p853,p1097
p59,p697
p473,p919
p1450,p1611
p72,p1785
p139,p208
p129,p1854
p493,p528
p326,p1067
p886,p1382
p620,p1531
p405,p1820
p1,p677
p1005,p1182
p1181,p1503
p44,p1111
p723,p1197
p851,p1401
p1417,p1810
p72,p1251
p1246,p1917
p102,p1352
p758,p1473
p513,p1636
p216,p1183
p592,p1582
p725,p1256
p608,p619
p503,p1857
p791,p1871
p1065,p1401
p230,p989
p665,p1089
p502,p881
p199,p603
p1498,p1935
p51,p779
p155,p1910
p451,p673
p1359,p1890
p454,p1161
p1677,p1768
p702,p1334
p484,p1206
p17,p1623
p1303,p1889
p1030,p1651
p958,p1631
p1595,p1951
p1101,p1219
p778,p1556
p95,p359
p401,p1461
p854,p1863
p840,p1828
p587,p1981
p161,p273
p1775,p1975
p369,p1210
p1431,p1933
p859,p1460
p838,p1693
p231,p735
p1404,p1550
p502,p786
p574,p631
p660,p707
p49,p1849
p72,p622
p239,p326
p431,p1177
p1101,p1789
p418,p1046
p829,p1479
p716,p1826
p341,p440
p193,p1337
p123,p393
p164,p1435
p20,p633
p679,p1974
p354,p1613
p599,p1569
p597,p1986
p1107,p1949
p1363,p1649
p607,p1872
