p1419,p1944
p1354,p1433
p849,p895
p484,p845
p1250,p1393
p642,p1327
p146,p1769
p382,p937
p128,p1700
p1095,p1395
p187,p925
p173,p327
p700,p1968
p46,p316
p849,p1988
p721,p973
p838,p1285
p548,p1031
p366,p737
p875,p1914
p1062,p1753
p1192,p1925
p25,p1587
p1913,p1954
p550,p800
p603,p789
p5,p1430
p1389,p1981
p205,p1172
p1489,p1808
p792,p1177
p308,p433
p499,p601
p1440,p1993
p169,p1298
p159,p1320
p1,p414
p1408,p1526
p467,p1698
p1254,p1340
p691,p1887
p1251,p1997
p1043,p1477
p63,p206
p476,p1970
p192,p992
p800,p1713
p785,p1422
p854,p1821
p971,p1830
p147,p1291
p325,p802
p1832,p1871
p1822,p1823
p157,p1801
p355,p1777
p796,p1066
p1342,p1937
p810,p956
p293,p387
p908,p1908
p976,p1467
p324,p659
p1495,p1812
p1283,p1884
p435,p1441
p159,p1483
p102,p1520
p445,p1492
p1349,p1960
p700,p767
p523,p854
p1244,p1249
p472,p1130
p184,p1450
p218,p1076
p133,p229
p346,p1624
p985,p1535
p553,p808
p367,p1228
p73,p1585
p484,p876
p436,p1460
p130,p245
p641,p1303
p252,p735
p713,p1174
p491,p1691
p560,p770
p1002,p1141
p194,p721
p94,p1072
p121,p162
p820,p1416
p698,p878
p1132,p1177
p959,p1469
p1578,p1752
p1351,p1512
p197,p1116
p608,p1447
p176,p1502
p484,p1526
p66,p643
p85,p254
p39,p624
p11,p1426
p502,p1499
p884,p1496
p417,p1042
p478,p646
p650,p1474
p697,p1215
p681,p1530
p472,p1781
p717,p1750
p84,p343
p874,p1293
p914,p1485
p923,p1865
p199,p1610
p145,p1028
p993,p1823
p245,p1140
p306,p1546
p77,p1646
p1278,p1444
p691,p1263
p575,p1456
p379,p901
p716,p1624
p175,p586
p300,p1791
p727,p1833
p288,p721
p416,p1994
p913,p1575
p480,p649
p555,p1564
p211,p1988
p627,p1708
p169,p1527
p136,p1870
p266,p1969
p480,p572
p553,p1026
p590,p1710
p1122,p1799
p1545,p1599
p50,p1204
p1030,p1381
p51,p877
p186,p1383
p142,p1416
p924,p1805
p537,p1319
p1864,p1911
p669,p1729
p719,p1803
p184,p1958
p1303,p1699
p764,p1974
p1529,p1936
p948,p1280
p229,p581
p429,p1807
p248,p1832
p1601,p1890
p478,p728
p1115,p1838
p100,p1190
p970,p1100
p433,p1985
p60,p612
p585,p1396
p1299,p1688
p913,p1332
p308,p1045
p345,p1577
p1062,p1613
p1251,p1734
p540,p1968
p1108,p1796
p397,p434
p34,p262
p87,p349
p419,p1285
p927,p994
p437,p1973
p580,p1169
p606,p1974
p271,p1726
p150,p497
p1761,p1983
p176,p1014
p958,p1048
p115,p273
p223,p1577
p382,p1789
p443,p1713
p1621,p1729
p41,p617
p318,p1066
p383,p802
p914,p1858
p616,p1700
p467,p1306
p1147,p1688
p826,p1487
p461,p476
p587,p1717
p1307,p1884
p703,p1177
p233,p1725
p925,p1459
p694,p1375
p599,p1894
p263,p877
p1589,p1772
p359,p1013
p806,p1952
p509,p1553
p545,p1119
p837,p1688
p353,p882
p702,p1956
p139,p1747
p939,p1821
p169,p1252
p852,p985
p344,p1259
p973,p1649
p1219,p1811
p59,p1061
p674,p1505
p1272,p1534
p297,p1256
p742,p1853
p404,p1976
p334,p526
p33,p1811
p701,p1488
p935,p1372
p1007,p1234
p300,p377
p1,p723
p496,p835
p297,p447
p807,p1026
p1358,p1396
p13,p823
p1533,p1964
p627,p1428
p1243,p1591
p102,p427
p1528,p1602
p1147,p1776
p221,p573
p763,p1640
p499,p953
p162,p287
p534,p988
p562,p1568
p43,p604
p1160,p1694
p394,p508
p351,p1462
p329,p365
p120,p322
p148,p1375
p226,p1784
p539,p858
p721,p1032
p821,p1552
p241,p1310
p916,p1800
p1037,p1854
p200,p1417
p355,p1199
p268,p1088
p1078,p1410
p267,p1081
p751,p1399
p625,p1952
p244,p1116
p452,p1767
p1431,p1705
p819,p1019
p1192,p1893
p831,p1503
p267,p1846
p741,p1535
p240,p679
p1107,p1179
p620,p1357
p1337,p1744
p23,p427
p385,p989
p678,p1271
p580,p777
p266,p1018
p526,p917
p175,p191
p1388,p1443
p103,p1559
p305,p1550
p1360,p1803
p444,p914
p746,p1339
p1246,p1676
p503,p610
p168,p883
p478,p841
p1075,p1251
p968,p1512
p733,p1331
p1564,p1655
p676,p1444
p1556,p1992
p1788,p1966
p794,p1829
p864,p1488
p241,p1029
p43,p1486
p423,p951
p1497,p1876
p637,p1153
p952,p1064
p941,p1485
p1320,p1857
p1152,p1769
p789,p1091
p319,p1018
p800,p1618
p89,p1536
p75,p1596
p169,p1305
p1401,p1965
p447,p839
p8,p1874
p1531,p1969
p848,p1612
p116,p1544
p154,p1498
p1459,p1514
p1617,p1666
p351,p1154
p460,p537
p314,p340
p898,p1934
p1004,p1043
p1286,p1288
p621,p913
p168,p703
p1284,p1863
p1362,p1960
p292,p1445
p17,p1019
p354,p1958
p118,p824
p409,p1669
p773,p1440
p1919,p1929
p762,p1557
p1216,p1326
p988,p1352
p243,p318
p872,p1032
p585,p877
p1172,p1369
p1239,p1976
p176,p340
p170,p1680
p831,p837
p475,p1524
p1306,p1557
p1342,p1493
p175,p721
p521,p942
p512,p1095
p1414,p1930
p639,p921
p1386,p1675
p1401,p1901
p1580,p1937
p386,p1900
p1769,p1918
p1626,p1663
p1751,p1898
p44,p805
p553,p1668
p731,p1609
p43,p344
p942,p1704
p383,p1336
p1288,p1424
p206,p375
p444,p820
p1338,p1462
p366,p761
p1305,p1691
p421,p1927
p18,p261
p1559,p1848
p305,p1245
p975,p1176
p1542,p1722
p1415,p1765
p215,p443
p84,p1058
p53,p261
p1243,p1592
p542,p1136
p52,p998
p30,p877
p72,p1620
p1424,p1785
p1474,p1532
p1289,p1850
p425,p1611
p436,p1367
p783,p1024
p676,p1109
p431,p817
p1478,p1570
p369,p1756
p571,p877
p62,p1411
p1246,p1499
p1684,p1761
p1238,p1697
p717,p1806
p1166,p1683
p1079,p1630
p919,p1105
p350,p639
p670,p1824
p304,p1350
p324,p1674
p758,p1303
p1092,p1841
p4,p468
p204,p745
p1570,p1735
p214,p1293
p893,p1437
p623,p1967
p1747,p1958
p287,p1402
p1054,p1744
p1097,p1246
p133,p1393
p10,p183
p286,p362
p1190,p1721
p63,p1918
p107,p1377
p1517,p1902
p305,p1802
p937,p1936
p1821,p1977
p652,p731
p1622,p1975
p473,p1662
p797,p1373
p1630,p1654
p500,p1873
p1398,p1594
p1165,p1354
p676,p1011
p1585,p1625
p540,p868
p332,p374
p592,p1225
p654,p1908
p75,p135
p810,p1162
p254,p1394
p1237,p1757
p457,p1281
p1199,p1319
p359,p1650
p1375,p1459
p1239,p1373
p159,p1655
p1055,p1320
p950,p1983
p960,p1784
p71,p1407
p1043,p1981
p758,p764
p1169,p1383
p1237,p1243
p103,p145
p1148,p1756
p1255,p1269
p688,p1542
p1304,p1779
p1042,p1790
p503,p1317
p314,p1296
p683,p1843
p107,p118
p429,p688
p316,p688
p51,p1927
p1030,p1036
p1388,p1579
p996,p1983
p717,p1200
p114,p150
p85,p919
p1820,p1823
p1071,p1964
p906,p1465
p1111,p1443
p908,p1543
p902,p1715
p962,p1355
p1713,p1860
p1202,p1859
p327,p954
p276,p742
p1003,p1582
p560,p1007
p1143,p1779
p499,p1121
p483,p1775
p293,p779
p1280,p1798
p143,p1852
p135,p1495
p167,p1309
p469,p1194
p192,p1388
p620,p1295
p116,p1148
p154,p1957
p105,p129
p886,p1341
p295,p839
p509,p614
p1003,p1947
p225,p1579
p314,p421
p901,p1355
p351,p373
p1311,p1887
p827,p1591
p237,p293
p468,p838
p576,p1267
p1627,p1961
p621,p1836
p481,p1818
p46,p1925
p1009,p1654
p464,p808
p1642,p1699
p915,p1828
p11,p1747
p544,p1458
p971,p978
p671,p808
p1336,p1417
p274,p1559
p1650,p1881
p776,p1998
p181,p1217
p1435,p1661
p470,p503
p656,p1505
p139,p160
p913,p1216
p1426,p1658
p471,p826
p791,p1490
p1630,p1795
p256,p979
p1613,p1954
p36,p818
p1498,p1640
p82,p1423
p837,p1888
p1591,p1663
p451,p1165
p309,p583
p573,p959
p606,p882
p1386,p1414
p401,p883
p875,p934
p361,p1056
p823,p1717
p1554,p1617
p224,p870
p1334,p1641
p848,p999
p50,p1343
p143,p323
p5,p662
p738,p1856
p1010,p1283
p830,p1571
p430,p1494
p8,p1555
p429,p1884
p606,p1602
p750,p1908
p1194,p1505
p453,p1012
p734,p814
p1198,p1307
p621,p945
p1039,p1768
p1398,p1622
