p405,p1371
p389,p752
p685,p1976
p557,p1987
p675,p1886
p308,p595
p280,p717
p268,p1079
p314,p1526
p299,p413
p1123,p1527
p482,p1190
p1047,p1394
p348,p375
p903,p1973
p301,p473
p808,p926
p280,p1705
p150,p1596
p490,p1013
p140,p174
p610,p1910
p1485,p1700
p1487,p1776
p533,p962
p848,p1042
p1017,p1445
p857,p907
p1097,p1991
p693,p1306
p148,p1542
p1115,p1224
p752,p1185
p289,p994
p341,p1890
p720,p1411
p488,p511
p43,p168
p742,p948
p1380,p1806
p335,p883
p449,p694
p721,p1314
p637,p1010
p1309,p1966
p788,p1713
p1658,p1822
p557,p1681
p69,p1568
p1602,p1967
p1195,p1460
p227,p1493
p455,p1264
p88,p1503
p335,p1418
p773,p1801
p951,p1777
p1435,p1825
p1332,p1617
p1899,p1933
p996,p1175
p10,p890
p136,p1827
p671,p1126
p691,p1445
p198,p764
p401,p1090
p717,p1948
p1081,p1575
p895,p1561
p187,p1907
p271,p1151
p433,p686
p1113,p1138
p929,p1385
p927,p1373
p1587,p1629
p1704,p1750
p1103,p1469
p573,p1784
p193,p1105
p251,p1845
p207,p1314
p545,p1515
p1444,p1446
p687,p709
p726,p1199
p1520,p1712
p1105,p1717
p1185,p1386
p1267,p1987
p100,p581
p968,p1251
p41,p885
p301,p707
p1138,p1521
p1228,p1575
p674,p905
p214,p1440
p707,p993
p1184,p1406
p1415,p1460
p652,p1403
p1644,p1806
p678,p798
p893,p966
p428,p1065
p335,p1969
p1335,p1523
p13,p298
p413,p530
p151,p1140
p451,p1268
p41,p1949
p11,p1726
p1417,p1635
p1346,p1617
p444,p1438
p378,p547
p1262,p1945
p75,p408
p508,p822
p1412,p1825
p943,p1537
p435,p981
p739,p1699
p753,p1808
p293,p441
p1038,p1650
p35,p1226
p142,p1468
p1320,p1546
p137,p1957
p1526,p1887
p752,p1444
p70,p241
p331,p560
p637,p1979
p1296,p1810
p1198,p1635
p541,p863
p1810,p1986
p102,p1426
p732,p1533
p309,p1248
p872,p1413
p640,p1783
p550,p602
p413,p495
p1374,p1551
p48,p644
p628,p1607
p996,p1179
p614,p1521
p1559,p1840
p1461,p1993
p241,p1540
p717,p1738
p118,p284
p317,p1987
p644,p758
p272,p1115
p90,p1659
p488,p1890
p739,p993
p279,p362
p807,p1553
p1524,p1948
p520,p567
p1414,p1760
p632,p687
