p382,p646
p277,p647
p73,p307
p1242,p1796
p506,p1375
p0,p286
p977,p1844
p413,p1863
p240,p757
p1303,p1796
p1305,p1649
p731,p1366
p640,p1769
p982,p1173
p1066,p1664
p15,p573
p27,p177
p1487,p1823
p848,p1287
p1243,p1886
p186,p967
p482,p1500
p1115,p1884
p1258,p1773
p454,p1305
p225,p795
p545,p1165
p734,p1922
p390,p1645
p1119,p1766
p1179,p1749
p1400,p1886
p813,p1951
p557,p1784
p583,p1824
p90,p1181
p133,p739
p707,p1513
p409,p1262
p1140,p1457
p372,p1751
p1131,p1852
p655,p1623
p378,p1420
p261,p547
p1654,p1926
p376,p1517
p1489,p1605
p97,p1564
p1901,p1989
p477,p525
p28,p1705
p1481,p1597
p741,p1953
p1042,p1205
p1188,p1514
p128,p1397
p1205,p1287
p313,p412
p847,p1682
p1053,p1171
p1363,p1937
p674,p1821
p1720,p1934
p1198,p1444
p948,p1818
p1423,p1581
p235,p777
p793,p1066
p376,p424
p810,p1864
p252,p400
p316,p1124
p1244,p1569
p338,p1507
p1804,p1884
p182,p1703
p1547,p1777
p258,p563
p58,p1922
p544,p1383
p1310,p1923
p1320,p1677
p1147,p1542
p356,p1571
p870,p1334
p12,p1787
p1198,p1934
p118,p456
p1043,p1613
p707,p1421
p516,p1078
p990,p1441
p1215,p1287
p140,p1784
p1262,p1339
p394,p1009
p665,p1080
p327,p1405
p608,p884
p252,p1103
p624,p951
p102,p1634
p1140,p1346
p294,p1093
p245,p1250
p1434,p1716
p1623,p1648
p253,p888
p252,p1874
p466,p1705
p1310,p1646
p208,p284
p116,p1918
p1016,p1127
p477,p1525
p273,p1889
p93,p1542
p1130,p1724
p356,p1229
p35,p155
p637,p1245
p591,p1089
p782,p1055
p1135,p1815
p199,p1474
p249,p1216
p96,p293
p1854,p1891
p1202,p1252
p112,p382
p429,p1133
p956,p1885
p1498,p1685
p536,p1206
p1803,p1860
p309,p1858
p957,p1280
p1234,p1702
p1670,p1738
p315,p1509
p1031,p1883
p876,p1927
p582,p1519
p151,p851
p1246,p1340
p13,p688
p286,p1145
p1218,p1391
p1400,p1733
p1516,p1737
p31,p1398
p443,p936
p688,p1516
p174,p1570
p308,p1740
p205,p1732
p98,p1212
p79,p1612
p1512,p1888
p1038,p1856
p116,p453
p183,p1026
p642,p785
p466,p682
p1173,p1689
p1194,p1431
p1573,p1597
p658,p1147
p261,p1713
p10,p1654
p473,p940
p811,p892
p7,p817
p386,p473
p1512,p1766
p699,p976
p159,p293
p288,p1470
p494,p530
p287,p704
p17,p1827
p1117,p1915
p243,p1029
p574,p1191
p83,p94
p182,p1614
p1143,p1432
p569,p981
p938,p1607
p972,p1777
p909,p1062
p657,p1662
p244,p511
p335,p856
p995,p1451
p212,p696
p89,p694
p281,p1980
p1287,p1823
p834,p853
p333,p960
p73,p1354
p306,p1341
p1250,p1880
p681,p1059
p36,p1983
p1351,p1676
p1000,p1480
p106,p1663
p338,p850
p599,p1493
p1477,p1809
p82,p864
p185,p1511
p405,p1995
p174,p642
p183,p452
p830,p1755
p734,p1087
p409,p641
p473,p1891
p623,p737
p277,p1145
p20,p310
p318,p462
p618,p1644
p333,p1231
p484,p1414
p154,p380
p79,p1227
p1406,p1504
p9,p714
p560,p806
p1117,p1397
p745,p1733
p365,p1106
p43,p156
p313,p1070
p1060,p1530
p117,p1858
p937,p1017
p242,p1470
p1285,p1383
p1148,p1968
p388,p539
p234,p1978
p736,p1245
p25,p1340
p604,p1762
p102,p1830
p823,p1504
p648,p898
p578,p709
p1296,p1953
p374,p1366
p1017,p1728
p592,p1490
p163,p1572
p1399,p1872
p849,p1751
p251,p1207
p1436,p1471
p480,p1242
p1714,p1781
p597,p856
p210,p399
p1133,p1603
p601,p1530
p1267,p1778
p495,p668
p266,p1838
p594,p1745
p937,p1686
p741,p1404
p931,p1315
p59,p449
p623,p1823
p194,p949
p448,p1867
p1165,p1279
p1206,p1591
p1028,p1877
p897,p1159
p543,p773
p1612,p1649
p484,p1459
p285,p1194
p96,p754
p1097,p1765
p42,p943
p638,p1612
p390,p911
p826,p1128
p125,p663
p612,p916
p675,p1849
p698,p1797
p441,p1153
p787,p1669
p589,p1955
p474,p946
p195,p1792
p752,p1810
p545,p1181
p594,p1795
p1030,p1142
p1262,p1534
p368,p1509
p512,p898
p1919,p1931
p435,p1774
p177,p1252
p413,p1903
p746,p1301
p1085,p1498
p766,p1952
p1652,p1666
p598,p831
p1422,p1737
p255,p656
p738,p1912
p10,p1914
p193,p511
p120,p1583
p518,p1971
p133,p1117
p930,p1457
p944,p1332
p448,p856
p166,p1044
p606,p1029
p1442,p1672
p1305,p1430
p1236,p1345
p213,p1937
p1113,p1635
p541,p1459
p1146,p1648
p724,p1262
p373,p1275
p283,p1948
p581,p1500
p795,p1782
p656,p1318
p863,p1512
p687,p1388
p128,p886
p519,p1026
p277,p1359
p208,p1033
p672,p741
p426,p864
p848,p1456
p1061,p1300
p903,p1368
p416,p1275
p103,p718
p283,p1018
p1611,p1868
p1171,p1209
p464,p1473
p1376,p1852
p1250,p1840
p120,p621
p203,p841
p1864,p1992
p400,p469
p106,p902
p705,p1031
p1591,p1872
p393,p952
p625,p1821
p54,p1473
p798,p1782
p256,p1171
p147,p1812
p1639,p1905
p654,p1674
p898,p1300
p82,p379
p557,p1555
p900,p1359
p453,p1084
p153,p1297
p988,p1664
p1389,p1425
p683,p1825
p17,p922
p195,p652
p353,p942
p681,p733
p1670,p1719
p895,p1887
p875,p1129
p77,p1788
p1155,p1940
p32,p1478
p637,p1902
p848,p933
p159,p1223
p285,p975
p828,p1118
p179,p1943
p469,p1630
p716,p1948
p1773,p1799
p11,p673
p714,p874
p1019,p1941
p239,p1852
p200,p203
p216,p1428
p148,p912
p1731,p1908
p632,p1255
p900,p1081
p858,p1602
p987,p1796
p733,p1295
p1568,p1733
p163,p801
p659,p954
p26,p1131
p788,p1332
p852,p1630
p108,p1936
p723,p1143
p378,p1561
p859,p934
p1708,p1957
p583,p1248
p1457,p1786
p1078,p1536
p267,p1355
p397,p779
p612,p929
p348,p1733
p334,p1667
p1158,p1964
p1562,p1661
p1287,p1632
p859,p1712
p1133,p1246
p321,p1129
p1,p1543
p122,p913
p1110,p1820
p1325,p1340
p797,p1671
p199,p506
p788,p827
p130,p938
p592,p726
p534,p751
p735,p1434
p1374,p1981
p183,p1781
p388,p1457
p92,p1429
p1414,p1747
p211,p361
p820,p851
p117,p939
p1090,p1825
p149,p1396
p766,p1932
p1330,p1584
p493,p1647
p282,p1608
p470,p614
p1889,p1968
p470,p635
p921,p1839
p1092,p1915
p187,p276
p441,p622
p646,p1872
p350,p1580
p471,p575
p740,p954
p181,p263
p646,p888
p436,p1702
p695,p892
p725,p1383
p268,p1294
p611,p1336
p211,p1111
p1270,p1527
p318,p367
p640,p716
p380,p1053
p62,p938
p343,p1030
p614,p1978
p136,p1959
p379,p1778
p955,p1674
p979,p1903
p499,p1900
p362,p1933
p813,p1771
p321,p1653
p414,p1389
p62,p1044
p317,p1510
p23,p393
p1097,p1652
p567,p1303
p64,p393
p23,p1592
p24,p1685
p991,p1704
p1312,p1407
p158,p1814
p141,p1748
p14,p962
p1240,p1729
p663,p1890
p703,p1214
p994,p1105
p330,p888
p927,p1143
p671,p738
p776,p1196
p702,p1810
p785,p1085
p1394,p1528
p166,p1634
p733,p1431
p97,p442
p655,p674
p1531,p1767
p1201,p1290
p12,p1232
p534,p1402
p746,p1844
p15,p604
p975,p1166
p917,p1539
p369,p1411
p70,p1224
p817,p1450
p743,p1020
p1310,p1918
p976,p1710
p593,p1788
p1069,p1486
p755,p1389
p293,p1925
p559,p711
p609,p1523
p383,p1440
p614,p1492
p317,p635
p72,p348
p752,p1149
p1466,p1683
p102,p296
p367,p653
p399,p1533
p123,p1288
p165,p815
p1710,p1819
p1226,p1866
p1522,p1664
p1201,p1491
p1174,p1944
p202,p1047
p37,p1263
p705,p942
p693,p1591
p1531,p1699
p1562,p1824
p96,p210
p1273,p1446
p234,p1876
p423,p1642
p177,p237
p645,p1227
p490,p1641
p705,p1235
p1292,p1867
p92,p186
p829,p1924
p195,p1430
p6,p498
p466,p1053
p58,p1056
p1733,p1775
p1059,p1900
p717,p1398
p369,p1572
p1043,p1449
p1022,p1953
p320,p982
p1717,p1825
p224,p1983
p907,p1143
p532,p623
p312,p1588
p1341,p1580
