p52,p527
p1039,p1233
p913,p1277
p749,p1858
p197,p1298
p2,p739
p1138,p1581
p162,p449
p145,p1380
p1085,p1248
p193,p1871
p555,p824
p1054,p1357
p1346,p1443
p145,p342
p209,p682
p38,p1547
p314,p505
p1876,p1918
p200,p1653
p1119,p1913
p91,p1486
p273,p1606
p365,p1131
p654,p951
p440,p1945
p1286,p1438
p1041,p1985
p562,p1217
p285,p1461
p587,p867
p1463,p1687
p1217,p1820
p1219,p1387
p1704,p1900
p109,p646
p1600,p1999
p1328,p1382
p637,p1665
p1444,p1855
p616,p960
p684,p975
p1419,p1611
p307,p469
p232,p562
p456,p1299
p812,p1297
p958,p1522
p802,p1789
p361,p907
p973,p1402
p1329,p1806
p409,p636
p1132,p1313
p1054,p1906
p613,p1793
p221,p1589
p48,p1776
p171,p542
p357,p417
p153,p530
p1595,p1673
p371,p1434
p404,p1104
p501,p1195
p147,p1232
p72,p1096
p490,p1896
p1421,p1432
p821,p1111
p306,p1358
p1188,p1732
p110,p504
p615,p1021
p782,p1263
p706,p1614
p398,p890
p613,p726
p1170,p1999
p1925,p1958
p101,p1090
p761,p1648
p1301,p1436
p416,p925
p255,p1137
p567,p1816
p1018,p1648
p58,p855
p75,p678
p1185,p1678
p1586,p1601
p1111,p1474
p815,p1520
p990,p1787
p578,p783
p1045,p1632
p1173,p1441
p326,p1007
p42,p372
p616,p1168
p735,p1368
p513,p1128
p338,p1497
p88,p1810
p528,p1900
p410,p613
p1451,p1610
p935,p1878
p397,p1492
p280,p350
p1125,p1450
p851,p1545
p344,p1007
p30,p1231
p129,p1937
p1074,p1684
p387,p1836
p880,p1526
p578,p1441
p21,p872
p356,p607
p601,p602
p41,p1270
p46,p1720
p1192,p1661
p306,p1958
p237,p1905
p940,p1221
p1007,p1565
p11,p297
p1398,p1957
p341,p1008
p325,p1543
p172,p676
p1176,p1297
p784,p1791
p191,p198
p355,p1662
p214,p1341
p1338,p1835
p1059,p1390
p250,p748
p33,p1592
p131,p236
p1663,p1903
p414,p972
p99,p1496
p1353,p1732
p1607,p1914
p315,p1479
p503,p710
p319,p1948
p241,p758
p58,p1356
p97,p1511
p1680,p1699
p283,p849
p831,p1617
p434,p1989
p503,p1265
p231,p910
p327,p414
p1346,p1607
p236,p1064
p601,p1766
p543,p803
p319,p1668
p1580,p1882
p548,p933
p252,p595
p60,p538
p805,p1401
p792,p1751
p433,p1938
p985,p1421
p33,p182
p766,p1341
p770,p1723
p1148,p1708
p92,p683
p142,p334
p262,p277
p783,p1062
p28,p1971
p264,p663
p1183,p1670
p609,p1986
p666,p1396
p654,p913
p517,p1336
p334,p1049
p427,p1820
p211,p1935
p1560,p1889
p920,p1546
p725,p1430
p589,p962
p625,p1491
p672,p1311
p72,p806
p95,p754
p1255,p1349
p15,p1490
p74,p1262
p223,p491
p825,p1164
p1,p1147
p1507,p1943
p308,p1121
p60,p1389
p1381,p1436
p210,p1791
p547,p1594
p642,p1679
p1018,p1787
p1289,p1979
p310,p1697
p328,p1344
p271,p547
p96,p877
p234,p1383
p182,p1643
p1035,p1855
p2,p1729
p618,p1690
p1560,p1676
p523,p950
p743,p747
p664,p1442
p581,p1913
p1450,p1824
p322,p1789
p682,p1572
p220,p817
p1445,p1861
p147,p544
p360,p533
p707,p1332
p192,p958
p602,p1634
p921,p1265
p234,p582
p545,p1251
p408,p687
p1233,p1931
p909,p917
p92,p784
p575,p1412
p1178,p1573
p102,p1032
p608,p1513
p612,p1171
p769,p1463
p673,p1761
p1480,p1907
p34,p685
p563,p1373
p1195,p1237
p3,p319
p1748,p1765
p840,p1876
p202,p1922
p191,p845
p204,p625
p736,p1098
p485,p1544
p1468,p1970
p348,p1606
p184,p215
p500,p757
p47,p817
p105,p1004
p219,p1425
p534,p1483
p310,p1088
p856,p1539
p1358,p1958
p1196,p1469
p557,p1478
p130,p1912
p1217,p1649
p643,p1554
p642,p860
p1137,p1554
p1381,p1927
p297,p319
p296,p1080
p419,p1233
p515,p1923
p351,p1600
p1137,p1178
p685,p1192
p708,p1057
p147,p655
p350,p467
p497,p1933
p504,p1392
p954,p1713
p797,p1228
p599,p1408
p1537,p1745
p155,p736
p238,p697
p145,p1911
p1487,p1849
p66,p999
p920,p1389
p1459,p1985
p154,p1462
p68,p88
p703,p1073
p742,p864
p154,p1613
p260,p1598
p306,p987
p1469,p1593
p721,p1006
p904,p1200
p1317,p1711
p150,p1047
p733,p1710
p274,p316
p243,p1722
p660,p1560
p938,p1113
p173,p386
p604,p1398
p1479,p1879
p189,p1786
p1125,p1652
p323,p1662
p682,p1771
p1135,p1497
p1153,p1459
p1008,p1573
p1680,p1725
p406,p1912
p16,p819
p607,p1537
p283,p1300
p107,p1725
p384,p1443
p970,p1646
p948,p1355
p679,p1977
p4,p648
p1323,p1349
p1509,p1595
p1017,p1364
p140,p916
p1004,p1634
p434,p1581
p491,p904
p664,p931
p48,p1818
p495,p1947
p419,p1356
p871,p1693
p784,p1892
p652,p949
p1183,p1435
p653,p1724
