p543,p1979
p77,p1401
p213,p1151
p465,p714
p308,p1798
p1147,p1963
p796,p1048
p423,p1081
p542,p1220
p66,p438
p1051,p1678
p27,p808
p1854,p1955
p1226,p1852
p757,p1293
p318,p1907
p524,p890
p1406,p1614
p571,p800
p1142,p1595
p111,p1127
p1783,p1863
p489,p988
p1402,p1596
p852,p1071
p1273,p1988
p715,p982
p739,p1886
p527,p1697
p597,p894
p88,p512
p1218,p1865
p351,p642
p1082,p1275
p255,p1037
p750,p1826
p1316,p1409
p351,p956
p1245,p1883
p1067,p1611
p572,p1749
p252,p1045
p1272,p1870
p27,p1263
p797,p1265
p388,p1579
p116,p1133
p596,p1895
p570,p726
p155,p954
p604,p910
p41,p601
p23,p1962
p860,p1726
p759,p1459
p237,p1485
p542,p1358
p726,p960
p1064,p1068
p664,p1336
p558,p579
p1042,p1067
p1100,p1956
p820,p1248
p1401,p1729
p609,p1918
p254,p1037
p1026,p1232
p986,p1992
p102,p1494
p71,p1252
p143,p1762
p1570,p1745
p298,p535
p252,p1890
p832,p1699
p775,p1154
p1588,p1590
p189,p1597
p933,p1198
p1043,p1059
p740,p1425
p1498,p1976
p749,p1754
p808,p1257
p816,p1877
p1807,p1987
p356,p800
p218,p1318
p1241,p1969
p515,p1308
p456,p506
p277,p322
p453,p878
p27,p1239
p774,p1002
p1125,p1489
p91,p1687
p724,p909
p1979,p1999
p1351,p1767
p376,p1368
p1025,p1482
p228,p229
p1193,p1423
p570,p1272
p166,p194
p1403,p1896
p41,p1769
p175,p1054
p1407,p1658
p1004,p1933
p1550,p1601
p1359,p1976
p986,p1610
p728,p1021
p601,p632
p158,p1248
p1057,p1472
p435,p502
p313,p1159
p338,p980
p990,p1676
p413,p1002
p784,p1539
p468,p1707
p1426,p1789
p458,p1350
p696,p1786
p741,p1124
p93,p1809
p74,p1827
p61,p491
p24,p1801
p325,p1514
p638,p1814
p1528,p1803
p381,p1737
p95,p1139
p662,p993
p809,p1354
p1096,p1146
p1576,p1949
p502,p1621
p1026,p1691
p347,p648
p1381,p1759
p1573,p1797
p399,p1321
p416,p1189
p884,p1501
p687,p1538
p1050,p1812
p931,p1609
p768,p1407
p1210,p1823
p259,p425
p1577,p1955
p453,p1315
p790,p937
p318,p1691
p874,p1467
p1639,p1997
p1294,p1966
p1529,p1539
p854,p1561
p484,p492
p187,p421
p635,p1305
p515,p1560
p963,p994
p1433,p1858
p683,p1057
p480,p818
p774,p1209
p1360,p1598
p1291,p1453
p238,p1742
p330,p858
p111,p1137
p1013,p1193
p994,p1103
p255,p1229
p998,p1613
p94,p208
p268,p1939
p1272,p1537
p28,p791
p22,p787
p922,p1581
p1152,p1227
p429,p1142
p476,p1554
p318,p499
p5,p1667
p96,p1953
p372,p646
p596,p1426
p560,p1705
p510,p1306
p1331,p1646
p894,p1119
p510,p969
p353,p1485
p1208,p1628
p1686,p1761
p968,p1315
p315,p819
p336,p771
p1013,p1286
p209,p1954
p1513,p1674
p32,p587
p244,p977
p298,p1702
p228,p1981
p296,p504
p498,p1207
p852,p1052
p248,p1183
p302,p1666
p461,p1059
p544,p1400
p1455,p1994
p74,p588
p1739,p1922
p771,p1713
p1437,p1821
p1386,p1465
p1928,p1994
p349,p529
p110,p262
p787,p1916
p487,p712
p800,p1965
p666,p894
p1381,p1776
p584,p856
p221,p579
p105,p1223
p914,p1423
p996,p1939
p1233,p1442
p700,p779
p1057,p1370
p1335,p1460
p446,p707
p1117,p1453
p854,p1098
p360,p444
p463,p1699
p221,p471
p1705,p1987
p1307,p1316
p91,p1539
p553,p1152
p863,p1558
p126,p1225
p1220,p1809
p25,p1906
p1250,p1472
p999,p1286
p436,p1409
p316,p972
p58,p1646
p1310,p1716
p1011,p1331
p119,p1917
p574,p1895
p548,p625
p296,p1566
p371,p1847
p76,p1770
p4,p1385
p619,p787
p135,p643
p1020,p1323
p1596,p1923
p63,p1624
p123,p1621
p587,p1343
p928,p1308
p479,p951
p236,p965
p1006,p1396
