p115,p1724
p387,p1793
p264,p1329
p209,p381
p595,p1601
p1677,p1912
p116,p501
p1239,p1523
p1189,p1369
p648,p1791
p869,p1576
p663,p1450
p657,p1874
p618,p1064
p1761,p1974
p790,p1687
p150,p1771
p419,p1350
p285,p581
p15,p55
p604,p1317
p441,p680
p851,p1038
p471,p1429
p1747,p1782
p1469,p1843
p595,p1604
p596,p1985
p1241,p1333
p1135,p1924
p62,p823
p1536,p1890
p68,p1666
p1399,p1453
p258,p1245
p153,p1679
p1225,p1351
p116,p281
p561,p1550
p339,p1883
p1036,p1403
p714,p779
p400,p1165
p1085,p1926
p430,p1015
p1336,p1991
p464,p1394
p1191,p1822
p109,p1377
p684,p1150
p437,p519
p807,p1576
p189,p381
p771,p1747
p1193,p1856
p369,p1317
p335,p1659
p381,p754
p903,p1662
p1558,p1653
p745,p1605
p1377,p1678
p255,p270
p836,p1404
p145,p722
p648,p1036
p1559,p1980
p806,p1246
p614,p1217
p15,p412
p351,p768
p290,p461
p739,p1678
p984,p1811
p82,p1358
p1231,p1399
p1232,p1694
p97,p745
p774,p1656
p368,p1173
p146,p1486
p729,p1623
p1839,p1841
p14,p1995
p946,p1074
p967,p1149
p1711,p1892
p569,p1769
p98,p1845
p1544,p1755
p1053,p1180
p1221,p1674
p91,p1598
p744,p1298
p1130,p1837
p1365,p1370
p850,p1047
p849,p1421
p825,p1358
p804,p1947
p1268,p1787
p1336,p1563
p262,p1720
p688,p894
p146,p1015
p20,p716
p898,p1413
p388,p1841
p856,p1665
p870,p1550
p66,p310
p77,p1931
p1294,p1786
p849,p897
p83,p1980
p276,p1937
p70,p1002
p866,p983
p109,p1678
p1,p1475
p363,p499
p245,p1559
p402,p1189
p205,p529
p438,p1699
p1299,p1322
p723,p1506
p326,p1951
p641,p923
p850,p938
p497,p878
p1214,p1998
p113,p228
p583,p1807
p168,p1963
p1424,p1897
p385,p1239
p235,p989
p456,p534
p886,p1113
p874,p903
p324,p1799
p133,p1838
p696,p1509
p811,p1736
p858,p1935
p226,p1852
p661,p899
p1649,p1721
p75,p104
p680,p1471
p312,p1476
p712,p996
p358,p1344
p143,p1535
p867,p1182
p406,p808
p1328,p1669
p16,p1167
p1588,p1730
p786,p998
p1299,p1760
p154,p1765
p378,p1335
p38,p1089
p974,p1580
p620,p1012
p930,p1805
p0,p263
p599,p1739
p175,p374
p821,p1861
p87,p1192
p104,p1278
p750,p1444
p1601,p1641
p590,p1363
p277,p1348
p555,p1218
p1855,p1905
p71,p1863
p213,p1741
p462,p1080
p1216,p1572
p814,p1528
p1322,p1608
p1515,p1979
p865,p1635
p1548,p1923
p109,p1419
p1227,p1462
p243,p1979
p63,p358
