p939,p1081
p190,p615
p683,p1796
p0,p833
p1162,p1479
p887,p1239
p828,p1744
p692,p818
p937,p1574
p1763,p1794
p1725,p1969
p293,p1406
p1569,p1639
p427,p1070
p341,p1535
p530,p701
p339,p590
p696,p855
p967,p1811
p1596,p1880
p985,p1002
p426,p1209
p624,p858
p883,p1711
p889,p1794
p943,p1910
p386,p1614
p1430,p1693
p121,p1284
p17,p458
p1403,p1577
p142,p1000
p66,p1309
p27,p1063
p464,p1577
p1573,p1587
p508,p695
p1148,p1534
p378,p1477
p150,p381
p530,p1538
p121,p1924
p162,p478
p64,p1331
p35,p1264
p819,p893
p537,p1449
p19,p1780
p1449,p1775
p1139,p1189
p663,p1087
p47,p568
p1876,p1917
p623,p1980
p328,p587
p812,p849
p583,p1155
p652,p1307
p367,p1738
p529,p629
p1450,p1775
p1319,p1762
p496,p1735
p172,p1496
p1181,p1553
p967,p1497
p1146,p1732
p79,p137
p157,p1698
p534,p625
p353,p576
p887,p1335
p401,p845
p236,p791
p1076,p1439
p116,p1089
p751,p1619
p662,p1389
p653,p778
p185,p749
p258,p838
p890,p1490
p73,p1293
p1078,p1924
p141,p1654
p990,p1656
p150,p329
p1612,p1942
p1113,p1984
p1724,p1808
p1429,p1511
p840,p1273
p230,p1051
p1151,p1969
p130,p1837
p273,p1017
p1077,p1201
p136,p886
p181,p405
p589,p1857
p810,p1610
p155,p776
p1360,p1734
p1076,p1631
p957,p1185
p307,p498
p1598,p1696
p881,p1263
p226,p1804
p709,p1450
p135,p1779
p170,p1243
p380,p770
p750,p1993
p488,p1365
p864,p1424
p256,p1950
p59,p950
p699,p1171
p711,p851
p129,p911
p132,p1242
p856,p1679
p615,p1896
p991,p1348
p103,p1578
p3,p308
p469,p925
p550,p1489
p1371,p1691
p1337,p1858
p1520,p1948
p933,p1001
p465,p1995
p179,p910
p4,p1147
p1718,p1859
p1026,p1412
p1330,p1893
p708,p1599
p841,p1362
p135,p1905
p1297,p1722
p194,p1286
p1315,p1327
p546,p1660
p828,p1001
p1105,p1780
p986,p1699
p312,p1300
p79,p193
p381,p832
p8,p112
p497,p1005
p691,p1336
p1571,p1720
p1777,p1940
p23,p227
p819,p1794
p1284,p1425
p246,p543
p114,p269
p252,p850
p184,p1970
p1626,p1740
p714,p800
p964,p1649
p522,p1098
p1680,p1975
p100,p1734
p273,p907
p340,p389
p992,p1006
p315,p559
p264,p935
p1183,p1847
p1337,p1836
p349,p1978
p673,p887
p1289,p1619
p198,p1560
p1150,p1901
p852,p1206
p1098,p1212
p11,p1941
p1465,p1752
p676,p827
p457,p1573
p1643,p1883
p356,p944
p942,p1829
p65,p1740
p824,p1202
p539,p1823
p481,p1939
p247,p284
p1091,p1152
p139,p1636
p35,p1259
p1468,p1537
p288,p838
p330,p606
p553,p706
p585,p1251
p45,p1984
p1157,p1953
p382,p1253
p102,p747
p477,p1927
p1706,p1843
p494,p1730
p552,p1618
p290,p904
p375,p850
p1025,p1391
p459,p1327
p479,p1790
p561,p808
p67,p1663
p797,p1467
p1158,p1681
p160,p1369
p585,p1372
p394,p1943
p335,p1562
p511,p1122
p378,p1717
p1078,p1982
p315,p1402
p611,p1021
p36,p108
p97,p200
p92,p1440
p864,p1052
p1004,p1970
p659,p1558
p976,p1339
p461,p530
p175,p1982
p188,p1990
p1275,p1394
p1082,p1150
p507,p1676
p1744,p1849
p777,p1134
p88,p1219
p1058,p1409
p118,p294
p1228,p1548
p502,p1746
p496,p624
p396,p1871
p114,p914
p372,p409
p70,p194
p1687,p1778
p455,p992
p1874,p1983
p314,p1902
p312,p1318
p507,p736
p27,p611
p1136,p1411
p847,p1366
p14,p139
p1060,p1519
p257,p634
p385,p855
p807,p1457
p175,p1845
p98,p1521
p246,p1151
p1698,p1871
p32,p1153
p213,p1819
p1317,p1693
p1259,p1781
