p1006,p1147
p191,p1642
p1028,p1333
p748,p795
p624,p1277
p1025,p1780
p743,p1117
p665,p1008
p267,p615
p295,p1364
p1048,p1884
p449,p1651
p513,p1750
p1700,p1960
p332,p672
p492,p739
p1160,p1260
p1292,p1807
p844,p1079
p1401,p1879
p917,p1825
p1477,p1779
p1351,p1356
p430,p883
p13,p1340
p280,p1582
p138,p687
p236,p1061
p118,p1296
p728,p1352
p1520,p1605
p600,p769
p19,p154
p225,p383
p72,p1597
p1747,p1983
p1021,p1064
p54,p1080
p1050,p1198
p969,p1193
p250,p349
p827,p1162
p181,p1015
p174,p1451
p1034,p1665
p1217,p1684
p1257,p1754
p723,p1631
p125,p1289
p73,p1538
p48,p1497
p410,p699
p1071,p1815
p266,p1964
p1614,p1618
p387,p779
p812,p907
p1220,p1424
p69,p766
p97,p168
p41,p134
p587,p1146
p1367,p1877
p1331,p1456
p464,p1713
p238,p1336
p1038,p1598
p384,p784
p587,p662
p1160,p1173
p113,p1121
p257,p368
p1472,p1945
p1184,p1263
p606,p1455
p499,p1443
p851,p1677
p537,p623
p529,p1289
p544,p1766
p346,p960
p844,p1973
p1644,p1923
p1407,p1451
p1793,p1856
p702,p1958
p1008,p1318
p1,p1565
p1115,p1238
p275,p629
p582,p916
p302,p1674
p1271,p1919
p91,p1926
p238,p872
p107,p1219
p825,p1449
p1276,p1352
p1714,p1822
p1291,p1986
p1348,p1847
p580,p637
p206,p1523
p317,p547
p483,p908
p529,p1261
p319,p961
p521,p934
p97,p1799
p796,p980
p1635,p1673
p813,p1187
p412,p477
p394,p462
p544,p1306
p1197,p1849
p1475,p1551
p562,p744
p305,p1670
p152,p596
p798,p979
p341,p1661
p1063,p1442
p1035,p1479
p1151,p1382
p779,p1656
p557,p1285
p1031,p1219
p459,p1525
p1448,p1690
p443,p1585
p40,p1945
p790,p1301
p199,p1064
p217,p1510
p155,p1229
p791,p1196
p114,p196
p938,p1173
p940,p1257
p62,p842
p290,p532
p973,p1612
p29,p1212
p1627,p1832
p1436,p1869
p440,p797
p484,p982
p1607,p1808
p525,p558
p1610,p1845
p772,p944
p1192,p1998
p539,p1762
p1107,p1583
p1226,p1763
p1328,p1980
p1807,p1824
p676,p1893
p629,p1237
p190,p382
p347,p1865
p1285,p1563
p521,p1114
p389,p1781
p29,p1346
p205,p236
p960,p1370
p861,p863
p1378,p1556
p39,p1203
p1265,p1986
p110,p1867
p350,p516
p315,p795
p449,p1344
p1335,p1429
p40,p1657
p334,p1423
p556,p1510
p1166,p1184
p189,p1015
p143,p1627
p59,p945
p440,p1409
p1048,p1299
p1050,p1229
p87,p1323
p294,p1580
p972,p1021
p290,p1214
p658,p1631
p364,p1187
p1428,p1488
p933,p972
p706,p1918
p872,p1278
p845,p1432
p624,p1558
p302,p1691
p1061,p1493
p1664,p1762
p546,p842
p218,p1475
p15,p803
p1603,p1696
p66,p1394
p1267,p1497
p538,p1025
p359,p755
p483,p556
p319,p642
p57,p219
p228,p378
p28,p1298
p663,p1109
p514,p1892
p124,p1604
p391,p1965
p399,p1770
p486,p1362
p1823,p1984
p956,p1467
p1196,p1662
p538,p1184
p911,p982
p140,p1582
p371,p627
p1065,p1917
p1198,p1531
p801,p1244
p328,p1293
p219,p634
p327,p921
p1446,p1550
p859,p1125
p706,p1750
p287,p811
p1034,p1753
p1145,p1202
p836,p1933
p3,p1573
p259,p772
p574,p615
p101,p1622
p685,p1235
p17,p200
p153,p1609
p1424,p1480
p1250,p1953
p1384,p1577
p790,p1514
p1340,p1900
p872,p1970
p338,p1915
p72,p817
p1160,p1605
p845,p1521
p1517,p1709
p166,p546
p1268,p1963
p80,p1057
p1138,p1660
p3,p504
p897,p939
p1021,p1245
p740,p936
p4,p833
p85,p629
p226,p544
p1866,p1869
p308,p391
p401,p1284
p254,p1520
p546,p1568
p476,p1132
p887,p1970
p406,p1483
