p169,p1008
p519,p1448
p1262,p1684
p94,p1162
p5,p132
p0,p276
p1730,p1983
p1345,p1578
p213,p1603
p634,p1601
p776,p1343
p157,p516
p492,p850
p422,p1017
p737,p1095
p50,p393
p436,p1248
p403,p708
p1319,p1961
p1198,p1737
p382,p1560
p1471,p1723
p1165,p1604
p1161,p1649
p1164,p1773
p178,p190
p961,p1659
p1314,p1944
p1375,p1558
p1282,p1826
p531,p1009
p1475,p1610
p1463,p1937
p322,p626
p1147,p1371
p756,p1625
p1414,p1931
p70,p1373
p168,p1292
p836,p1460
p429,p512
p805,p1792
p77,p1012
p473,p1522
p550,p1036
p15,p1164
p1083,p1348
p300,p380
p947,p1707
p1440,p1989
p572,p1115
p515,p1601
p1171,p1973
p25,p110
p381,p1720
p209,p1319
p81,p616
p1894,p1984
p152,p552
p1637,p1846
p768,p774
p930,p1561
p1273,p1974
p476,p1770
p481,p568
p110,p854
p77,p328
p884,p905
p644,p1821
p860,p1787
p685,p1470
p351,p1084
p670,p1086
p159,p479
p1212,p1627
p728,p1454
p804,p1142
p1144,p1151
p1202,p1653
p116,p1535
p242,p1886
p1032,p1646
p610,p1070
p1390,p1935
p1088,p1852
p1356,p1437
p278,p1069
p747,p1416
p629,p1116
p895,p1698
p1588,p1916
p427,p621
p705,p1235
p14,p46
p1248,p1487
p1891,p1933
p108,p361
p1446,p1699
p492,p892
p742,p1747
p969,p1621
p1029,p1677
p233,p1353
p504,p1513
p508,p1346
p16,p861
p515,p1425
p26,p1080
p1233,p1660
p51,p437
p352,p981
p275,p1858
p1271,p1541
p206,p1926
p739,p1163
p938,p1765
p972,p1618
p367,p1478
p805,p1426
p788,p871
p1342,p1394
p389,p402
p213,p512
p19,p1093
p1145,p1976
p99,p958
p239,p706
p460,p1813
p306,p1829
p53,p819
p650,p1187
p539,p1548
p310,p1077
p5,p1045
p1664,p1869
p1148,p1349
p297,p988
p523,p1532
p196,p1061
p118,p1544
p755,p1061
p584,p1981
p298,p565
p1642,p1708
p1272,p1535
p38,p594
p527,p820
p540,p914
p176,p1024
p807,p913
p1174,p1605
p148,p924
p462,p526
p355,p1432
p13,p1882
p45,p1825
p1147,p1729
p1389,p1952
p170,p1964
p81,p416
p567,p995
p925,p1964
p415,p1736
p637,p1930
p1336,p1851
p172,p1787
p452,p551
p764,p1897
p404,p631
p1021,p1699
p1117,p1894
p784,p1290
p47,p1648
p322,p1923
p678,p1409
p1201,p1882
p1344,p1735
p1329,p1472
p348,p1639
p877,p900
p1224,p1968
p818,p1302
p954,p1859
p956,p1490
p1021,p1096
p618,p1822
p677,p1666
p1045,p1321
p394,p1507
p1670,p1912
p999,p1550
p791,p1543
p878,p1645
p868,p1960
p1241,p1519
p1364,p1967
p1594,p1690
p172,p1772
p477,p1791
p1300,p1359
p344,p1640
p1895,p1920
p1121,p1122
p274,p490
p1055,p1346
p99,p1954
p459,p708
p195,p705
p712,p1560
p1016,p1524
p1442,p1905
p314,p584
p499,p1994
p572,p1399
p212,p581
p127,p809
p580,p1974
p187,p398
p22,p1916
p762,p992
p1651,p1869
p991,p1828
p982,p1917
p541,p1909
p59,p606
p544,p927
p1061,p1733
p636,p1478
p415,p1764
p1489,p1584
p414,p961
p115,p820
p310,p1401
p144,p1659
p1412,p1646
p449,p1563
p585,p1816
p510,p1403
p563,p823
p359,p1613
p80,p1901
p1406,p1871
