p197,p532
p413,p1195
p374,p612
p1348,p1497
p156,p1646
p1084,p1376
p1506,p1861
p487,p808
p605,p614
p1256,p1398
p261,p1549
p692,p1635
p1149,p1530
p1004,p1384
p484,p1934
p1348,p1974
p1047,p1982
p204,p1160
p307,p1166
p1284,p1684
p129,p1617
p1245,p1724
p161,p1584
p127,p1668
p369,p1600
p585,p1213
p621,p1667
p651,p1796
p941,p1980
p1530,p1678
p1775,p1803
p778,p1828
p456,p1948
p1492,p1546
p463,p1513
p1004,p1373
p892,p1267
p212,p1740
p979,p1713
p1549,p1596
p644,p1177
p211,p1627
p42,p1964
p684,p699
p639,p1416
p143,p530
p745,p1928
p628,p886
p48,p836
p1450,p1849
p1683,p1711
p270,p1763
p225,p1473
p124,p1484
p27,p696
p769,p1550
p239,p254
p717,p1116
p1326,p1521
p492,p762
p943,p987
p1175,p1514
p1602,p1691
p964,p1558
p174,p1539
p7,p1949
p80,p1934
p1335,p1624
p140,p1901
p751,p1159
p999,p1603
p641,p713
p398,p1510
p228,p1762
p91,p788
p569,p1479
p726,p1470
p78,p676
p332,p1133
p400,p1269
p905,p1269
p897,p898
p1540,p1543
p553,p674
p1130,p1891
p461,p1254
p776,p1926
p12,p1703
p1260,p1950
p810,p1894
p737,p1811
p1170,p1281
p542,p1800
p835,p1827
p124,p1758
p1103,p1277
p423,p1748
p1126,p1173
p650,p1509
p1341,p1915
p315,p771
p86,p1666
p442,p738
p795,p1569
p1348,p1616
p1190,p1857
p20,p358
p547,p998
p354,p732
p855,p1478
p236,p1444
p1319,p1562
p805,p1541
p318,p1128
p62,p1121
p1279,p1777
p221,p223
p1528,p1785
p239,p1608
p417,p472
p1450,p1574
p71,p885
p882,p1979
p576,p854
p217,p1307
p1110,p1464
p409,p1007
p212,p1704
p185,p787
p883,p1037
p997,p1035
p602,p1482
p786,p1894
p188,p1868
p18,p1906
p131,p1217
p34,p1851
p11,p1956
p757,p1406
p264,p1059
p235,p1873
p354,p799
p1603,p1802
p772,p1648
p1380,p1425
p738,p1046
p1277,p1309
p1437,p1670
p583,p1068
p259,p1068
p164,p845
p559,p1121
p1520,p1847
p39,p1278
p1273,p1301
p385,p1614
p1652,p1677
p694,p1994
p920,p1545
p1289,p1872
p1149,p1519
p1212,p1439
p679,p1031
p1238,p1469
p1399,p1526
p302,p584
p821,p1176
p716,p1711
p662,p1296
p193,p514
p1267,p1405
p305,p1536
p1321,p1666
p1350,p1374
p666,p1508
p44,p1617
p500,p1907
p652,p699
p297,p1158
p1286,p1696
p542,p1222
p689,p1165
p876,p1134
p229,p536
p1348,p1634
p660,p792
p232,p881
p203,p1830
p1019,p1262
p918,p1808
p888,p1925
p173,p1900
p1304,p1827
p416,p742
p24,p765
p116,p181
p1364,p1365
p242,p1716
p3,p711
p276,p1832
p363,p974
p1408,p1862
p987,p1349
p829,p1444
p32,p1948
p1119,p1779
p257,p1022
p188,p414
p744,p862
p981,p1783
p374,p1325
p17,p343
p720,p1630
p800,p1098
p343,p1933
p501,p628
p634,p1932
p1554,p1672
p764,p1586
p554,p852
p409,p1230
p103,p1086
p596,p1707
p954,p1171
p30,p965
p1155,p1396
p1218,p1650
p750,p1941
p1857,p1925
p462,p1631
p1593,p1686
p249,p666
p301,p510
p1145,p1676
p505,p846
p761,p1260
p95,p1969
p1474,p1818
p1078,p1991
p1217,p1775
p806,p1787
p604,p1372
p864,p1613
p397,p1445
p872,p1438
p395,p1130
p232,p1690
p360,p1671
p894,p1257
p1075,p1828
p1313,p1745
p639,p1276
p7,p856
p117,p272
p584,p1983
p1385,p1712
p660,p1949
p682,p1438
p582,p657
p523,p1464
p656,p1508
p727,p1621
p553,p892
p1378,p1934
p987,p1504
p949,p1731
p463,p1673
p1418,p1904
p453,p1659
p144,p1717
p1613,p1913
p819,p926
p307,p915
p1837,p1998
p493,p1322
p227,p1907
p529,p820
p535,p1663
p236,p1739
p1295,p1707
p1411,p1568
p1685,p1764
p1778,p1904
p13,p1298
p1843,p1859
p55,p280
p1381,p1686
p412,p569
p501,p761
p436,p1674
p468,p1331
p377,p1607
p949,p959
p1171,p1976
p185,p1639
p461,p1672
p1526,p1998
p82,p146
p222,p519
p1034,p1900
p1485,p1581
p51,p1095
p1192,p1947
p283,p1300
p1172,p1586
p749,p1296
p272,p1817
p244,p366
p209,p341
p299,p686
p371,p888
p1666,p1958
p259,p927
p935,p961
p203,p923
p821,p1349
p120,p1913
p317,p593
p671,p1067
p412,p1338
p611,p1702
p747,p1202
p851,p1683
p114,p1568
p1361,p1550
p646,p1412
p1518,p1944
p184,p850
p1841,p1942
p116,p187
p1845,p1915
p1665,p1885
p1271,p1766
p516,p633
p208,p757
p335,p1863
p737,p956
p654,p1810
p1065,p1871
p516,p1994
p644,p1286
p1247,p1486
p652,p1831
p158,p1482
p866,p1442
p1249,p1436
p693,p1875
p1393,p1801
p263,p1523
p277,p1431
p209,p343
p567,p1235
p1758,p1839
p1315,p1839
p63,p229
p687,p1583
p334,p659
p740,p1298
p577,p660
p180,p352
p1348,p1814
p1500,p1799
p465,p1935
p505,p1277
p7,p80
p1602,p1782
p1582,p1626
p1351,p1631
p1227,p1842
p52,p1765
p1237,p1880
p1261,p1528
p1611,p1883
p1141,p1533
p1337,p1821
p1292,p1470
p1527,p1877
