p962,p1160
p1193,p1717
p215,p1973
p19,p1023
p1065,p1362
p312,p422
p641,p1925
p142,p1465
p391,p1061
p434,p1854
p524,p1848
p236,p932
p100,p1765
p28,p1625
p286,p1200
p412,p436
p841,p1935
p670,p1495
p689,p1440
p341,p1493
p584,p1372
p354,p894
p673,p1143
p130,p1391
p815,p1566
p295,p1963
p330,p1111
p721,p1313
p89,p1128
p1074,p1123
p302,p1568
p185,p1402
p1309,p1413
p824,p1507
p910,p1236
p420,p505
p151,p1780
p1817,p1943
p520,p788
p926,p1430
p1442,p1671
p153,p1826
p1314,p1368
p749,p1540
p218,p1925
p1002,p1472
p712,p1501
p662,p671
p1659,p1820
p209,p1658
p1251,p1390
p31,p1434
p950,p1390
p264,p779
p304,p1021
p344,p660
p299,p1772
p355,p839
p117,p1785
p289,p348
p485,p1460
p758,p1172
p870,p1787
p763,p1958
p629,p1187
p155,p744
p468,p1014
p191,p644
p1248,p1313
p231,p594
p1339,p1441
p717,p1875
p790,p1419
p924,p1417
p1459,p1532
p801,p1493
p859,p1272
p1066,p1896
p1415,p1709
p577,p779
p1263,p1568
p262,p1494
p231,p579
p309,p1407
p648,p1036
p1366,p1619
p1002,p1742
p790,p1464
p71,p1724
p153,p1491
p14,p566
p401,p1474
p1276,p1593
p653,p1675
p801,p1770
p926,p1925
p1104,p1790
p1386,p1618
p58,p778
p154,p1382
p300,p377
p1090,p1829
p23,p1348
p1217,p1946
p1003,p1558
p9,p380
p64,p326
p1027,p1822
p788,p843
p24,p1314
p1079,p1809
p1277,p1409
p168,p1860
p691,p850
p161,p444
p775,p828
p1552,p1936
p92,p208
p831,p1973
p119,p920
p937,p1186
p567,p1565
p238,p652
p353,p1398
p722,p851
p278,p1979
p349,p744
p1016,p1654
p431,p454
p123,p741
p1298,p1695
p1468,p1788
p70,p103
p27,p1826
p245,p707
p1406,p1793
p134,p808
p391,p1791
p649,p808
p1345,p1888
p1514,p1715
p1512,p1769
p477,p1041
p235,p649
p405,p1012
p472,p1616
p98,p441
p1180,p1438
p1618,p1966
p350,p375
p189,p804
p350,p775
p1280,p1496
p640,p1702
p717,p893
p152,p1979
p428,p592
p100,p1130
p160,p1219
p789,p1730
p665,p856
p293,p859
p389,p1084
p942,p1063
p222,p1087
p750,p1212
p347,p1170
p847,p1510
p29,p86
p123,p436
p50,p1941
p489,p630
p125,p1822
p1009,p1151
p1218,p1623
p121,p1876
p540,p1985
p470,p582
p51,p697
p814,p1835
p915,p1119
p553,p784
p1508,p1624
p47,p238
p520,p686
p27,p578
p852,p1694
p387,p825
p436,p1093
p75,p1551
p668,p763
p553,p742
p1479,p1885
p499,p1473
p1305,p1412
p351,p1668
p436,p1958
p1062,p1672
p239,p1429
p249,p1031
p1345,p1386
p13,p1184
p1108,p1628
p231,p1299
p133,p429
p1669,p1771
p501,p515
p955,p1908
p181,p1518
p73,p1235
p270,p949
p59,p1008
p749,p1262
p198,p1633
p939,p1084
p245,p571
p852,p1272
p797,p1729
p249,p351
p34,p560
p1400,p1596
p545,p1588
p522,p567
p461,p1174
p829,p1511
p489,p662
p1002,p1391
p211,p958
p346,p862
p897,p1299
p435,p599
p1950,p1959
p1217,p1613
p205,p1404
p532,p1348
p350,p540
p299,p1607
p1199,p1881
p708,p1672
p327,p570
p986,p992
p470,p1648
p78,p944
p349,p1382
p18,p865
p51,p1356
p20,p625
p127,p1228
p399,p1145
p1069,p1558
p976,p1862
p89,p1844
p1162,p1902
p916,p1196
p771,p1964
p522,p1803
p1224,p1794
p1477,p1918
p326,p603
p1840,p1894
p556,p930
p590,p1786
p1198,p1901
p340,p1663
p209,p255
p679,p763
p1537,p1933
p110,p498
p423,p1746
p1233,p1530
p791,p1427
p726,p1801
