p1376,p1869
p203,p277
p414,p1060
p761,p1498
p34,p1787
p668,p1791
p447,p1393
p912,p1100
p17,p1266
p358,p1653
p188,p1185
p529,p1061
p1242,p1508
p1072,p1479
p374,p1374
p1600,p1676
p218,p1129
p445,p1730
p816,p1666
p568,p1145
p1559,p1609
p783,p1033
p67,p1048
p17,p1814
p574,p1010
p661,p1580
p38,p1544
p1317,p1562
p750,p1454
p1206,p1484
p487,p1760
p663,p681
p737,p896
p37,p419
p1227,p1671
p335,p1562
p1710,p1862
p1006,p1404
p799,p1046
p1019,p1777
p831,p1830
p732,p753
p1211,p1786
p463,p1775
p623,p1562
p287,p1287
p2,p1204
p1606,p1942
p968,p1009
p858,p1330
p126,p130
p424,p1582
p961,p1984
p1087,p1491
p1335,p1494
p665,p1741
p372,p1138
p439,p1796
p571,p940
p366,p1344
p572,p1122
p409,p895
p18,p1212
p998,p1982
p109,p1573
p120,p1221
p688,p1753
p1078,p1781
p1803,p1830
p713,p1835
p619,p1507
p1863,p1984
p671,p1254
p254,p959
p27,p85
p939,p1503
p43,p686
p171,p1774
p1317,p1819
p1178,p1924
p162,p407
p251,p462
p500,p1020
p838,p1301
p388,p668
p1152,p1757
p239,p1657
p545,p1216
p88,p165
p929,p1573
p72,p697
p184,p486
p275,p547
p232,p549
p497,p1102
p1502,p1720
p453,p1171
p920,p1846
p909,p1195
p289,p708
p1840,p1871
p871,p974
p1504,p1803
p299,p816
p300,p1610
p507,p823
p405,p1992
p1053,p1726
p526,p575
p30,p1821
p567,p1475
p1321,p1978
p222,p690
p148,p1737
p1294,p1724
p1080,p1520
p326,p955
p679,p1512
p1397,p1429
p1022,p1909
p1763,p1892
p381,p1871
p550,p1520
p1297,p1967
p925,p1832
p52,p816
p226,p778
p1008,p1804
p1333,p1522
p172,p530
p998,p1775
p1443,p1572
p781,p1995
p163,p1047
p1312,p1432
p1105,p1798
p382,p1636
p734,p1657
p934,p1905
p215,p389
p395,p1072
p1575,p1819
p330,p1497
p900,p1427
p756,p1369
p147,p1972
p215,p1519
p629,p1626
p186,p1628
p189,p1674
p1020,p1549
p400,p1664
p1299,p1554
p61,p1554
p794,p959
p446,p1416
p1189,p1944
p391,p985
p232,p1225
p267,p579
p1113,p1236
p795,p1763
p35,p203
p914,p1681
p1340,p1609
p1616,p1964
p242,p1363
p451,p1299
p139,p1596
p937,p1150
p1310,p1959
p23,p804
p312,p528
p625,p1654
p1219,p1978
p1342,p1901
p212,p1514
p1069,p1201
p32,p1466
p734,p1593
p1624,p1958
p387,p1042
p993,p1136
p1035,p1169
p917,p1544
p1532,p1831
p17,p527
p268,p1313
p1317,p1546
p1413,p1903
p259,p1916
p1084,p1641
p239,p482
p1250,p1302
p98,p1198
p383,p1786
p388,p625
p196,p1143
p101,p1590
p933,p1455
p1387,p1642
p39,p457
p1105,p1761
p391,p1381
p363,p554
p38,p648
p665,p1909
p1279,p1868
p570,p1292
p130,p596
p614,p1560
p780,p1302
p1439,p1473
p310,p790
p284,p876
p370,p828
p774,p863
p77,p1706
p893,p1831
p492,p1302
p1212,p1531
p220,p329
p93,p1068
p305,p1186
p809,p1392
p521,p1441
p865,p913
p154,p1934
p484,p825
p1755,p1807
p526,p1459
p182,p1529
p1314,p1963
p1352,p1982
p18,p601
p1316,p1419
p1147,p1367
p577,p1676
p996,p1863
p640,p964
p1825,p1844
p155,p1168
p422,p1431
p483,p1787
p980,p1276
p1383,p1636
p189,p279
p859,p1432
p531,p1168
p476,p1835
p1396,p1612
p1416,p1972
p1476,p1640
p1284,p1503
p306,p1297
p1531,p1949
p1241,p1536
p621,p1026
p435,p1118
p221,p1090
p1196,p1539
p754,p1892
p56,p1358
p521,p1563
p583,p1479
p368,p1948
p1020,p1067
p14,p1182
p59,p251
p1058,p1708
p472,p576
p883,p919
p1297,p1663
p206,p315
p1856,p1951
p328,p1908
p692,p1488
p1256,p1618
p1349,p1715
p176,p432
p1203,p1528
p175,p1282
p1066,p1508
p1573,p1979
p1658,p1839
p362,p1326
p33,p403
