p305,p973
p1350,p1856
p522,p797
p972,p1625
p212,p538
p895,p1194
p690,p997
p1388,p1479
p1102,p1730
p839,p1835
p1597,p1684
p467,p542
p76,p881
p822,p1375
p1106,p1914
p684,p1861
p38,p1939
p360,p1180
p1179,p1651
p530,p859
p1702,p1802
p805,p1909
p1313,p1643
p550,p959
p13,p126
p52,p1749
p140,p1928
p818,p955
p660,p1579
p1367,p1592
p440,p1014
p287,p1328
p1695,p1995
p828,p1891
p733,p1848
p609,p1348
p144,p727
p780,p1314
p632,p1386
p1311,p1943
p168,p681
p929,p1506
p96,p160
p272,p1539
p63,p1081
p1146,p1330
p1231,p1708
p48,p1118
p361,p1431
p219,p1621
p232,p1750
p754,p824
p382,p1209
p239,p1738
p66,p1454
p1110,p1953
p1221,p1657
p600,p1544
p1349,p1408
p8,p1778
p878,p1493
p1577,p1635
p333,p517
p555,p1336
p81,p1015
p502,p1150
p1229,p1280
p784,p1329
p229,p262
p757,p870
p920,p1449
p293,p1900
p136,p347
p556,p562
p32,p1852
p232,p1513
p189,p334
p1181,p1370
p224,p1710
p1088,p1501
p882,p1649
p402,p1834
p275,p704
p1000,p1054
p31,p1772
p987,p1059
p828,p1055
p78,p1678
p506,p553
p34,p948
p313,p637
p373,p1097
p1023,p1864
p755,p1328
p509,p1678
p1507,p1671
p357,p1672
p14,p1026
p504,p767
p253,p817
p342,p706
p1380,p1977
p111,p1569
p307,p974
p128,p965
p723,p735
p411,p1745
p89,p752
p151,p924
p876,p1981
p223,p1414
p1158,p1793
p239,p1139
p345,p784
p1421,p1578
p145,p1627
p1017,p1457
p1348,p1605
p945,p1331
p957,p1806
p724,p1146
p79,p1270
p751,p1403
p876,p1923
p1031,p1126
p654,p1218
p1097,p1766
p1154,p1841
p574,p1148
p991,p1128
p1082,p1083
p72,p622
p898,p1800
p432,p1615
p1412,p1795
p109,p841
p498,p812
p590,p871
p737,p1461
p594,p802
p710,p994
p125,p615
p1071,p1267
p618,p1722
p420,p1256
p1063,p1665
p927,p1449
p1138,p1982
p585,p1924
p142,p247
p371,p1135
p1129,p1295
p216,p1516
p904,p1791
p970,p1651
p675,p997
p1252,p1824
p446,p1830
p382,p1319
p946,p1490
p365,p1482
p1116,p1471
p956,p1448
p1594,p1997
p836,p1819
p1771,p1910
p1770,p1836
p137,p799
p1412,p1590
p13,p454
p718,p1888
p1177,p1990
p595,p1502
p1176,p1570
p1039,p1519
p481,p682
p161,p751
p1601,p1675
p563,p904
p115,p454
p1043,p1157
p820,p1446
p1280,p1327
p1136,p1977
p362,p1537
p634,p1295
p492,p1606
p1048,p1590
p488,p746
p662,p1763
p1628,p1923
p404,p1136
p669,p1661
p713,p723
p1582,p1799
p75,p1081
p1089,p1091
p145,p1995
p795,p1877
p79,p1856
p518,p1745
p1090,p1388
p1139,p1240
p337,p911
p70,p1571
p1806,p1994
p577,p1511
p1179,p1688
p597,p1863
p1396,p1535
p191,p497
p642,p1292
p567,p803
p352,p1003
p1327,p1450
p856,p1430
p1023,p1481
p39,p1419
p1246,p1573
p492,p859
p93,p1280
p255,p701
p966,p1104
p170,p1690
p1705,p1721
p907,p1834
p66,p681
p211,p349
p481,p1692
p899,p1412
p188,p1580
p40,p1363
p419,p725
p341,p679
p464,p1442
p222,p1973
p26,p1618
p1671,p1901
