p1214,p1317
p518,p770
p787,p1078
p586,p1282
p50,p1432
p1298,p1457
p1182,p1953
p515,p1721
p671,p837
p1427,p1876
p590,p790
p56,p1694
p556,p729
p1248,p1606
p1261,p1540
p394,p759
p790,p1412
p549,p654
p39,p1203
p1189,p1415
p314,p520
p813,p1956
p136,p1354
p519,p970
p850,p1620
p209,p739
p98,p851
p625,p1723
p515,p744
p1492,p1763
p22,p1003
p158,p973
p92,p1002
p1421,p1496
p1267,p1384
p696,p813
p737,p1520
p528,p1282
p135,p888
p1452,p1609
p1131,p1922
p157,p1324
p1355,p1937
p1269,p1578
p650,p1903
p738,p1609
p785,p1644
p39,p355
p942,p1480
p540,p604
p157,p733
p544,p813
p254,p1448
p493,p1696
p1253,p1512
p115,p974
p1376,p1831
p692,p1119
p815,p1773
p202,p730
p1520,p1721
p323,p1036
p380,p745
p688,p942
p342,p1137
p210,p1765
p266,p457
p48,p1724
p1118,p1173
p326,p694
p1681,p1782
p39,p958
p371,p884
p216,p1436
p28,p1367
p866,p1728
p494,p1858
p63,p798
p377,p684
p1014,p1036
p654,p1714
p1632,p1846
p1934,p1944
p1398,p1795
p151,p1860
p1009,p1782
p75,p112
p1056,p1266
p1413,p1579
p763,p1428
p225,p1915
p151,p1419
p177,p1188
p164,p171
p749,p1886
p1003,p1500
p873,p1837
p208,p1101
p901,p1184
p1581,p1622
p306,p1892
p176,p1430
p985,p1916
p760,p975
p318,p749
p551,p995
p751,p1540
p80,p880
p599,p1657
p191,p1980
p476,p1059
p1624,p1892
p1283,p1517
p131,p430
p1285,p1571
p670,p1522
p448,p975
p203,p1879
p1475,p1837
p841,p879
p166,p1581
p417,p1389
p511,p816
p1661,p1676
p847,p1879
p1768,p1858
p13,p876
p468,p960
p674,p1720
p258,p1754
p41,p303
p376,p1724
p958,p1279
p637,p1351
p381,p463
p63,p511
p418,p1911
p345,p577
p805,p813
p1779,p1869
p549,p1714
p285,p1245
p113,p677
p74,p1878
p1,p1439
p428,p1648
p949,p1457
p141,p1790
p864,p983
p657,p1969
p672,p1170
p835,p1404
p196,p1211
p531,p1112
p384,p1788
p232,p297
p87,p1567
p812,p826
p82,p615
p526,p769
p145,p1926
p73,p1360
p217,p258
p1271,p1495
p438,p965
p314,p766
p286,p1014
p1846,p1965
p334,p664
p38,p200
p245,p1302
p401,p1939
p56,p1103
p1490,p1844
p486,p775
p1029,p1338
p730,p1763
p681,p1296
p853,p1179
p386,p1641
p532,p1502
p515,p1723
p1521,p1816
p583,p1212
p160,p1337
p1670,p1822
p803,p834
p670,p1934
p487,p1708
p68,p1631
p460,p1377
p1388,p1652
p67,p658
p557,p1015
p194,p1296
p941,p1324
p1864,p1989
p48,p1663
p252,p1489
p761,p1055
p52,p1217
p1583,p1670
p265,p1948
p178,p1531
p288,p1347
p13,p1371
p1223,p1583
p702,p1028
p476,p1870
p938,p1969
p349,p1482
p512,p551
p299,p455
p807,p1814
p584,p1315
p134,p318
p454,p740
p326,p1437
p132,p1140
p481,p1285
p584,p675
p1252,p1596
p556,p811
p1769,p1981
p336,p1881
p954,p1982
p515,p596
p926,p1000
p616,p1898
p125,p1764
p1220,p1474
p408,p1075
p364,p1387
p161,p1671
p731,p805
p914,p967
p389,p708
p158,p175
p1505,p1729
p297,p1743
p683,p1306
p1218,p1488
p130,p1632
p563,p1198
p98,p434
p622,p943
p668,p1051
p332,p1226
p689,p1126
p1401,p1513
p33,p1555
p638,p1941
p1060,p1667
p337,p873
p1180,p1616
p246,p425
p584,p1972
p835,p1051
p1205,p1523
p891,p1544
p182,p1962
p439,p1199
p27,p882
p740,p1227
p1055,p1115
p901,p1994
p963,p1653
p615,p1522
p618,p1124
p331,p1696
p1128,p1180
p1424,p1913
p1632,p1782
p28,p522
p832,p1487
p172,p335
p413,p447
p1671,p1874
p317,p1271
p496,p643
p505,p1788
p1555,p1664
p1256,p1536
p1071,p1339
p911,p1063
p365,p461
p1287,p1763
p1800,p1969
p1802,p1910
p181,p213
p1351,p1740
p1023,p1455
p1558,p1793
p1771,p1860
p1223,p1822
p1109,p1822
p1175,p1213
p842,p1934
p696,p950
p550,p1934
p582,p1295
p178,p554
p922,p1783
p243,p567
p809,p1961
p931,p1157
p1082,p1301
p1369,p1730
p65,p680
p224,p1109
p908,p988
p404,p537
p1127,p1775
p386,p1011
p134,p987
p215,p395
p433,p584
p985,p1993
p146,p1700
p471,p1126
p975,p1957
p148,p1751
p685,p1819
p1109,p1670
p1790,p1814
p481,p1914
p162,p296
p816,p963
p1260,p1353
p1465,p1641
p1230,p1868
p731,p870
p963,p1555
p248,p1660
p42,p1052
p382,p545
p864,p1735
p815,p1038
p213,p706
p397,p1601
p895,p1720
p582,p970
p638,p716
p1108,p1751
p134,p1886
p854,p1323
p355,p1279
p1489,p1540
p1510,p1521
p231,p1761
p1144,p1681
p16,p593
p970,p1261
p272,p577
p190,p1910
p769,p1000
p703,p1281
p614,p1037
p1935,p1958
p1065,p1195
p216,p882
p301,p1780
p243,p1052
p106,p701
p265,p682
p170,p1287
p41,p1557
p992,p1683
p337,p1475
p227,p778
p1420,p1665
p937,p1917
p16,p1190
p1734,p1980
p401,p1674
p428,p1746
p1296,p1826
p1185,p1422
p1443,p1545
p521,p1713
p91,p868
p1396,p1955
p180,p1681
p1497,p1524
p1283,p1900
p162,p724
p82,p550
p302,p333
p825,p1703
p550,p1588
p21,p1931
p364,p683
p1085,p1718
p1276,p1868
p1190,p1217
p1246,p1573
p148,p1985
p1224,p1416
p170,p1445
p452,p1243
p1577,p1640
p232,p846
p529,p1438
p41,p1831
p205,p908
p359,p669
p277,p1092
p404,p1488
p513,p1029
p1124,p1769
p1424,p1820
p1570,p1790
p112,p1281
p1220,p1400
p781,p1266
p825,p1587
p1518,p1695
p281,p1893
p1195,p1900
p578,p966
p206,p1989
p317,p507
p617,p896
p386,p425
p577,p606
p1065,p1517
p548,p1927
p295,p1545
p611,p1219
p198,p776
p739,p1494
p209,p1494
p523,p855
p191,p298
p568,p760
p26,p1792
p338,p1105
p1557,p1831
p80,p345
p593,p1190
p966,p1901
p615,p1449
p37,p385
p533,p1730
p1034,p1858
p181,p1367
p281,p698
p14,p517
p1356,p1524
p1632,p1965
p1770,p1801
p491,p1061
p266,p819
p302,p1544
p610,p1000
p1593,p1598
p369,p1435
p990,p1047
p502,p1135
p206,p1587
p410,p1027
p1404,p1482
p236,p432
p1814,p1853
p146,p1402
p786,p1394
p251,p1223
p43,p1297
p900,p1374
p721,p1008
p624,p1572
p1044,p1818
p28,p181
p42,p1028
p502,p698
p769,p1406
p534,p1929
p1317,p1426
p519,p1261
