p212,p361
p1360,p1462
p217,p829
p105,p1084
p1413,p1576
p171,p380
p302,p1958
p370,p1905
p327,p643
p375,p1730
p1223,p1675
p393,p1055
p1105,p1262
p1389,p1585
p394,p670
p852,p1619
p1544,p1628
p361,p782
p1486,p1625
p384,p1750
p1422,p1814
p833,p994
p7,p479
p44,p1706
p1434,p1862
p891,p1463
p55,p131
p782,p1737
p54,p203
p945,p1080
p196,p850
p478,p1169
p918,p1633
p1498,p1574
p290,p1364
p938,p1800
p413,p494
p296,p431
p1095,p1336
p226,p507
p1188,p1234
p714,p1605
p684,p935
p774,p1079
p130,p1074
p488,p783
p760,p841
p647,p1071
p359,p1890
p604,p1571
p350,p1307
p245,p844
p748,p944
p855,p1832
p457,p1390
p392,p1149
p1093,p1244
p840,p1828
p54,p1916
p979,p1754
p1476,p1554
p541,p1751
p1664,p1945
p729,p939
p992,p1812
p432,p1407
p1933,p1984
p1135,p1534
p555,p1334
p1123,p1214
p1020,p1199
p1695,p1968
p1208,p1218
p1068,p1268
p1308,p1508
p115,p1624
p645,p760
p206,p1368
p1669,p1785
p487,p1019
p93,p1602
p1663,p1996
p1352,p1516
p67,p1322
p440,p1498
p365,p1573
p210,p953
p96,p1791
p765,p1064
p1456,p1818
p416,p1523
p564,p1358
p42,p1389
p1012,p1033
p505,p1939
p1035,p1364
p697,p1504
p57,p1927
p1309,p1763
p197,p579
p376,p1979
p923,p1629
p15,p1265
p256,p949
p687,p1794
p742,p1077
p437,p1731
p869,p982
p177,p273
p1123,p1726
p10,p1024
p465,p530
p197,p1828
p332,p1311
p1265,p1355
p665,p1466
p1124,p1867
p680,p1906
p70,p1953
p272,p1624
p157,p1967
p493,p1682
p45,p1833
p481,p1165
p234,p895
p1798,p1964
p79,p511
p435,p1968
p984,p1523
p23,p1445
p440,p562
p577,p1922
p465,p1460
p1371,p1916
p690,p701
p430,p1232
p631,p850
p183,p332
p1037,p1882
p991,p1620
p1217,p1707
p272,p1633
p174,p1218
p24,p1688
p787,p928
p516,p878
p875,p1898
p554,p1230
p286,p1994
p485,p974
p452,p796
p1416,p1875
p161,p1565
p636,p1625
p1184,p1342
p231,p1066
p537,p1076
p1338,p1580
p207,p826
p1492,p1692
p1136,p1663
p174,p1897
p632,p1897
p65,p406
p434,p472
p1744,p1964
p45,p218
p647,p1767
p302,p958
p43,p525
p552,p1647
p1323,p1957
p667,p731
p739,p1508
p622,p697
p121,p1549
p974,p1276
p1851,p1906
p1176,p1326
p1107,p1873
p59,p1774
p1003,p1134
p431,p629
p188,p1239
p897,p1749
p443,p1765
p748,p1226
p251,p1790
p384,p1504
p822,p1136
p1033,p1849
p420,p1443
p885,p1869
p151,p1416
p1859,p1878
p430,p904
p136,p1832
p182,p943
p968,p1358
p1418,p1875
p1063,p1383
p1219,p1530
p373,p845
p654,p1251
p1666,p1983
p1348,p1404
p538,p721
p510,p924
p590,p979
p137,p1340
p0,p66
p1752,p1798
p705,p1127
p373,p527
p758,p1366
p387,p919
p723,p1110
p627,p941
p246,p867
p370,p427
p1042,p1608
p285,p1245
p855,p1395
p154,p462
p1270,p1897
p1843,p1953
p1325,p1885
p241,p1951
p1382,p1636
p1187,p1363
p528,p641
p140,p856
p380,p1153
p1195,p1703
p1015,p1505
p619,p1077
p76,p842
p735,p1509
p982,p1704
p542,p977
p423,p1966
p417,p1195
p873,p1825
p592,p663
p1010,p1661
p40,p1085
p428,p954
p184,p751
p969,p1508
p890,p1302
p398,p1897
p1265,p1954
p214,p1969
p1028,p1651
p1105,p1313
p187,p1403
p1495,p1676
p1671,p1709
p105,p1948
p1436,p1742
p275,p300
p381,p445
p1198,p1512
p804,p1537
p1567,p1666
p931,p1562
p277,p659
p117,p844
p536,p737
p1298,p1486
p321,p1177
p99,p1710
p1516,p1684
p128,p1449
p1213,p1668
p803,p1240
p196,p455
p1,p266
p482,p774
p707,p1870
p1512,p1960
p548,p887
p742,p1458
p1027,p1126
p53,p733
p634,p1804
p1455,p1993
p271,p1799
p1015,p1298
p522,p1545
p729,p1507
p359,p1784
p214,p1765
p840,p1703
p1055,p1464
p833,p1403
p39,p179
p468,p1995
p60,p1013
p165,p1378
p372,p655
p1418,p1458
p571,p1002
p730,p1275
p1370,p1839
p1411,p1784
p137,p1435
p867,p1713
p531,p1209
p518,p1717
p404,p436
p42,p1653
p620,p1221
p221,p1143
p488,p1280
p472,p837
p490,p1425
p673,p1863
p1465,p1735
p628,p1341
p576,p1047
p618,p1975
p946,p1236
p288,p979
p748,p1311
p113,p940
p84,p1100
p280,p1920
p765,p1500
p219,p877
p173,p1785
p83,p1043
p29,p1784
p1623,p1722
p886,p1397
p1690,p1720
p195,p1128
p1062,p1158
p798,p1862
p891,p1349
p579,p1613
p347,p1358
p283,p1846
p880,p1460
p187,p489
p356,p1423
p987,p1365
p492,p1736
p820,p1261
p710,p1851
p477,p1547
p1517,p1767
p193,p1648
p783,p1453
p1094,p1241
p163,p295
p598,p849
p120,p1196
p791,p1963
p671,p1128
p927,p1269
p202,p1074
p392,p495
p1208,p1907
p472,p702
p1313,p1864
p1522,p1622
p625,p814
p65,p1275
p431,p1285
p1563,p1630
p16,p972
p190,p1588
p758,p1616
p195,p1757
p607,p1815
p644,p1010
p173,p819
p281,p1832
p8,p735
p230,p1898
p381,p620
p884,p992
p239,p1936
p907,p1493
p681,p1941
p1029,p1228
p971,p1620
p769,p1372
p104,p1709
p662,p1459
p142,p690
p1783,p1934
p1221,p1603
p1385,p1898
p1342,p1720
p34,p894
p569,p775
p1572,p1598
p213,p427
p271,p391
p264,p1336
p933,p1935
p460,p895
p146,p1217
p30,p1086
p939,p1919
p715,p1310
p66,p380
p327,p1894
p226,p375
p238,p737
p320,p1276
p278,p1729
p43,p310
p1559,p1771
p987,p1091
p765,p782
p312,p1078
p98,p1360
p1135,p1593
p964,p1358
p1785,p1929
p1135,p1246
p849,p1097
p1494,p1654
p450,p1666
p1750,p1948
p526,p842
p781,p1842
p338,p577
p532,p1445
p1532,p1848
p1171,p1998
p75,p784
p986,p1960
p227,p1789
p172,p198
