p20,p1054
p504,p1700
p1051,p1110
p117,p622
p716,p1248
p445,p1397
p650,p1641
p289,p698
p246,p1071
p68,p553
p350,p1070
p877,p887
p766,p1111
p737,p842
p301,p1244
p166,p833
p1664,p1974
p263,p685
p117,p750
p1315,p1585
p1500,p1598
p123,p1454
p549,p1863
p728,p1755
p1040,p1401
p956,p1077
p974,p1098
p380,p899
p34,p652
p831,p1541
p944,p1527
p373,p1515
p21,p917
p703,p1278
p984,p1243
p378,p624
p1052,p1440
p1432,p1551
p1105,p1930
p241,p1657
p646,p1379
p1898,p1965
p1399,p1907
p289,p1384
p246,p1503
p302,p1641
p265,p1445
p435,p1367
p719,p1050
p712,p928
p1416,p1679
p589,p1259
p820,p1215
p592,p1430
p597,p1395
p91,p1952
p525,p1443
p176,p1115
p927,p1233
p474,p892
p929,p1393
p257,p1759
p445,p955
p313,p832
p933,p1635
p110,p1676
p1405,p1759
p474,p1913
p1005,p1964
p1009,p1247
p3,p140
p798,p1380
p590,p1259
p633,p863
p369,p416
p1296,p1411
p281,p1900
p47,p972
p242,p485
p837,p1468
p1202,p1226
p1239,p1329
p1064,p1384
p796,p1095
p350,p1964
p858,p1147
p595,p1239
p1319,p1797
p61,p1031
p655,p1529
p372,p602
p712,p1060
p359,p1123
p300,p434
p779,p1956
p816,p1274
p1197,p1299
p1803,p1934
p950,p1868
p265,p402
p322,p1624
p474,p1380
p547,p1273
p1474,p1609
p285,p1538
p115,p1996
p1382,p1446
p82,p1555
p1317,p1851
p139,p1762
p588,p673
p712,p1526
p1000,p1016
p98,p425
p967,p1167
p1260,p1991
p61,p1516
p67,p1019
p723,p891
p41,p1288
p907,p1393
p937,p1104
p817,p1119
p1460,p1623
p29,p1894
p1569,p1903
p1088,p1687
p1014,p1568
p455,p1250
p862,p1615
p122,p1592
p247,p744
p344,p974
p497,p1624
p933,p1740
p212,p1280
p872,p1848
p772,p1791
p676,p1937
p1034,p1136
p76,p1010
p247,p557
p1112,p1225
p261,p846
p156,p424
p257,p1502
p731,p1985
p1678,p1934
p323,p1946
p1162,p1346
p372,p723
p1551,p1592
p369,p1314
p345,p1020
p562,p1225
p195,p1661
p76,p636
p1227,p1365
p409,p1964
p51,p1382
p661,p972
p89,p607
p138,p510
p1091,p1798
p529,p723
p1075,p1520
p1566,p1822
p524,p545
p401,p644
p441,p1508
p203,p493
p1092,p1288
p1165,p1843
p938,p1077
p1274,p1336
p1204,p1750
p61,p534
p1496,p1772
p897,p1892
p912,p1606
p237,p623
p98,p1569
