p1420,p1432
p793,p1751
p439,p1152
p1270,p1858
p1084,p1613
p1067,p1327
p1095,p1771
p1447,p1970
p1665,p1791
p1759,p1832
p1074,p1651
p413,p736
p66,p1588
p118,p705
p415,p1876
p779,p1298
p200,p226
p792,p1375
p116,p772
p1238,p1483
p239,p1050
p57,p1718
p961,p1102
p264,p1520
p25,p943
p138,p996
p341,p1451
p594,p1862
p50,p1452
p553,p1221
p1125,p1406
p1540,p1729
p838,p1508
p1210,p1943
p430,p1255
p404,p1042
p962,p1455
p486,p1387
p258,p1616
p1010,p1864
p252,p1693
p286,p838
p959,p1054
p38,p1063
p394,p1428
p475,p1858
p800,p1010
p1392,p1475
p209,p831
p1151,p1629
p325,p1819
p1112,p1665
p200,p1798
p941,p1932
p198,p1986
p141,p1958
p148,p832
p84,p505
p1375,p1633
p560,p914
p652,p693
p632,p1017
p340,p937
p1155,p1980
p1339,p1621
p1340,p1537
p1000,p1907
p134,p1710
p1364,p1434
p1521,p1626
p236,p651
p1051,p1307
p374,p1690
p773,p1635
p1792,p1843
p987,p1155
p345,p548
p648,p1500
p149,p1095
p167,p1423
p31,p1901
p1144,p1440
p646,p736
p247,p695
p53,p228
p63,p1412
p547,p1228
p118,p1992
p191,p1658
p668,p1732
p622,p1601
p444,p762
p1018,p1545
p185,p301
p846,p1071
p313,p347
p1057,p1960
p1516,p1947
p203,p1761
p764,p1070
p219,p731
p905,p1559
p137,p871
p561,p1235
p748,p1420
p575,p639
p1672,p1804
p605,p1563
p452,p1561
p1710,p1798
p18,p1935
p1267,p1744
p1132,p1576
p1729,p1834
p123,p1506
p683,p1296
p586,p1348
p206,p601
p789,p1815
p342,p804
p156,p592
p450,p808
p1209,p1444
p1314,p1709
p704,p1711
p885,p1023
p5,p1842
p429,p462
p927,p1246
p363,p1850
p533,p1843
p666,p1600
p245,p866
p106,p1108
p199,p1298
p436,p1297
p215,p880
p679,p1446
p484,p1040
p201,p1901
p1249,p1307
p612,p1349
p759,p1434
p736,p1280
p1156,p1468
p567,p819
p11,p780
p1062,p1941
p1255,p1343
p35,p251
p562,p773
p39,p774
p551,p1477
p663,p1009
p930,p985
p1182,p1228
p248,p1558
p60,p1708
p1523,p1656
p787,p1290
p975,p1431
p250,p854
p1613,p1900
p1126,p1367
p323,p916
p1156,p1589
p685,p1921
p995,p1099
p83,p1022
p135,p1879
p221,p348
p526,p671
p174,p1839
p681,p957
p655,p1420
p1112,p1986
p176,p914
p125,p1135
p83,p1607
p264,p892
p386,p576
p220,p1449
p1130,p1990
p275,p498
p432,p1406
p1492,p1808
p11,p1362
p1038,p1175
p516,p888
p979,p1774
p178,p1314
p727,p861
p1503,p1529
p253,p1459
p1199,p1537
p536,p575
p1739,p1904
p155,p1024
p66,p1974
p412,p1027
p1353,p1526
p198,p1322
p3,p173
p873,p1134
p180,p1629
p43,p1280
p203,p1266
p16,p189
p287,p1573
p549,p1023
p579,p681
p1111,p1505
p1205,p1344
p362,p1991
p70,p1909
p592,p830
p1512,p1631
p298,p1933
p688,p718
p1402,p1424
p2,p157
p751,p1148
p21,p757
p252,p1149
p662,p719
p429,p702
p405,p507
p570,p1817
p496,p1812
p242,p1108
p130,p701
p196,p625
p1249,p1615
p723,p1332
p434,p1924
p1035,p1562
p275,p882
p478,p1523
p634,p1646
p935,p1455
p325,p459
p405,p1911
p394,p1579
p516,p1918
p258,p1226
p784,p1630
p93,p1588
p857,p1099
p869,p1633
p880,p1885
p1044,p1598
p707,p1081
p914,p1423
p218,p1904
p1118,p1210
p15,p1902
p552,p686
p417,p1588
p470,p774
p542,p1897
p578,p970
p127,p1312
p917,p1504
p342,p1910
p563,p934
p123,p1729
p23,p420
p1185,p1344
