p1005,p1998
p353,p417
p378,p1494
p1034,p1456
p668,p864
p1783,p1959
p1394,p1814
p586,p1103
p723,p1397
p42,p1731
p976,p1663
p36,p779
p332,p1705
p856,p1656
p1762,p1883
p575,p1268
p592,p1594
p562,p736
p296,p1930
p1710,p1786
p700,p1199
p395,p739
p1374,p1433
p168,p1093
p1463,p1795
p843,p1464
p805,p934
p16,p1163
p1171,p1938
p1397,p1589
p1144,p1185
p1396,p1826
p257,p341
p742,p1257
p918,p1086
p920,p1593
p420,p608
p410,p1180
p650,p1278
p1789,p1846
p1133,p1671
p15,p79
p1773,p1830
p400,p1071
p681,p1401
p930,p1629
p1442,p1772
p1093,p1547
p688,p1203
p416,p1670
p1347,p1831
p114,p570
p1622,p1805
p260,p1009
p933,p1055
p144,p359
p356,p1845
p133,p1916
p1541,p1900
p430,p796
p901,p1476
p1083,p1148
p113,p859
p670,p747
p447,p1004
p741,p1281
p1053,p1164
p45,p88
p1140,p1428
p393,p1281
p783,p1866
p488,p1855
p101,p1524
p50,p1832
p1723,p1873
p562,p1988
p534,p851
p1196,p1885
p69,p1744
p817,p977
p171,p790
p726,p1955
p143,p1157
p82,p484
p1183,p1589
p28,p741
p1625,p1647
p1294,p1428
p909,p1219
p20,p1588
p523,p1933
p102,p1407
p951,p980
p764,p1490
p272,p1091
p1018,p1550
p823,p1822
p360,p1338
p1043,p1824
p1325,p1452
p649,p848
p213,p1629
p111,p118
p706,p812
p19,p115
p832,p1022
p133,p579
p101,p1252
p988,p1860
p277,p1017
p672,p1337
p317,p1305
p37,p661
p686,p1880
p1404,p1871
p9,p1098
p19,p1291
p1354,p1732
p26,p1763
p333,p1162
p34,p511
p206,p1699
p1084,p1245
p229,p1537
p157,p1443
p556,p575
p1548,p1658
p99,p1911
p608,p1008
p332,p1048
p209,p1076
p441,p509
p459,p667
p381,p750
p1351,p1779
p1103,p1241
p629,p698
p628,p1927
p783,p1518
p1029,p1459
p177,p1003
p502,p793
p353,p1619
p883,p891
p993,p1765
p392,p918
p152,p1883
p269,p1426
p194,p1111
p775,p1615
p443,p1036
p1596,p1686
p799,p1948
p80,p1790
p499,p1629
p92,p224
p178,p334
p984,p1380
p1531,p1876
p530,p687
p521,p1879
p134,p661
p509,p1440
p80,p199
p138,p1451
p233,p458
p1363,p1371
p657,p1945
p643,p1613
p714,p776
p1153,p1602
p55,p406
p739,p835
p239,p255
p1629,p1910
p1098,p1239
p653,p1243
p678,p1667
p1706,p1713
p1,p326
p218,p1458
p378,p922
p454,p1281
p210,p1684
p655,p1954
p1795,p1925
p596,p1681
p280,p353
p1104,p1421
p1159,p1989
p635,p1414
p156,p584
p1067,p1352
p954,p1647
p470,p891
p937,p1245
p885,p1504
p78,p1331
p432,p864
p1565,p1948
p248,p255
p1449,p1480
p374,p1326
p403,p529
p1294,p1856
p616,p1413
p1353,p1442
p1178,p1660
p238,p1242
p113,p515
p412,p578
p157,p1339
p706,p735
p841,p1305
p7,p468
p313,p1047
p47,p432
p562,p864
p1260,p1857
p553,p1546
p180,p741
p1100,p1101
p301,p1560
p382,p841
p1070,p1772
p484,p593
p1287,p1400
p469,p1313
p441,p668
p73,p850
p26,p698
p143,p157
p827,p1982
p19,p955
p219,p246
p65,p1237
p87,p1674
p758,p815
p1761,p1771
p375,p1460
p154,p1922
p76,p1684
p840,p1992
p457,p525
p1605,p1771
p109,p1788
p1374,p1577
p71,p1360
p443,p1567
p101,p359
p578,p1533
p48,p1554
p903,p1359
p902,p1208
p858,p991
p323,p830
p685,p1670
p522,p952
p1503,p1757
p273,p1012
p1370,p1559
p596,p925
p685,p1168
p111,p514
p698,p781
p160,p531
p750,p1184
p105,p1609
p640,p1776
p1525,p1589
p156,p1274
p159,p941
p366,p1141
p1731,p1769
p699,p1126
p1182,p1500
p1069,p1910
p885,p1587
p939,p1077
p281,p1957
p719,p892
p64,p1773
p109,p652
p315,p374
p1077,p1131
p675,p1024
p458,p1591
p706,p1293
p826,p933
p91,p438
p114,p790
p917,p1503
p367,p1847
p313,p1273
p601,p1531
p927,p1648
p321,p1900
p550,p1508
p596,p1456
p419,p965
p120,p1708
p52,p847
p1263,p1629
p156,p1451
p683,p864
