p1218,p1352
p1041,p1981
p946,p950
p649,p1512
p803,p1151
p884,p1812
p720,p1937
p637,p1219
p1215,p1976
p1069,p1304
p1039,p1894
p1121,p1505
p103,p399
p1506,p1881
p1101,p1430
p538,p556
p1349,p1872
p697,p1128
p1200,p1363
p691,p884
p1256,p1788
p1932,p1995
p581,p1527
p1221,p1716
p211,p1550
p1150,p1302
p1085,p1419
p1739,p1804
p699,p1547
p1784,p1799
p1069,p1404
p1627,p1745
p1909,p1949
p131,p1483
p1007,p1084
p403,p556
p1328,p1637
p716,p795
p927,p1728
p1115,p1736
p1002,p1914
p812,p1793
p1819,p1841
p1116,p1288
p1818,p1899
p1405,p1938
p973,p1591
p1638,p1674
p1753,p1949
p847,p1818
p1820,p1931
p1166,p1374
p1228,p1937
p1191,p1520
p130,p989
p417,p696
p1164,p1670
p844,p910
p1333,p1675
p185,p1733
p34,p1160
p1676,p1830
p957,p1823
p738,p1521
p1921,p1954
p830,p1000
p1526,p1955
p760,p1625
p1710,p1754
p714,p1789
p1909,p1959
p1369,p1889
p1526,p1652
p905,p1561
p1312,p1943
p1338,p1975
p890,p1073
p983,p1336
p1184,p1249
p1378,p1734
p636,p1212
p1138,p1181
p1046,p1268
p1869,p1932
p1530,p1652
p1242,p1447
p1035,p1871
p652,p1396
p690,p754
p520,p1212
p976,p1223
p962,p1958
p346,p1744
p659,p1890
p1047,p1696
p341,p1924
p579,p1502
p1106,p1590
p1089,p1722
p1024,p1894
p1441,p1903
p480,p1197
p1495,p1704
p1241,p1900
p991,p1094
p747,p861
p1540,p1836
p373,p1853
p1316,p1922
p213,p1374
p1939,p1983
p1080,p1857
p862,p1000
p621,p1099
p1400,p1573
p1716,p1859
p1566,p1584
p429,p1517
p805,p896
p1219,p1464
p413,p1670
p542,p1370
p601,p1472
p480,p1518
p486,p1386
p861,p1966
p1085,p1271
p899,p920
p656,p1755
p1412,p1746
p1284,p1891
p606,p1913
p616,p1724
p1425,p1449
p435,p1603
p979,p1946
p791,p1595
p794,p1402
p1306,p1641
p760,p907
p1246,p1839
p122,p941
p1011,p1528
p1200,p1612
p1172,p1194
p420,p1018
p686,p703
p1563,p1597
p237,p1107
p619,p1640
p1002,p1115
p1041,p1696
p201,p478
p905,p1080
p1451,p1632
p1877,p1941
p646,p1031
p1233,p1568
p1197,p1516
p629,p1787
p1526,p1946
p1136,p1171
p830,p1408
p788,p1281
p1209,p1535
p570,p1633
p882,p1243
p1055,p1648
p1381,p1820
p963,p1314
p418,p1195
p705,p803
p1753,p1909
p1616,p1744
p1396,p1860
p429,p1299
p990,p1505
p1862,p1876
p883,p1197
p1576,p1932
p488,p807
p204,p1243
p571,p899
p295,p1967
p1680,p1825
p383,p594
p975,p1675
p1546,p1792
p820,p1065
p1148,p1405
p907,p1264
p1574,p1607
p1373,p1608
p407,p1454
p830,p1777
p516,p1016
p1226,p1381
p542,p1518
p122,p514
p201,p1879
p808,p1027
p162,p1959
p214,p357
p1654,p1903
