p180,p610
p1313,p1801
p1141,p1377
p252,p1967
p163,p1311
p762,p1944
p249,p804
p36,p965
p939,p1004
p277,p1832
p606,p1537
p367,p391
p253,p617
p927,p1572
p1128,p1359
p303,p602
p1133,p1344
p65,p1811
p519,p1474
p1208,p1784
p779,p1456
p290,p822
p1687,p1833
p604,p1408
p1136,p1777
p1083,p1132
p514,p839
p1081,p1505
p442,p1786
p74,p1618
p448,p1982
p383,p1272
p7,p1537
p417,p1150
p1517,p1756
p659,p1155
p524,p1416
p984,p1866
p1956,p1980
p102,p334
p566,p1107
p239,p1253
p1265,p1427
p409,p853
p1753,p1758
p815,p1349
p0,p89
p26,p678
p391,p1827
p1067,p1765
p194,p1695
p1453,p1883
p234,p1307
p406,p1487
p205,p507
p761,p1790
p733,p981
p92,p1484
p683,p1841
p890,p1178
p807,p1239
p671,p1414
p126,p176
p766,p1214
p317,p1159
p613,p1540
p1144,p1226
p369,p957
p1529,p1964
p8,p475
p1690,p1805
p456,p1768
p1419,p1451
p195,p1022
p65,p1997
p985,p1936
p179,p1107
p1559,p1827
p694,p1728
p276,p797
p203,p1310
p898,p1917
p145,p1327
p127,p1583
p252,p903
p658,p1590
p104,p1597
p10,p1792
p407,p1823
p1658,p1764
p294,p1923
p679,p1510
p279,p858
p587,p1370
p122,p260
p899,p1334
p760,p1684
p476,p1285
p1140,p1662
p27,p1519
p98,p219
p83,p853
p781,p909
p820,p922
p18,p688
p645,p1981
p366,p1108
p1245,p1472
p295,p1729
p1639,p1941
p1053,p1386
p472,p1274
p853,p1438
p554,p1465
p794,p831
p159,p1812
p858,p1709
p54,p1145
p1545,p1827
p396,p592
p987,p1700
p775,p949
p15,p734
p264,p1365
p1145,p1960
p1274,p1591
p205,p1858
p99,p547
p550,p552
p753,p1076
p865,p1422
p445,p782
p43,p660
p297,p1922
p603,p1462
p1201,p1512
p725,p1646
p515,p724
p12,p1831
p645,p1455
p0,p1576
p686,p1875
p229,p1713
p1274,p1702
p1161,p1582
p1515,p1570
p1357,p1926
p1479,p1504
p463,p1723
p572,p1527
p890,p1884
p469,p1531
p1048,p1621
p337,p366
p637,p1069
p1089,p1808
p212,p402
p208,p1370
p1356,p1520
p843,p1864
p342,p756
p204,p306
p1271,p1721
p978,p1803
p839,p971
p48,p1589
p334,p385
p596,p1434
p423,p946
p407,p1807
p539,p1619
p63,p1795
p343,p534
p1349,p1937
p162,p581
p281,p1160
p1579,p1654
p766,p1501
p56,p548
p45,p1895
p201,p1853
p209,p1980
p720,p1123
p780,p1254
p1111,p1802
p612,p1150
p925,p1765
p1217,p1557
p672,p1755
p1859,p1997
p1815,p1876
p165,p463
p46,p1359
p319,p615
p1396,p1828
p845,p1292
p1193,p1374
p874,p1717
p893,p1940
p464,p572
p526,p587
p11,p59
p647,p1197
p218,p454
p362,p396
p1062,p1510
p468,p827
p861,p1381
p1212,p1471
p774,p1828
p18,p1559
p1277,p1521
p186,p1220
p29,p1075
p700,p1161
p769,p1579
p232,p456
p308,p780
p279,p1903
p452,p1534
p839,p1641
p1361,p1640
p151,p1970
p230,p480
p250,p404
p590,p1330
p67,p908
p504,p1372
p416,p1360
p1673,p1772
p316,p1788
p301,p782
p953,p1727
p69,p1184
p1654,p1884
p1067,p1883
p934,p1576
p1229,p1281
p395,p1145
p234,p1132
p913,p1598
p446,p1122
p1862,p1985
p1621,p1794
p500,p970
p85,p1697
p19,p1110
p694,p1392
p630,p675
p1108,p1843
p65,p532
p672,p905
p386,p1237
p500,p1211
p235,p1232
p480,p1180
p311,p1342
p586,p646
p1256,p1401
p173,p1930
p1455,p1753
p1354,p1437
p493,p1864
p266,p1802
p690,p1501
p820,p1149
p286,p682
p155,p1691
p1786,p1967
p91,p1859
p955,p1545
p197,p1988
p318,p679
p1627,p1858
p1155,p1327
p185,p628
p676,p694
p36,p740
p891,p1183
p727,p1001
p98,p156
p1311,p1762
p124,p1962
p132,p390
p1897,p1995
p378,p1975
p1781,p1884
p418,p534
p808,p1743
p476,p985
p1038,p1790
p949,p1668
p190,p600
p428,p1338
p546,p817
p76,p377
p123,p1378
p1843,p1866
p350,p757
p722,p1771
p500,p1726
p710,p1049
p701,p864
p668,p706
p606,p948
p330,p1029
p613,p1903
p612,p888
p1204,p1682
p1566,p1941
p1242,p1606
p603,p1837
p1110,p1193
p477,p1897
p1290,p1715
p849,p1236
p1138,p1388
p602,p1075
p902,p1438
p1464,p1534
p140,p434
p303,p1836
p1220,p1547
p769,p1046
p192,p805
p893,p1083
p438,p1203
p838,p1127
p104,p1213
p1180,p1725
p205,p1378
p731,p1651
p165,p1019
p442,p1084
p124,p176
p1234,p1260
p314,p805
p894,p1138
p1103,p1643
p1217,p1922
p908,p1217
p472,p1175
p13,p1945
p803,p1225
p123,p160
p884,p985
p612,p1772
p35,p1661
p187,p1438
p368,p1056
p1062,p1917
p281,p1973
p669,p1925
p1367,p1415
p1026,p1353
p300,p1358
p394,p1094
p86,p1011
p921,p1046
p1504,p1800
p834,p1383
p422,p1094
p1238,p1337
p1592,p1735
p171,p1529
p604,p1104
p451,p1783
p1267,p1498
p216,p1973
p630,p1484
p744,p1533
p750,p888
p1113,p1757
p2,p107
p204,p1695
p176,p1885
p1656,p1657
p64,p329
p383,p675
p1304,p1972
p601,p1470
p846,p1628
p879,p1753
p272,p1464
p1358,p1933
p415,p1450
p422,p815
