p8,p1916
p309,p767
p165,p1995
p1006,p1899
p721,p1264
p733,p1838
p707,p1004
p343,p996
p970,p1997
p981,p1348
p688,p876
p601,p1625
p539,p1229
p446,p619
p41,p607
p1548,p1881
p841,p1954
p1763,p1997
p264,p1543
p952,p1046
p698,p1334
p1132,p1408
p252,p403
p851,p1043
p419,p1265
p299,p620
p601,p942
p612,p1874
p1090,p1660
p515,p1457
p385,p849
p36,p1063
p400,p831
p1623,p1736
p621,p976
p39,p1426
p647,p930
p462,p1288
p536,p859
p1032,p1778
p1234,p1881
p1185,p1840
p322,p1460
p378,p802
p310,p1826
p103,p997
p100,p1671
p642,p1496
p348,p1305
p269,p709
p79,p425
p906,p1910
p1279,p1636
p602,p1625
p69,p1193
p300,p1301
p601,p645
p98,p1909
p739,p1151
p1321,p1853
p459,p650
p100,p291
p765,p1552
p985,p1611
p970,p1339
p682,p1713
p836,p1513
p631,p674
p682,p1867
p585,p1525
p1325,p1340
p133,p1903
p695,p1566
p271,p1210
p14,p631
p502,p1982
p1627,p1789
p1650,p1840
p1235,p1671
p1726,p1912
p329,p1270
p1464,p1937
p79,p1238
p212,p434
p160,p1912
p351,p764
p369,p1366
p114,p381
p1074,p1094
p491,p1083
p254,p1148
p623,p1857
p608,p1578
p200,p1411
p10,p1967
p528,p1224
p381,p933
p306,p1152
p256,p1814
p1198,p1897
p814,p1214
p479,p1305
p1265,p1350
p1046,p1797
p34,p134
p735,p1648
p76,p1816
p276,p1613
p790,p1275
p1574,p1913
p241,p1591
p1320,p1872
p528,p538
p1736,p1836
p30,p1251
p1751,p1887
p99,p1458
p870,p1005
p510,p1665
p545,p1020
p166,p1904
p788,p1833
p928,p1604
p93,p709
p904,p1305
p170,p903
p1318,p1640
p614,p1840
p356,p475
p506,p659
p32,p1712
p1430,p1793
p525,p1058
p996,p1109
p548,p1883
p298,p1883
p293,p889
p760,p775
p729,p1981
p1759,p1870
p314,p807
p309,p810
p256,p1098
p1363,p1531
p1143,p1491
p675,p1774
p162,p1849
p509,p836
p443,p1233
p1347,p1772
p1043,p1911
p1102,p1920
p391,p1347
p546,p735
p325,p1111
p220,p1597
p1457,p1981
p1025,p1146
p1354,p1540
p104,p1209
p353,p1308
p207,p481
p373,p534
p71,p1742
p133,p257
p808,p1221
p862,p1573
p404,p741
p408,p498
p987,p1766
p681,p797
p1518,p1860
p857,p1148
p749,p757
p1548,p1858
p715,p1394
p1062,p1711
p865,p1422
p130,p429
p154,p555
p751,p1747
p932,p969
p549,p1674
p729,p1297
p949,p1489
p1190,p1673
p519,p727
p465,p1102
p1143,p1662
p507,p1740
p352,p1125
p542,p1434
p151,p1615
p348,p1326
p205,p1984
p153,p359
p236,p1678
p19,p102
p1338,p1935
p3,p955
p991,p1053
p522,p1647
p38,p1346
p931,p1946
p97,p224
p916,p1969
p674,p1255
p223,p743
p635,p1867
p222,p1544
p490,p1180
p229,p1747
p446,p702
p1562,p1909
p363,p1146
p674,p1655
p1084,p1449
p638,p1267
p34,p615
p531,p599
p692,p1815
p928,p1480
p645,p1306
p282,p1894
p260,p419
p456,p1004
p297,p702
p420,p1472
p395,p638
