p272,p1758
p592,p1412
p121,p1909
p1163,p1318
p1058,p1086
p295,p1152
p1160,p1853
p280,p1232
p417,p748
p36,p1972
p729,p1439
p312,p1658
p583,p719
p1353,p1692
p419,p1896
p68,p1342
p199,p257
p913,p1696
p398,p1273
p603,p968
p257,p435
p1442,p1596
p28,p356
p1221,p1714
p443,p918
p840,p1055
p900,p1560
p754,p1190
p643,p1223
p1625,p1999
p9,p897
p246,p503
p341,p630
p202,p1318
p451,p889
p806,p1877
p1505,p1561
p63,p1239
p132,p1790
p1110,p1148
p16,p1279
p1196,p1819
p376,p1489
p827,p1494
p405,p1548
p1154,p1622
p1496,p1585
p484,p531
p1395,p1711
p664,p873
p799,p1345
p396,p525
p1398,p1515
p585,p1099
p24,p47
p164,p196
p124,p426
p446,p1709
p230,p1252
p679,p880
p1883,p1940
p269,p938
p23,p1290
p1661,p1874
p309,p1084
p346,p1760
p515,p725
p236,p1760
p1076,p1543
p1736,p1802
p814,p1545
p1096,p1815
p985,p1191
p194,p688
p475,p965
p814,p1379
p733,p1458
p1168,p1952
p172,p658
p1516,p1591
p751,p1830
p590,p1103
p614,p1257
p417,p966
p69,p1501
p975,p1799
p465,p1307
p365,p1574
p742,p824
p859,p1268
p84,p1830
p329,p355
p1306,p1340
p890,p1505
p642,p1417
p339,p1372
p248,p883
p110,p374
p74,p173
p1466,p1536
p147,p886
p1133,p1190
p1502,p1843
p683,p1129
p64,p505
p976,p1145
p1231,p1507
p189,p992
p98,p1908
p579,p698
p568,p1003
p23,p1601
p914,p1799
p1268,p1482
p1079,p1381
p200,p1691
p583,p730
p394,p899
p36,p1037
p1353,p1482
p430,p1126
p709,p853
p1298,p1713
p520,p1627
p660,p1428
p1488,p1881
p420,p1665
p968,p1610
p455,p1481
p183,p1069
p821,p1189
p15,p1679
p191,p197
p894,p1839
p476,p1645
p1337,p1604
p746,p1075
p707,p1856
p346,p478
p200,p1061
p954,p1320
p714,p1171
p1033,p1374
p77,p1829
p247,p1641
p1371,p1569
p895,p1318
p515,p1651
p407,p654
p1451,p1638
p561,p1995
p1601,p1787
p1218,p1901
p708,p1184
p1440,p1899
p123,p527
p1590,p1671
p520,p1106
p1225,p1809
p838,p1774
p1320,p1773
p464,p472
p960,p1082
