p1072,p1584
p194,p687
p92,p1603
p618,p736
p1471,p1941
p86,p1729
p502,p1128
p1593,p1921
p230,p1690
p1657,p1996
p778,p1527
p1098,p1855
p824,p1425
p1464,p1629
p1620,p1861
p852,p1938
p300,p1055
p1122,p1408
p744,p1125
p1105,p1654
p426,p1295
p1649,p1887
p890,p1669
p1719,p1855
p778,p1613
p1873,p1962
p928,p1514
p848,p1503
p731,p1340
p761,p1352
p89,p1871
p590,p710
p671,p1264
p488,p960
p286,p1495
p601,p1617
p184,p1368
p88,p1240
p1119,p1214
p237,p823
p1711,p1861
p1504,p1832
p492,p1831
p1061,p1548
p902,p1173
p323,p1802
p872,p1109
p288,p1208
p856,p1245
p985,p1263
p627,p1397
p1099,p1482
p754,p773
p1922,p1933
p1360,p1465
p1258,p1261
p248,p1635
p1036,p1395
p96,p1702
p562,p1718
p584,p1154
p148,p348
p715,p1926
p1069,p1404
p445,p1135
p357,p1301
p348,p784
p1069,p1076
p1516,p1518
p686,p1036
p655,p1016
p278,p1497
p671,p888
p1041,p1981
p797,p1319
p369,p372
p122,p941
p101,p949
p1388,p1500
p417,p1170
p325,p1897
p214,p1289
p964,p1465
p312,p389
p903,p1947
p1196,p1330
p855,p1511
p274,p1434
p853,p1394
p755,p1769
p481,p1451
p1245,p1593
p548,p1099
p1191,p1520
p47,p1390
p1234,p1613
p1191,p1957
p944,p1996
p1425,p1796
p1883,p1983
p869,p893
p414,p1290
p1365,p1716
p890,p1729
p132,p1323
p1122,p1642
p587,p729
p1454,p1547
p932,p1932
p425,p1124
p359,p1964
p799,p1722
p337,p570
p1616,p1913
p930,p1609
p1020,p1773
p1159,p1577
p16,p895
p440,p1876
p1114,p1270
p869,p1345
p14,p787
p736,p1765
p1006,p1969
p151,p419
p462,p1732
p1124,p1729
p696,p1286
p51,p364
p427,p960
p934,p1771
p794,p1058
p1285,p1950
p439,p1452
p925,p1690
p544,p1675
p771,p1541
p386,p869
p719,p1467
p177,p615
p1877,p1960
p935,p1673
p704,p787
p910,p1865
p249,p1311
p484,p684
p420,p1095
p938,p1967
p950,p1105
p467,p1225
p809,p1558
p932,p1621
p709,p1231
p688,p1566
p107,p889
p1471,p1822
p267,p366
p239,p1616
p458,p1736
p1143,p1337
p603,p1234
p747,p925
p877,p1682
p1704,p1734
p435,p799
p781,p1606
p970,p1664
p418,p1195
p1346,p1937
p1053,p1308
p960,p1997
p167,p690
p106,p969
p1207,p1861
p892,p1889
p1365,p1762
p1061,p1072
p1354,p1849
p233,p1934
p54,p1670
p1143,p1493
p586,p1746
p1206,p1889
p174,p771
p1760,p1766
p1078,p1699
p201,p858
p786,p1520
p487,p1514
p1919,p1952
p1201,p1839
p1017,p1547
p82,p1771
p710,p915
p127,p1374
p394,p1074
p1106,p1921
p748,p1237
p48,p1897
p1391,p1759
p1334,p1354
p1003,p1172
p143,p1974
p1050,p1801
p146,p193
p274,p1446
p867,p1368
p327,p679
p362,p1654
p1395,p1396
p1054,p1059
p527,p1670
p327,p1330
p831,p989
p894,p1253
p1040,p1484
p688,p964
p808,p1179
p831,p1696
p279,p1898
p119,p1052
p1364,p1510
p333,p413
p5,p1886
p413,p892
p905,p1349
p750,p1193
p945,p1022
p336,p1133
p265,p869
p714,p1840
p350,p1306
p180,p818
p270,p1518
p1027,p1728
p295,p938
p378,p1796
p1193,p1294
p17,p1007
p510,p939
p1233,p1322
p381,p1478
p172,p1820
p62,p750
p757,p889
p371,p1116
p379,p1934
p1317,p1526
p779,p1926
p1428,p1514
p488,p807
p565,p1949
p648,p1376
p162,p565
p383,p1600
p465,p1971
p171,p927
p367,p1043
p1266,p1435
p995,p1175
p351,p1527
p1235,p1524
p1151,p1529
p1398,p1921
p636,p1183
p431,p1473
p258,p1051
p590,p1217
p963,p1233
p1378,p1734
p244,p882
p1226,p1820
p22,p1762
p468,p723
p1414,p1897
p138,p575
p546,p1395
p414,p803
p640,p1918
p801,p1325
p186,p1609
p1050,p1313
p325,p1323
p1068,p1155
p1071,p1074
p627,p1579
p531,p1669
p869,p1376
p277,p960
p468,p1269
p83,p1572
p460,p1117
p1454,p1874
p533,p1913
p531,p1951
p14,p1204
p1663,p1920
p1704,p1719
p1015,p1234
p208,p1660
p530,p1212
p1277,p1517
p806,p1410
p839,p1582
p798,p932
p932,p1590
p1150,p1541
p106,p1990
p1140,p1861
p571,p920
p1188,p1620
p1804,p1846
p719,p1164
p366,p1796
p212,p1661
p1068,p1521
p531,p1201
p1045,p1968
p804,p1335
p1439,p1731
p652,p1504
p1228,p1277
p782,p1883
p1281,p1437
p512,p1847
p1083,p1394
p815,p1867
p1081,p1618
p237,p1547
p1342,p1666
p1114,p1190
p669,p1876
p736,p1471
p310,p923
p867,p914
p777,p1432
p959,p962
p1635,p1898
p556,p1242
p864,p878
p512,p1247
p1939,p1982
p513,p1477
p551,p758
p178,p1331
p960,p1274
p1256,p1426
p709,p1031
p1328,p1875
p1742,p1896
p1154,p1234
p867,p1888
p875,p1738
p510,p820
p176,p1636
p1712,p1955
p1223,p1468
p21,p1450
p619,p1857
p92,p757
p1242,p1658
p1146,p1800
p204,p882
p991,p1582
p1718,p1861
p316,p1862
p550,p1253
p1382,p1800
p1146,p1382
p784,p1124
p255,p1879
p1359,p1427
p1381,p1413
p136,p1097
p423,p1161
p764,p1089
p106,p1281
p139,p454
p1231,p1704
p441,p1088
p1472,p1578
p18,p412
p518,p1085
p658,p1251
p302,p1550
p667,p960
p43,p725
p130,p1516
p1816,p1878
p950,p1757
p336,p864
p28,p437
p186,p1909
p822,p1722
p575,p1154
p333,p1852
p406,p782
p1315,p1442
p850,p1400
p577,p1158
p106,p1366
p1317,p1336
p312,p1340
p1022,p1368
p1195,p1717
p1526,p1659
p878,p1938
p11,p725
p828,p1924
p1377,p1592
p696,p1240
p577,p861
p809,p1499
p1011,p1038
p1000,p1254
p1131,p1325
p692,p1173
p738,p1235
p424,p1187
p1441,p1554
p1444,p1719
p1189,p1706
p541,p883
p1303,p1898
p1032,p1497
p905,p1957
p813,p1015
p262,p1124
p662,p1674
p1077,p1543
p595,p1649
p373,p1169
p228,p844
p460,p1502
p64,p1581
p1430,p1648
p1592,p1983
p865,p1104
p247,p1403
p646,p699
p965,p1858
p743,p1970
p878,p1816
p1092,p1327
p380,p1475
p123,p1762
p371,p379
p1109,p1681
p326,p1960
p1662,p1841
p81,p978
p508,p1397
