p34,p1140
p1473,p1745
p514,p1987
p1067,p1636
p262,p708
p750,p1139
p1200,p1309
p770,p1591
p623,p825
p283,p1459
p627,p1338
p859,p906
p952,p997
p87,p547
p415,p669
p163,p295
p933,p1362
p540,p1576
p39,p1538
p449,p998
p526,p1555
p1015,p1910
p456,p1516
p1304,p1327
p130,p1942
p140,p1292
p710,p1615
p423,p1690
p888,p1666
p676,p709
p36,p1499
p691,p1492
p1487,p1802
p768,p969
p259,p1280
p486,p1608
p403,p1529
p927,p1210
p734,p1374
p998,p1848
p442,p1825
p763,p1413
p311,p1816
p33,p1199
p1296,p1511
p259,p870
p664,p1743
p179,p282
p118,p1320
p1083,p1968
p216,p1317
p822,p1850
p145,p458
p553,p1636
p1358,p1435
p37,p1128
p37,p506
p157,p1573
p14,p1630
p137,p277
p978,p1340
p1079,p1472
p1112,p1245
p1082,p1800
p1103,p1472
p41,p1867
p629,p853
p329,p1354
p590,p829
p85,p1367
p1268,p1686
p195,p1430
p705,p750
p1046,p1905
p861,p1570
p1966,p1988
p477,p1638
p242,p969
p1290,p1763
p623,p863
p379,p1195
p31,p845
p257,p1066
p503,p1735
p495,p789
p889,p1834
p211,p594
p1335,p1579
p67,p1472
p1100,p1225
p98,p1450
p578,p1878
p593,p1492
p746,p1291
p532,p877
p538,p1356
p721,p1635
p873,p1129
p677,p729
p836,p1125
p579,p1265
p64,p1260
p713,p1181
p247,p836
p18,p133
p1304,p1760
p1492,p1528
p156,p1186
p625,p1711
p164,p1329
p436,p958
p200,p905
p976,p1179
p1015,p1708
p280,p1532
p68,p1970
p1047,p1233
p1045,p1789
p539,p1630
p531,p545
p648,p680
p847,p1295
p1049,p1295
p697,p1788
p672,p700
p697,p1611
p489,p1801
p1043,p1873
p607,p1349
p390,p1087
p948,p1029
p1186,p1488
p1507,p1687
p1685,p1795
p1396,p1489
p1180,p1524
p499,p941
p537,p1587
p1350,p1409
p20,p1015
p0,p1376
p696,p954
p1253,p1820
p285,p1267
p728,p1673
p1,p127
p42,p1038
p371,p1003
p750,p1114
p619,p631
p103,p968
p768,p1914
p767,p1578
p478,p1015
p650,p831
p744,p1504
p285,p1344
p1235,p1598
p195,p500
p1253,p1549
p69,p114
p1180,p1396
p480,p1710
p502,p1276
p748,p885
p378,p1692
p314,p1996
p850,p1202
p21,p1281
p555,p1544
p979,p1667
p599,p1148
p1706,p1761
p137,p406
p1247,p1337
p253,p1821
p70,p544
p1513,p1894
p962,p976
p515,p1956
p613,p1282
p657,p999
p99,p708
p339,p1281
p975,p1133
p783,p909
p828,p918
p785,p1573
p1332,p1606
p397,p1510
p552,p643
p1109,p1136
p1296,p1588
p137,p728
p333,p1292
p803,p1581
p845,p1389
p43,p1678
p1582,p1894
p609,p1851
p1076,p1150
p1737,p1744
p89,p1613
p1276,p1982
p399,p702
p24,p420
p1417,p1622
p943,p1803
p232,p1483
p460,p945
p135,p832
p629,p1044
p930,p1101
p1068,p1745
p85,p1545
p27,p1122
p373,p829
p541,p1393
