p839,p866
p90,p439
p173,p1564
p786,p828
p108,p940
p373,p1973
p19,p1814
p366,p954
p183,p499
p900,p1089
p86,p880
p1550,p1638
p441,p652
p291,p1882
p223,p359
p292,p1368
p1264,p1318
p1284,p1932
p172,p1428
p172,p1488
p718,p900
p58,p1678
p227,p574
p674,p1880
p1507,p1984
p613,p1879
p931,p1538
p1501,p1726
p1089,p1249
p80,p1162
p801,p884
p918,p1654
p198,p1431
p52,p389
p1298,p1655
p381,p614
p1569,p1715
p407,p550
p639,p1916
p451,p1267
p344,p886
p1006,p1223
p102,p988
p1016,p1033
p1813,p1884
p1180,p1882
p200,p964
p8,p552
p13,p122
p859,p999
p425,p773
p1503,p1750
p576,p1436
p216,p1836
p903,p1626
p970,p1326
p175,p819
p87,p977
p121,p1504
p1199,p1881
p308,p767
p1064,p1988
p849,p1261
p1525,p1889
p1103,p1825
p1105,p1217
p430,p1227
p242,p970
p52,p436
p288,p1554
p1591,p1747
p1327,p1389
p146,p824
p1587,p1674
p1023,p1237
p165,p919
p888,p1000
p70,p258
p993,p1771
p307,p439
p326,p499
p809,p1167
p112,p1680
p335,p573
p1620,p1692
p1094,p1486
p665,p1575
p597,p639
p633,p1052
p1025,p1458
p1234,p1425
p16,p1149
p1006,p1813
p362,p1168
p950,p1048
p1188,p1288
p1130,p1249
p1141,p1143
p114,p1634
p287,p1913
p579,p1871
p229,p779
p1058,p1793
p47,p1627
p179,p1856
p1079,p1455
p531,p1440
p484,p1705
p1200,p1340
p450,p1399
p939,p1903
p1003,p1293
p1311,p1902
p1284,p1635
p729,p1189
p1860,p1883
p1422,p1560
p611,p835
p1310,p1835
p861,p1064
p716,p1838
p195,p779
p578,p1812
p635,p1323
p47,p122
p925,p1575
p535,p840
p949,p1482
p18,p936
p392,p1871
p316,p1698
p381,p554
p1451,p1768
p1099,p1845
p177,p260
p1098,p1428
p728,p1437
p468,p1739
p149,p435
p436,p1113
p455,p695
p646,p1023
p39,p1339
p955,p978
p671,p1532
p32,p965
p212,p993
p1830,p1925
p64,p1819
p113,p1455
p76,p626
p516,p1704
p479,p1474
p498,p1133
p1028,p1709
p52,p1249
p1328,p1504
p292,p1476
p946,p1511
p1165,p1676
p902,p1719
p626,p1855
p93,p1389
p73,p469
p1244,p1332
p8,p1977
p617,p964
p456,p657
p10,p1608
p237,p784
p664,p992
p551,p914
p584,p1299
p659,p1291
p307,p1953
p1512,p1855
p93,p1003
p1123,p1743
p1691,p1741
p6,p1908
p1078,p1697
p709,p1053
p146,p1794
p354,p1798
p62,p1160
p1085,p1190
p591,p1617
p292,p590
p1597,p1855
p911,p1479
p840,p1079
p775,p1920
p1745,p1772
p1440,p1914
p934,p1039
p912,p1783
p1249,p1553
p1080,p1194
p246,p453
p142,p1873
p1637,p1841
p620,p1406
p425,p490
p583,p1674
p1406,p1433
p377,p802
p139,p1855
p164,p228
p1577,p1720
p1341,p1460
p1025,p1104
p10,p1360
p1078,p1143
p172,p1925
p1923,p1952
p807,p1279
p1111,p1744
p1451,p1871
p947,p1199
p1003,p1208
p607,p1758
p578,p1790
p1061,p1147
p29,p113
p239,p547
p1044,p1770
p455,p1205
p68,p809
p478,p1916
p1003,p1562
p961,p1166
p866,p1876
p688,p1376
p1086,p1845
p373,p1029
p1481,p1510
p837,p1170
p153,p176
p356,p1658
p1066,p1530
p162,p1730
p983,p1278
p126,p1676
p112,p1783
p878,p1181
p527,p686
p731,p1700
p1261,p1873
p445,p1094
p1283,p1876
p1264,p1875
p187,p316
p1339,p1445
p314,p447
p761,p1607
p615,p1710
p1285,p1588
p276,p617
p57,p1709
p915,p1854
p1327,p1562
p1567,p1833
p1730,p1803
p396,p726
p89,p912
p87,p313
p1081,p1249
p1445,p1799
p644,p1229
p1459,p1532
p83,p1698
p385,p1231
p395,p1869
p949,p1521
p625,p661
p18,p1518
p1147,p1647
p1219,p1256
p167,p1854
p285,p1470
p1491,p1788
p902,p1330
p926,p1526
p519,p1108
p1400,p1514
p412,p930
p138,p1757
p530,p947
p1130,p1453
p362,p1919
p810,p1253
p306,p1158
p48,p1034
p393,p1983
p719,p1827
p6,p106
p1351,p1570
p365,p997
p531,p1232
p1104,p1413
p51,p170
p939,p1746
p1841,p1907
p157,p536
p169,p329
p227,p1663
p594,p1418
p511,p1923
p40,p1257
p1425,p1965
p849,p1381
p233,p1538
p1082,p1269
p447,p562
p1366,p1992
p517,p1173
p590,p1426
p398,p1665
p303,p1662
p871,p1234
p926,p1927
p929,p1916
p456,p1526
p376,p1175
p131,p1107
p815,p1922
p391,p1020
p1314,p1945
p555,p1153
p520,p1913
p992,p1504
p1311,p1546
p1266,p1462
p106,p1908
p589,p1448
p274,p463
p1680,p1781
p27,p1458
p698,p1256
p1574,p1828
p1758,p1798
p905,p959
p1159,p1409
p942,p1469
p288,p1301
p119,p1642
p1262,p1346
p99,p933
p267,p396
p273,p544
p708,p1849
p1254,p1433
p140,p1152
p220,p787
p1095,p1486
p941,p1980
p157,p656
p1126,p1433
p1799,p1963
p254,p1294
p162,p1206
p169,p266
p740,p1398
p409,p1731
p849,p1285
p365,p1533
p268,p1906
p456,p1761
p170,p195
p944,p1923
p1123,p1970
p276,p1657
p1395,p1711
p1546,p1745
p244,p1107
p545,p573
p976,p1053
p62,p1095
p113,p840
p228,p1251
p121,p664
p830,p1699
p1294,p1341
p523,p810
p579,p1768
p76,p1512
p372,p619
p278,p1854
p860,p1773
p20,p635
p1065,p1428
p958,p1120
p249,p1249
p669,p1537
p62,p1846
p1315,p1788
p389,p883
p469,p1827
p175,p1222
p989,p1138
p93,p1195
p601,p1116
p190,p306
p511,p1016
p662,p743
p639,p1438
p1606,p1613
p642,p1218
p254,p1460
p381,p1359
p84,p322
p93,p1562
p191,p894
p1327,p1878
p313,p1280
p1163,p1958
p226,p903
p352,p637
p755,p1650
p1334,p1627
p114,p1092
p1672,p1939
p900,p1081
p775,p1450
p1293,p1327
p1368,p1979
p9,p268
p446,p944
p520,p535
p720,p1897
p452,p1938
p188,p759
p1263,p1279
p193,p1918
p826,p1646
p378,p387
p529,p577
p1192,p1815
p1159,p1766
p1250,p1495
p1348,p1674
p1399,p1977
p399,p1535
p349,p790
p299,p1776
p921,p1032
p623,p1142
p1112,p1988
p492,p1778
p1762,p1781
p1677,p1953
p1267,p1588
p1198,p1492
p1487,p1635
p798,p1612
p374,p1498
p1076,p1212
p197,p656
p1214,p1856
p167,p915
p1561,p1646
p613,p1418
p1293,p1662
p860,p915
p1741,p1923
p544,p747
p49,p1455
p1144,p1995
p428,p511
p138,p170
p1263,p1327
p983,p1293
p1396,p1910
p260,p445
p130,p158
p71,p507
p391,p1695
p522,p1182
p1152,p1987
p1746,p1906
p791,p1576
p130,p1247
p331,p1928
p1322,p1518
p799,p1817
p634,p1031
p118,p1757
p1219,p1970
p677,p1696
p1678,p1918
p660,p1168
p507,p1048
p676,p1085
p1112,p1328
p626,p1339
p54,p1218
p752,p1470
p280,p1605
p220,p1935
p920,p935
p626,p744
p212,p1234
p686,p999
p1124,p1476
p533,p1696
p261,p309
p159,p1735
p947,p1881
p1102,p1462
p1282,p1303
p20,p1323
p157,p1146
p969,p1810
p1053,p1390
p89,p459
p940,p1870
p68,p98
p541,p571
p76,p1855
p1066,p1383
p683,p892
