p285,p1332
p332,p1192
p196,p418
p1626,p1739
p1183,p1851
p600,p927
p1564,p1818
p899,p925
p1119,p1892
p90,p495
p87,p1727
p284,p358
p1126,p1174
p334,p1846
p599,p1310
p1404,p1597
p1471,p1815
p1216,p1872
p578,p1754
p242,p474
p119,p1909
p1222,p1945
p362,p1333
p1296,p1799
p315,p1358
p568,p1744
p306,p1969
p87,p537
p1403,p1517
p294,p326
p1238,p1298
p1887,p1889
p569,p1831
p112,p222
p749,p810
p1348,p1769
p198,p545
p937,p1325
p33,p1936
p799,p1663
p689,p1085
p359,p586
p753,p1268
p159,p532
p6,p1224
p582,p1260
p548,p760
p269,p784
p420,p1068
p536,p1148
p70,p808
p386,p689
p242,p571
p264,p437
p1024,p1467
p1634,p1743
p820,p1887
p201,p1164
p469,p1382
p1462,p1705
p380,p1678
p867,p1417
p429,p482
p1710,p1934
p196,p1823
p150,p842
p76,p1423
p1676,p1754
p240,p1190
p437,p535
p146,p651
p806,p893
p698,p1369
p329,p1019
p761,p1598
p85,p1115
p367,p974
p587,p918
p1156,p1679
p960,p1656
p1355,p1644
p843,p1949
p223,p1608
p563,p1055
p1040,p1597
p164,p1017
p286,p988
p383,p717
p842,p1502
p606,p1929
p178,p565
p1612,p1769
p179,p1010
p587,p786
p1554,p1895
p128,p149
p361,p1275
p1004,p1122
p153,p716
p6,p1725
p924,p1892
p549,p564
p20,p536
p519,p1002
p721,p1830
p984,p1238
p745,p1709
p802,p1631
p237,p1050
p1475,p1892
p884,p1182
p99,p1340
p638,p844
p146,p1183
p308,p1089
p1387,p1843
p1046,p1899
p101,p282
p653,p1997
p1132,p1171
p355,p1872
p316,p420
p820,p1359
p816,p1150
p1050,p1542
p101,p1292
p132,p1760
p1454,p1815
p433,p652
p945,p1158
p1425,p1807
p1460,p1603
p658,p1049
p897,p1024
p19,p339
p1076,p1579
p1763,p1852
p353,p726
p640,p1540
p1110,p1361
p782,p1776
p852,p1287
p65,p700
p1080,p1405
p715,p1096
p1272,p1986
p314,p1536
p505,p956
p592,p1789
p1733,p1984
p728,p1224
p353,p994
p374,p1918
p696,p1934
p1623,p1870
p929,p1336
p26,p1353
p933,p939
p722,p930
p223,p415
p143,p1843
p546,p790
p483,p1135
p830,p1550
p286,p1032
p761,p1233
p129,p652
p1214,p1888
p210,p1005
p768,p1438
p989,p1875
p412,p1596
p619,p695
p175,p1309
p426,p1177
p185,p1330
p112,p1649
p1161,p1486
p209,p1584
p515,p804
p218,p857
