p79,p1354
p167,p661
p990,p1411
p1365,p1987
p938,p1500
p72,p1267
p1507,p1745
p777,p960
p270,p521
p1810,p1912
p138,p1391
p1644,p1937
p624,p686
p379,p1357
p3,p1819
p1405,p1428
p447,p1254
p348,p937
p123,p291
p950,p1520
p246,p1830
p1005,p1361
p67,p1534
p324,p912
p998,p1889
p257,p1781
p1176,p1592
p1104,p1815
p283,p528
p817,p1331
p287,p1778
p954,p1245
p357,p927
p845,p1893
p1152,p1667
p83,p433
p102,p1824
p877,p921
p1426,p1733
p160,p1111
p1042,p1688
p645,p1027
p1354,p1968
p134,p150
p335,p1822
p412,p1421
p823,p1399
p1104,p1676
p533,p1016
p944,p1938
p880,p1466
p1200,p1514
p968,p1389
p764,p1388
p1493,p1805
p1591,p1835
p299,p1427
p682,p1738
p131,p523
p1095,p1539
p55,p462
p524,p1869
p173,p411
p233,p742
p517,p881
p1514,p1909
p1452,p1556
p1096,p1323
p216,p888
p1120,p1764
p191,p1182
p2,p712
p570,p764
p95,p542
p1068,p1924
p835,p1969
p17,p1473
p20,p1313
p1120,p1864
p1510,p1959
p773,p1548
p1043,p1545
p1117,p1446
p561,p1086
p535,p851
p2,p308
p378,p1079
p27,p199
p1724,p1744
p311,p1720
p34,p282
p586,p1337
p340,p511
p681,p1422
p13,p1555
p540,p1620
p1037,p1821
p160,p1429
p227,p1383
p727,p1702
p633,p1612
p466,p638
p1043,p1503
p1029,p1098
p1082,p1587
p819,p913
p371,p1840
p1598,p1677
p412,p818
p1579,p1737
p919,p1345
p1470,p1621
p254,p399
p937,p946
p1188,p1203
p8,p1630
p238,p498
p447,p556
p586,p1148
p826,p999
p89,p1428
p283,p902
p1575,p1986
p392,p1939
p792,p1674
p1285,p1680
p1011,p1163
p442,p1824
p303,p1154
p266,p1058
p95,p1323
p1155,p1199
p1029,p1705
p126,p285
p143,p610
p1619,p1622
p718,p1180
p44,p828
p789,p867
p1166,p1641
p722,p1976
p1675,p1896
p1444,p1533
p840,p985
p1429,p1484
p607,p958
p714,p985
p1019,p1221
p46,p1463
p170,p1065
p535,p1400
p1421,p1539
p1651,p1673
p1819,p1878
p55,p666
