p757,p977
p1848,p1999
p1722,p474
p1461,p1384
p536,p608
p687,p1002
p1998,p954
p899,p765
p588,p1433
p109,p643
p1500,p444
p590,p1575
p364,p1923
p363,p27
p362,p1654
p591,p1956
p1876,p123
p851,p677
p1915,p1388
p157,p887
p1216,p648
p845,p520
p1697,p1434
p1487,p815
p1484,p1102
p1502,p1854
p115,p1152
p1252,p1213
p1245,p434
p897,p1127
p563,p293
p1913,p627
p572,p503
p893,p689
p892,p1473
p123,p71
p889,p725
p884,p517
p128,p1373
p882,p809
p1897,p1881
p270,p1574
p371,p925
p138,p50
p1708,p1706
p1244,p1819
p1250,p1727
p1890,p1770
p1289,p620
p1201,p1396
p668,p305
p1805,p1968
p1801,p1
p745,p1566
p744,p118
p1799,p818
p676,p1175
p733,p1745
p1608,p288
p1758,p708
p720,p96
p1778,p1941
p1413,p459
p1766,p1994
p1387,p629
p1390,p1715
p1401,p1527
p701,p1882
p684,p391
p307,p84
p1817,p1234
p1819,p1510
p1711,p384
p1476,p1172
p339,p747
p183,p756
p624,p477
p1470,p913
p191,p318
p800,p1634
p1724,p1509
p197,p485
p632,p467
p796,p969
p635,p330
p322,p1740
p786,p1620
p1328,p705
p779,p1008
p644,p4
p1453,p1944
p1861,p1990
p1660,p258
p1895,p962
p1099,p1930
p1923,p612
p1005,p1305
p533,p649
p1628,p1029
p1132,p614
p485,p415
p1157,p1887
p1649,p1448
p1615,p1147
p1953,p62
p954,p1007
p431,p1085
p520,p1612
p412,p270
p1119,p1982
p71,p1794
p1587,p1012
p1034,p25
p1946,p1679
p1088,p596
p414,p1150
p23,p1472
p1138,p78
p974,p43
p1113,p1458
p83,p804
p1580,p1035
p1,p1737
p1657,p1284
p1055,p356
p32,p337
p427,p1466
p1102,p1120
p1602,p1594
p1021,p1890
p1985,p20
p1094,p1063
p539,p1953
p434,p1138
p40,p840
p1172,p418
p9,p1489
p1095,p1871
p1066,p1830
p1991,p1689
p947,p1126
p948,p964
p8,p639
p1100,p833
p655,p768
p1451,p1368
p489,p754
p649,p205
p646,p218
p1584,p28
p643,p374
p640,p1785
p639,p875
p1445,p701
p1459,p662
p1582,p511
p636,p1873
p1462,p546
p650,p1864
p659,p1306
p1544,p1570
p1586,p421
p681,p751
p474,p902
p1424,p1272
p1423,p1094
p685,p1328
p1420,p1627
p1425,p1911
p1419,p61
p1598,p1674
p1411,p1493
p1605,p763
p1408,p1033
p464,p264
p702,p213
p1597,p794
p1426,p537
