p1834,p270
p1901,p861
p1688,p712
p861,p656
p985,p1902
p1864,p765
p429,p505
p1038,p1645
p51,p1466
p1541,p1769
p1480,p1344
p1744,p1847
p618,p1814
p1964,p268
p1114,p178
p1751,p1188
p1485,p1845
p1226,p1333
p268,p588
p1201,p945
p1033,p860
p1032,p1144
p1857,p537
p1031,p512
p1859,p1975
p1710,p487
p1024,p1878
p1393,p1058
p441,p1388
p1220,p1875
p1021,p796
p1402,p1199
p1000,p1822
p1034,p1802
p1875,p1308
p1658,p1334
p474,p647
p900,p1731
p1470,p1613
p1619,p1397
p1232,p1076
p1779,p1810
p1776,p582
p1689,p716
p1388,p1211
p1690,p1687
p1618,p624
p1893,p1824
p505,p399
p1693,p1720
p1452,p577
p932,p1043
p1237,p1949
p508,p1434
p1770,p1481
p1385,p1853
p1793,p1286
p1116,p1234
p1124,p1629
p1334,p1378
p1331,p355
p1818,p895
p1325,p917
p1339,p1448
p334,p1379
p1159,p1370
p1753,p854
p1756,p1094
p1811,p1446
p1808,p1115
p1173,p882
p1323,p1710
p1185,p160
p218,p1862
p1188,p943
p1379,p1382
p1063,p1134
p1071,p780
p1076,p1309
p1272,p1659
p1365,p1881
p1364,p1407
p1363,p1266
p1080,p738
p1092,p1570
p1113,p546
p1768,p1271
p1343,p1559
p328,p675
p216,p552
p1308,p1220
p1659,p1865
p1240,p1615
p1540,p1477
p617,p1957
p1986,p1099
p577,p229
p819,p1921
p662,p783
p1928,p1093
p1579,p477
p588,p1964
p1939,p1124
p1981,p1353
p1580,p1835
p1666,p187
p581,p1186
p1969,p1427
p1517,p946
p1503,p1799
p734,p1656
p841,p219
p1507,p779
p1975,p1288
p735,p753
p635,p1158
p1967,p1849
p1553,p1235
p1527,p824
p1989,p1264
p779,p38
p703,p1416
p670,p1436
p880,p1583
p1543,p863
p1550,p1536
p1992,p575
p1918,p602
p1680,p1547
p690,p660
p686,p755
p1657,p894
p1136,p363
p1079,p1437
p1140,p1935
p1732,p557
p626,p1640
p609,p501
p1639,p136
p780,p1066
p1148,p204
p611,p1368
p1128,p749
p624,p1830
p1733,p1176
p1090,p400
p1636,p1424
p1746,p1067
p1736,p1895
p1094,p383
p1097,p1105
p619,p1892
p768,p145
p1745,p1711
p1129,p1496
p1153,p1603
p546,p1791
p1641,p558
p1199,p827
p1769,p1860
p1204,p690
p1601,p1236
p700,p849
p1211,p441
p1213,p1130
p1767,p1453
p1216,p1489
p1221,p880
p691,p651
p1229,p1759
p1661,p393
p1777,p617
p1780,p1514
p1782,p1650
p304,p1906
p1154,p859
p1765,p1445
p1189,p1607
p1157,p1056
p648,p897
p1077,p1597
p350,p769
p650,p825
p1650,p1707
p1168,p735
p329,p1247
p346,p1689
p720,p1544
p1653,p977
p1174,p1662
p705,p350
p1178,p1375
p1180,p1456
p660,p422
p1757,p911
p1165,p1870
p1608,p1260
p1075,p1289
p1691,p1110
p922,p35
p855,p646
p507,p482
p854,p479
p1677,p485
p1625,p1672
p1626,p1352
p564,p974
p571,p776
p1694,p1495
p497,p1029
p941,p1472
p1616,p1973
p952,p1787
p955,p1757
p960,p1171
p961,p920
p935,p1442
