p402,p110
p114,p1364
p1108,p1951
p380,p1350
p838,p683
p1051,p572
p262,p206
p1626,p872
p1788,p664
p128,p1868
p1876,p522
p8,p1483
p962,p389
p445,p834
p1502,p1600
p1681,p1949
p1308,p218
p965,p755
p453,p938
p455,p1037
p955,p813
p585,p931
p1310,p1002
p1865,p1403
p1689,p1596
p1483,p1000
p943,p1966
p942,p497
p1691,p726
p1319,p1418
p710,p930
p1321,p1881
p1839,p1995
p712,p349
p1328,p1964
p1474,p318
p1309,p73
p1488,p649
p1294,p242
p977,p1810
p653,p1184
p1903,p1428
p141,p1666
p1902,p118
p1270,p720
p147,p1956
p657,p11
p483,p1098
p661,p165
p1895,p915
p1527,p789
p1894,p1486
p1007,p1337
p1508,p301
p1666,p590
p1523,p814
p1998,p868
p1282,p1215
p472,p1845
p1286,p1182
p1288,p379
p1520,p1033
p678,p1352
p465,p383
p984,p1841
p927,p570
p980,p155
p978,p119
p1524,p896
p228,p1662
p921,p365
p1470,p1698
p1373,p1554
p290,p1214
p752,p1374
p1376,p1422
p1449,p1290
p1380,p1069
p761,p894
p302,p1912
p850,p1622
p1387,p1977
p1791,p1525
p1787,p1301
p312,p55
p1370,p944
p1438,p266
p377,p1275
p370,p132
p1745,p1785
p1427,p1186
p363,p158
p337,p1220
p1749,p540
p339,p1228
p1764,p461
p1761,p1607
p797,p1496
p811,p256
p1409,p1802
p315,p1208
p865,p42
p1723,p226
p750,p812
p233,p1541
p138,p920
p1334,p1404
p914,p1545
p422,p405
p912,p1397
p911,p1450
p421,p1815
p909,p121
p1339,p1465
p1340,p376
p252,p1519
p1464,p204
p901,p1943
p900,p445
p1707,p1678
p258,p273
p1824,p314
p260,p1880
p897,p707
p266,p87
p1349,p609
p891,p1005
p740,p194
p743,p709
p405,p1480
p279,p1024
p282,p1236
p1451,p1535
p1837,p16
p647,p1740
p353,p1041
p622,p1114
p1151,p1243
p65,p1175
p1601,p1590
p134,p957
p92,p1826
p1554,p418
p514,p493
p1637,p623
p1133,p239
p1927,p909
p1553,p1550
p63,p1295
p1179,p1543
p1641,p523
p1952,p1359
p1097,p1066
p1098,p1982
p1063,p903
p557,p837
p1229,p1152
p89,p615
p1149,p6
p1220,p338
p1143,p1163
p74,p1517
p613,p759
p1949,p741
p1140,p306
p25,p1615
p1605,p1549
p1619,p449
p1095,p1254
p1940,p237
p1078,p1595
p618,p1513
p1138,p769
p1977,p384
p1189,p372
p85,p1533
p1146,p166
p87,p164
p1241,p53
p1242,p1394
p1972,p1648
p104,p1874
p501,p313
p131,p429
p1028,p1800
p1545,p1490
p1202,p1045
p1565,p1197
p1042,p170
p1994,p1367
p497,p1534
p644,p232
p1540,p1718
p1572,p37
p124,p1361
p495,p91
p565,p1862
p1608,p1744
p1168,p41
p1121,p1028
p1049,p833
p1611,p103
p1191,p571
p629,p30
p1956,p1419
p590,p1825
p106,p858
p1958,p617
p1596,p1990
p133,p1753
p1159,p246
p1549,p1739
p109,p447
p11,p1821
p1214,p1886
p55,p1940
p1032,p1279
p744,p1151
p584,p1452
p746,p948
p1169,p1407
p1574,p1704
p1453,p1793
p587,p1479
p1573,p388
p1452,p116
p591,p804
p1448,p536
p745,p1552
p751,p358
p650,p480
p759,p928
p578,p495
p785,p1799
p1428,p682
p788,p1320
p790,p754
p1424,p1176
p1584,p1904
p1430,p668
p576,p855
p574,p1897
p1420,p562
p796,p1003
p1587,p28
p1416,p1377
p1415,p793
p801,p690
p1585,p1338
p1431,p162
p781,p975
p779,p1088
p1443,p1686
p763,p1960
p764,p701
p1441,p778
p1577,p694
p767,p1626
p768,p1326
p1439,p396
p1455,p1223
p1581,p1640
p772,p1602
p773,p631
p775,p1453
p1435,p1522
p1582,p1406
p777,p1736
p778,p398
p756,p381
p1570,p1774
p607,p838
p1457,p669
p631,p401
p680,p1576
p802,p1681
p1513,p1514
p1512,p408
p628,p942
p685,p1992
p1517,p671
p686,p507
p688,p1317
p625,p1901
p1507,p1294
p1506,p29
p1497,p662
p1494,p1548
p1493,p180
p687,p1168
p1492,p736
p1519,p1763
p673,p1343
p651,p340
p645,p1030
p1534,p129
p655,p1806
p1533,p1370
p643,p3
p1529,p879
p633,p1987
p1528,p1878
p664,p1814
p1542,p215
p667,p1957
p1546,p1436
p671,p712
p1547,p1798
p634,p458
p1541,p1081
p701,p1120
p621,p922
p620,p1530
p725,p652
p726,p560
p1466,p63
p728,p958
p606,p1046
p605,p556
p1463,p1795
p1468,p1546
p604,p1719
p1563,p1532
p599,p1167
p732,p1776
p1459,p567
p736,p490
p1567,p330
p1569,p937
p1560,p346
p722,p444
p720,p1931
p719,p1591
p1555,p745
p1482,p1435
p1481,p843
p708,p704
p709,p1038
p617,p941
p1556,p1858
p1480,p187
p615,p585
p614,p1019
p1476,p44
p611,p270
p610,p1832
p609,p198
p1472,p705
p1471,p1309
p1558,p1838
p739,p1526
p682,p1528
p869,p211
p804,p539
p1266,p892
p1026,p1779
p1027,p1656
p1029,p1836
p1033,p295
p1034,p762
p1035,p1119
p1039,p50
p1043,p924
p1044,p1714
p1255,p549
p1046,p579
p1047,p1996
p1251,p907
p1052,p1302
p1248,p56
p1054,p1572
p1055,p496
p1247,p400
p1243,p1918
p1237,p1887
p1236,p965
p1235,p809
p1023,p51
p1233,p362
p1022,p241
p1018,p157
p1291,p1331
p986,p1333
p987,p810
p988,p1781
p1290,p1233
p990,p515
p991,p641
p992,p1341
p1285,p1725
p1284,p1699
p1000,p1078
p1003,p1468
p1279,p555
p1005,p1237
p1278,p1923
p1277,p278
p1009,p1217
p1276,p89
p1011,p506
p1275,p876
p1273,p1792
p1272,p1039
p1271,p502
p1021,p729
p1293,p1449
p1069,p1093
p1232,p1658
p1123,p144
p1124,p1748
p1196,p148
p1127,p1156
p1193,p864
p1131,p1742
p1190,p1112
p1135,p1870
p1141,p1410
p1144,p61
p1184,p628
p1150,p48
p1152,p1026
p1154,p761
p1157,p1780
p1158,p1906
p1176,p1138
p1175,p1651
p1162,p263
p1163,p276
p1164,p1991
p1165,p857
p1167,p943
p1198,p1226
p1070,p1395
p1118,p1229
p1116,p336
p1228,p1893
p1227,p604
p1226,p722
p1077,p1981
p1079,p1131
p1080,p136
p1081,p329
p1082,p1796
p1224,p1391
p1084,p1202
p1086,p648
p1090,p543
p1218,p1692
p1093,p1402
p1217,p588
p1096,p1118
p1216,p1050
p1215,p574
p1101,p1811
p1213,p992
p1210,p1433
p1204,p1446
p1115,p1160
p1117,p1925
p1295,p1466
p976,p1170
p1296,p364
p841,p1425
p842,p66
p843,p1632
p844,p1218
p1392,p765
p1388,p192
p849,p1169
p1386,p1457
p1385,p578
p1383,p195
p1382,p1016
p855,p250
p1378,p867
p858,p1907
p1377,p1637
p1375,p286
p867,p1373
p868,p249
p572,p1399
p1367,p1852
p873,p1672
p874,p1164
p875,p5
p840,p156
p876,p393
p839,p1884
p836,p711
p805,p1048
p807,p607
p1412,p1232
p1410,p1345
p1407,p849
p814,p1693
p1406,p1306
p816,p1683
p817,p280
p1403,p1206
p820,p1027
p1401,p1643
p822,p1298
p823,p179
p824,p550
p825,p960
p827,p1521
p829,p887
p1397,p1958
p1396,p432
p1395,p1625
p834,p1185
p1394,p1599
p837,p961
p879,p143
p1359,p347
p1356,p1065
p938,p912
p1318,p1638
p1317,p4
p944,p159
p1316,p622
p1315,p1305
p1314,p1921
p948,p279
p1313,p520
p953,p18
p956,p292
p1306,p1582
p1305,p640
p960,p1536
p1304,p851
p963,p1980
p1303,p1474
p1302,p1783
p969,p1784
p970,p929
p972,p1001
p973,p1583
p1297,p1856
p936,p630
p932,p35
p930,p1876
p1330,p940
p883,p348
p884,p723
p1353,p918
p887,p936
p890,p291
p1347,p1006
p894,p1322
p1344,p1869
p1343,p1601
p902,p377
p903,p1948
p1414,p1620
p907,p962
p910,p1588
p913,p1627
p915,p1557
p916,p14
p917,p1941
p1338,p1988
p1336,p1177
p1332,p715
p924,p185
p1331,p1132
p926,p1664
p908,p1260
p571,p200
p1999,p1269
p1171,p255
p1782,p1998
p1914,p979
p321,p660
p1780,p1787
p1779,p1096
p1778,p716
p1777,p1888
p1774,p1947
p119,p1074
p1773,p420
p118,p36
p1772,p127
p117,p1366
p116,p1695
p331,p1973
p1769,p175
p333,p546
p1916,p1605
p112,p322
p1783,p489
p336,p738
p1784,p323
p314,p469
p1906,p1659
p1907,p1201
p1908,p1458
p285,p452
p286,p989
p1802,p945
p291,p792
p293,p304
p1799,p1459
p295,p72
p123,p1073
p298,p806
p301,p1833
p1913,p1384
p1792,p115
p305,p354
p306,p1922
p1790,p1993
p1789,p718
p121,p1927
p338,p100
p111,p102
p343,p387
p371,p509
p1925,p412
p1741,p899
p1740,p1608
p376,p839
p1880,p1829
p379,p302
p1736,p79
p93,p1154
p383,p1645
p91,p1760
p1732,p68
p90,p1985
p387,p1999
p388,p746
p1728,p1834
p84,p289
p83,p419
p82,p1262
p99,p1408
p1744,p130
p368,p1915
p365,p1087
p1918,p424
p1759,p1102
p346,p1054
p107,p210
p348,p1598
p349,p334
p105,p1477
p1757,p1963
p352,p1959
p135,p1281
p354,p1187
p1752,p1405
p357,p1429
p103,p76
p358,p1671
p359,p1822
p1751,p1257
p102,p202
p362,p1905
p364,p1597
p1753,p1126
p81,p508
p280,p1937
p277,p1173
p1852,p1020
p206,p661
p165,p1348
p164,p1745
p1850,p317
p209,p1481
p210,p1701
p1848,p1055
p1887,p93
p213,p311
p1845,p951
p215,p621
p1844,p1300
p1842,p503
p218,p967
p1841,p370
p1888,p1812
p220,p666
p161,p895
p1853,p893
p1838,p455
p1854,p1042
p166,p1497
p180,p1711
p1874,p1312
p1881,p176
p183,p1077
p174,p1134
p1868,p633
p1867,p24
p1866,p1342
p1863,p125
p1862,p86
p170,p1282
p168,p1727
p194,p1689
p1859,p798
p167,p1807
p198,p1101
p1856,p1895
p200,p472
p1855,p620
p202,p482
p224,p1592
p225,p790
p226,p356
p254,p1613
p1825,p1044
p256,p161
p257,p1265
p151,p1287
p1821,p657
p150,p1559
p149,p494
p265,p817
p267,p203
p1817,p430
p1815,p787
p1814,p1788
p1901,p300
p273,p1908
p1811,p1256
p275,p1660
p142,p1161
p137,p1455
p253,p1192
p153,p906
p1826,p589
p250,p576
p227,p1933
p1836,p1376
p231,p970
p232,p153
p234,p43
p159,p1524
p235,p1071
p1835,p1469
p237,p1313
p136,p479
p238,p512
p241,p1696
p242,p1308
p1893,p339
p1832,p783
p245,p299
p246,p140
p156,p409
p154,p1738
p249,p1346
p240,p1049
p393,p902
p1738,p1396
p78,p328
p1966,p1017
p536,p959
p1670,p64
p1985,p413
p41,p841
p1617,p1684
p40,p1553
p1618,p21
p1984,p1929
p1668,p1628
p1968,p1492
p1621,p700
p38,p853
p37,p305
p527,p552
p1987,p658
p469,p104
p1988,p1585
p538,p1670
p1963,p1685
p1638,p135
p1964,p1296
p46,p17
p461,p905
p462,p1717
p463,p415
p480,p114
p541,p1502
p45,p1034
p10,p634
p466,p335
p540,p1569
p467,p1280
p1612,p233
p468,p1707
