p1279,p1844
p255,p334
p294,p287
p707,p1110
p920,p1571
p122,p1682
p510,p1090
p1617,p1337
p1926,p1747
p269,p886
p583,p1093
p538,p1458
p801,p13
p793,p39
p347,p1050
p1362,p1153
p1361,p1197
p852,p94
p1779,p316
p1783,p545
p279,p215
p558,p1568
p791,p1255
p1351,p610
p1795,p507
p273,p1656
p1774,p550
p844,p1406
p1367,p133
p839,p1239
p836,p1624
p835,p1426
p345,p1522
p1758,p995
p316,p57
p1384,p612
p818,p607
p344,p370
p795,p1374
p1751,p1108
p1750,p536
p1747,p828
p330,p356
p800,p1152
p833,p1350
p1343,p364
p880,p1646
p1312,p1779
p928,p1292
p213,p1163
p210,p1761
p1856,p1148
p1303,p774
p200,p237
p1842,p1766
p199,p1179
p944,p1520
p1297,p900
p955,p1017
p1292,p661
p970,p467
p1879,p1696
p1880,p921
p1864,p847
p267,p625
p1841,p685
p1320,p1101
p790,p372
p263,p90
p1342,p1135
p889,p190
p1810,p407
p1337,p1470
p249,p1327
p226,p120
p1334,p1781
p1820,p1837
p902,p849
p240,p700
p1329,p664
p1828,p20
p909,p1909
p1326,p766
p1333,p1367
p1399,p1668
p1157,p95
p353,p1764
p620,p245
p495,p145
p621,p1248
p493,p878
p1530,p1091
p1529,p206
p627,p1193
p497,p321
p478,p1975
p473,p1831
p646,p760
p471,p570
p1512,p1380
p466,p1072
p1647,p357
p665,p1871
p1519,p1028
p1502,p983
p619,p446
p1538,p1690
p561,p1860
p550,p1109
p1575,p1599
p576,p851
p536,p1088
p1596,p906
p1557,p1094
p1534,p0
p1554,p462
p1553,p1521
p598,p422
p515,p777
p1616,p277
p1545,p1373
p1544,p560
p505,p1985
p525,p905
p672,p1753
p451,p1647
p1494,p494
p1452,p1444
p1700,p1106
p1701,p855
p739,p55
p744,p1536
p759,p1966
p760,p1838
p728,p170
p762,p1005
p369,p1325
p767,p916
p769,p1352
p1417,p1492
p1729,p845
p1412,p1569
p1882,p606
p1426,p646
p1459,p365
p725,p555
p724,p904
p1656,p339
p446,p1558
p443,p1436
p1667,p576
p1668,p1994
p698,p941
p1673,p1707
p428,p1082
p700,p201
p701,p327
p702,p1550
p703,p1419
p1468,p1382
p710,p1461
p716,p1087
p720,p1572
p1464,p698
p352,p1586
p1409,p918
p868,p1700
p73,p291
p1216,p1635
p11,p1312
p1228,p749
p154,p78
p88,p1043
p125,p282
p90,p336
p1004,p106
p1922,p1449
p92,p1286
p1163,p977
p1963,p1944
p1142,p924
p1179,p1703
p1164,p361
p1965,p16
p1218,p296
p34,p853
p148,p1124
p1896,p881
p1265,p1959
p1002,p503
p1917,p1661
p1898,p140
p1082,p899
p145,p1972
p85,p1389
p988,p1111
p1885,p198
p1091,p1974
p99,p1294
p1186,p1092
p1152,p1729
p1970,p1127
p1233,p62
p41,p1025
p1050,p1469
p1077,p74
p84,p1047
p1175,p1999
p1992,p1514
p1161,p1893
p986,p582
p1128,p1806
p1975,p821
p1006,p435
p1944,p939
p95,p184
p70,p751
p1149,p626
p1104,p927
p1095,p915
p1173,p868
p704,p1365
p1469,p347
p1098,p1044
p1096,p1616
p1470,p902
p699,p430
p1489,p193
p1488,p1917
p1106,p1020
p1487,p460
p1486,p1146
p685,p1408
p686,p1878
p1191,p1238
p1483,p153
p1478,p1663
p1103,p453
p1477,p1247
p1476,p1746
p1102,p197
p1101,p909
p1100,p1655
p1482,p1097
p1193,p1502
p1090,p732
p708,p146
p734,p395
p1080,p875
p1079,p1378
p740,p276
p741,p1387
p1447,p38
p743,p1555
p1453,p404
p1446,p1897
p1442,p513
p1441,p1855
p1436,p1421
p755,p1001
p1434,p1872
p1433,p1829
p1432,p1304
p1445,p134
p732,p1256
p1455,p1339
p1458,p401
p709,p436
p711,p131
p712,p81
p713,p506
p714,p1981
p1107,p1744
p1466,p1187
p719,p283
p1087,p1590
p1086,p1811
p722,p399
p1462,p162
p1085,p476
p1197,p1013
p1461,p842
p1081,p299
p729,p547
p1093,p457
p1492,p1144
p980,p580
p1189,p1221
p1162,p1660
p591,p1537
p592,p168
p593,p1440
p594,p763
p1144,p1086
p596,p433
p1551,p1601
p1146,p1657
p1550,p891
p1548,p484
p1165,p1176
p1139,p488
p603,p186
p1137,p656
p605,p1398
p1135,p792
p1133,p1698
p600,p1075
p1542,p1801
p586,p1202
p1560,p326
p1158,p1484
p562,p697
p1159,p486
p563,p1526
p565,p1315
p1573,p556
p1572,p231
p1571,p1769
p585,p1186
p1569,p1937
p1567,p599
p573,p546
p575,p1064
p1151,p1404
p1148,p210
p1155,p781
p579,p953
p580,p367
p1568,p1222
p677,p100
p611,p121
p1170,p1591
p648,p1619
p649,p1986
p1182,p1512
p654,p1970
p655,p1459
p656,p1991
p1202,p1175
p659,p52
p644,p542
p1183,p483
p663,p1167
p1112,p1627
p666,p176
p668,p604
p1498,p1788
p675,p1777
p1187,p696
p1109,p1603
p661,p275
p612,p813
p1120,p1159
p1521,p1219
p1535,p1246
p1172,p1507
p1174,p284
p1124,p1494
p1531,p128
p624,p1395
p1123,p1450
p626,p1478
p640,p537
p1176,p1316
p1526,p611
p631,p711
