p1999,p1470
p1024,p29
p1023,p296
p1022,p1538
p1021,p1513
p1020,p799
p1019,p1539
p1018,p1629
p1017,p704
p1016,p1952
p1015,p1154
p1014,p1116
p1584,p1138
p1012,p1946
p1011,p553
p1010,p748
p1009,p482
p1585,p682
p1586,p845
p1006,p1928
p1025,p677
p1026,p1577
p1583,p631
p1028,p405
p1048,p522
p1047,p1944
p1046,p171
p1045,p568
p1044,p1232
p1043,p1271
p1042,p1166
p1041,p1814
p1040,p1922
p1005,p295
p1039,p1282
p1037,p1693
p1036,p1281
p1035,p188
p1034,p589
p1033,p199
p1032,p1311
p1031,p279
p1030,p314
p1029,p420
p1038,p1620
p1587,p1411
p1588,p817
p1002,p590
p977,p1832
p1595,p937
p975,p1521
p974,p594
p973,p1184
p972,p1558
p971,p640
p970,p537
p969,p1070
p978,p1813
p968,p956
p966,p1289
p965,p1848
p1596,p570
p963,p1664
p962,p247
p961,p1490
p1597,p1512
p959,p451
p1598,p489
p967,p1483
p1049,p1815
p979,p1200
p1594,p1496
p1001,p948
p1000,p1857
p1998,p1019
p1589,p356
p997,p1853
p1590,p1093
p995,p1096
p1591,p1875
p993,p1653
p980,p290
p992,p1064
p990,p150
p989,p715
p988,p1658
p987,p771
p1592,p831
p1593,p525
p984,p965
p983,p1003
p982,p703
p991,p1709
p1050,p663
p1051,p250
p1052,p538
p1121,p629
p1120,p811
p1119,p353
p1118,p1736
p1117,p728
p1116,p820
p1115,p565
p1114,p1307
p1113,p1553
p1578,p324
p1112,p1531
p1110,p259
p1109,p509
p1108,p228
p1107,p1935
p1105,p435
p1580,p1956
p1103,p1062
p1102,p1459
p1101,p1266
p1111,p1326
p1100,p571
p1123,p1256
p1125,p714
p1145,p1705
p1144,p858
p1575,p114
p1142,p1551
p1141,p1697
p1576,p1761
p1139,p1746
p1138,p23
p1137,p961
p1124,p1217
p1136,p1708
p1134,p1181
p1133,p1460
p1577,p103
p1131,p288
p1130,p576
p1129,p1033
p1128,p785
p1127,p1501
p1126,p415
p1135,p1660
p1599,p632
p1099,p1506
p1097,p974
p1072,p882
p1071,p427
p1070,p1810
p1069,p1374
p1068,p1869
p1067,p1060
p1066,p556
p1065,p1763
p1064,p1504
p1073,p877
p1063,p213
p1061,p1647
p1060,p1852
p1059,p1316
p1058,p407
p1057,p398
p1056,p1623
p1055,p1456
p1054,p183
p1582,p1645
p1062,p1363
p1098,p172
p1074,p1564
p1076,p1072
p1096,p751
p1095,p823
p1094,p260
p1093,p1357
p1092,p1320
p1091,p848
p1090,p1498
p1089,p249
p1088,p650
p1075,p270
p1087,p1274
p1581,p1418
p1084,p843
p1083,p1868
p1082,p731
p1081,p436
p1080,p572
p1079,p113
p1078,p824
p1077,p1425
p1086,p755
p1146,p536
p956,p1921
p1600,p1157
p832,p1584
p1619,p554
p830,p1683
p829,p994
p828,p1750
p827,p716
p826,p777
p825,p15
p824,p1035
p823,p1292
p822,p1686
p1620,p1069
p820,p304
p819,p329
p818,p1197
p817,p1261
p816,p825
p815,p1405
p814,p1824
p1618,p833
p834,p1772
p835,p240
p836,p761
p856,p271
p1613,p316
p854,p1632
p853,p1618
p1614,p1380
p1615,p1998
p1616,p1163
p849,p1873
p848,p464
p813,p1387
p847,p1218
p845,p957
p844,p442
p843,p729
p1617,p1919
p841,p1100
p840,p681
p839,p1876
p838,p655
p837,p633
p846,p1376
p812,p1291
p1621,p480
p810,p1451
p785,p1045
p1624,p275
p783,p35
p782,p479
p781,p148
p780,p750
p779,p1172
p778,p963
p777,p1561
p1623,p546
p776,p209
p774,p242
p773,p1205
p772,p770
p771,p1084
p770,p1236
p769,p1790
p768,p1229
p767,p514
p766,p320
p775,p1738
p1612,p798
p787,p131
p789,p60
p809,p456
p808,p779
p807,p403
p806,p1493
p805,p1382
p804,p1008
p803,p1753
p802,p897
p801,p863
p788,p806
p800,p1611
p1622,p27
p797,p1537
p796,p618
p795,p490
p794,p499
p793,p1696
p792,p506
p791,p1276
p790,p254
p799,p180
p858,p1995
p1611,p1582
p860,p1854
p929,p1174
p1602,p225
p927,p1689
p926,p1202
p925,p1659
p1603,p361
p923,p17
p922,p1508
p921,p1156
p930,p322
p920,p1273
p918,p1730
p917,p1989
p916,p1654
p915,p581
p914,p1724
p913,p1669
p912,p1762
p911,p1479
p910,p1644
p919,p1482
p909,p383
p931,p1338
p933,p1254
p953,p1878
p952,p1409
p951,p765
p1601,p1543
p949,p1636
p948,p1206
p947,p697
p946,p1061
p945,p1770
p932,p423
p944,p890
p942,p158
p941,p1983
p940,p64
p939,p268
p938,p558
p937,p1880
p936,p1887
p935,p679
p934,p485
p943,p41
p955,p873
p908,p1505
p1604,p764
p881,p1672
p880,p471
p879,p742
p878,p1031
p877,p1300
p876,p336
p875,p269
p874,p766
p873,p978
p882,p1076
p871,p993
p1608,p367
p868,p621
p867,p614
p1609,p1510
p865,p309
p864,p72
p863,p646
p862,p348
p1610,p1324
p870,p717
p907,p1851
p883,p350
p885,p1981
p905,p1233
p904,p221
p903,p1428
p902,p578
p901,p608
p900,p1249
p899,p1948
p898,p1222
p897,p995
p884,p801
p896,p1399
p894,p622
p893,p1443
p892,p1262
p891,p1901
p890,p1923
p1606,p208
p888,p839
p887,p1915
p886,p724
p1605,p133
p1530,p1899
p1147,p591
p1149,p498
p1408,p1838
p1407,p635
p1406,p99
p1405,p1040
p1404,p1439
p1403,p214
p1402,p372
p1401,p45
p1400,p1786
p1539,p1544
p1398,p1820
p1397,p909
p1396,p1461
p1395,p1837
p1394,p375
p1393,p1220
p1392,p1124
p1391,p616
p1540,p1419
p1409,p1358
p1410,p97
p1411,p1674
p1412,p1379
p1432,p1856
p1431,p534
p1430,p919
p1536,p1602
p1428,p1626
p1427,p112
p1537,p1646
p1425,p212
p1424,p1438
p1541,p892
p1423,p300
p1538,p1706
p1420,p1503
p1419,p518
p1418,p1879
p1417,p883
p1416,p805
p1415,p1136
p1414,p1036
p1413,p1429
p1422,p505
p1388,p545
p1387,p852
p1386,p330
p1360,p1862
p1359,p867
p1358,p680
p1357,p105
p1356,p1041
p1355,p126
p1354,p920
p1353,p364
p1352,p1695
p1361,p1559
p1351,p179
p1349,p1957
p1348,p1587
p1347,p1593
p1346,p293
p1547,p10
p1344,p1729
p1343,p1308
p1342,p599
p1341,p1149
p1350,p1176
p1433,p620
p1546,p382
p1365,p1977
p1385,p251
p1384,p1910
p1383,p1066
p1382,p1416
p1542,p1954
p1380,p600
p1379,p1047
p1543,p1079
p1377,p1598
p1363,p1103
p1376,p264
p1374,p1692
p1373,p1481
p1372,p1703
p1371,p562
p1370,p609
p1369,p834
p1544,p1243
p1367,p1557
p1366,p763
p1375,p1670
p1434,p1522
p1435,p1454
p1436,p52
p1505,p1560
p1504,p664
p1503,p828
p1502,p457
p1501,p923
p1533,p851
p1499,p887
p1498,p1962
p1497,p1426
p1506,p1737
p1496,p641
p1494,p1234
p1493,p788
p1492,p431
p1491,p661
p1490,p1042
p1489,p325
p1488,p1188
p1487,p132
p1486,p1094
p1495,p265
p1485,p746
p1507,p237
p1509,p899
p1529,p227
p1528,p87
p1527,p1694
p1526,p432
p1525,p1526
p1524,p605
p1523,p1665
p1522,p1212
p1521,p165
p1508,p910
p1520,p1310
p1518,p1469
p1517,p1377
p1516,p1474
p1515,p1961
p1532,p1462
p1513,p1937
p1512,p1339
p1511,p946
p1510,p1373
p1519,p1431
p1340,p1350
p1484,p950
p1482,p949
p1456,p587
p1455,p535
p1454,p360
p1453,p718
p1452,p1933
p1451,p392
p1450,p1437
p1449,p1433
p1448,p1224
p1457,p1414
p1447,p1089
p1445,p626
p1444,p141
p1443,p380
p1442,p483
p1441,p1472
p1440,p454
p1535,p688
p1438,p597
p1437,p775
p1446,p1352
p1483,p951
p1458,p1104
p1460,p1294
p1481,p1609
p1480,p1867
p1479,p1286
p1478,p1765
p1477,p1874
p1476,p443
p1475,p1818
p1474,p71
p1473,p700
p1459,p1204
p1472,p713
p1470,p419
p1469,p1322
p1468,p1552
p1467,p1270
p1465,p1754
p1464,p285
p1463,p527
p1462,p671
p1461,p1384
p1471,p1906
p1148,p1687
p1339,p76
p1337,p644
p1216,p1927
p1215,p312
p1214,p586
p1564,p129
p1212,p1714
p1211,p277
p1566,p445
p1209,p220
p1208,p1562
p1207,p1366
p1206,p36
p1205,p549
p1204,p1394
p1203,p1295
p1202,p657
p1201,p1943
p1567,p184
p1199,p964
p1198,p1492
p1217,p1392
p1218,p491
p1563,p706
p1220,p1302
p1240,p1800
p1239,p1554
p1238,p211
p1237,p1023
p1562,p1293
p1235,p719
p1234,p1077
p1233,p1021
p1232,p1440
p1197,p1177
p1231,p1978
p1229,p463
p1228,p1436
p1227,p341
p1226,p351
p1225,p1823
p1224,p4
p1223,p1884
p1222,p1639
p1221,p1917
p1230,p272
p1196,p1192
p1195,p1863
p1194,p573
p1169,p1230
p1168,p660
p1167,p926
p1166,p1121
p1165,p643
p1164,p1802
p1163,p238
p1162,p1570
p1571,p110
p1170,p837
p1573,p1145
p1158,p190
p1157,p487
p1156,p502
p1155,p194
p1154,p1011
p1153,p1782
p1152,p1323
p1151,p42
