p1768,p810
p1007,p1028
p1850,p272
p516,p1704
p584,p22
p1901,p1550
p1377,p1598
p592,p1018
p1634,p665
p1897,p239
p798,p1056
p1633,p1120
p1631,p483
p1629,p1240
p1940,p1037
p605,p427
p259,p1394
p80,p1856
p613,p1418
p1412,p1047
p1836,p216
p968,p1128
p1127,p923
p359,p1212
p853,p1618
p1782,p1563
p1678,p438
p207,p1445
p769,p902
p271,p1760
p1086,p1506
p580,p1949
p1844,p1904
p103,p43
p417,p654
p413,p1241
p833,p668
p930,p412
p1740,p796
p231,p701
p544,p273
p828,p1668
p406,p127
p547,p752
p143,p316
p554,p341
p1854,p278
p907,p556
p388,p1665
p1651,p25
p387,p378
p1136,p1415
p384,p477
p567,p605
p110,p1246
p1847,p1177
p811,p1397
p245,p1185
p1324,p575
p149,p1931
p1924,p15
p1607,p877
p986,p481
p1143,p1078
p1246,p1257
p471,p797
p1975,p21
p193,p1918
p1224,p48
p1566,p177
p675,p345
p33,p587
p1355,p1299
p738,p1790
p678,p918
p1575,p1659
p1559,p635
p295,p608
p475,p334
p1102,p1266
p1982,p1801
p1983,p460
p21,p850
p183,p794
p194,p854
p1988,p1112
p1018,p1865
p689,p1306
p1992,p1366
p1980,p1983
p1112,p1328
p742,p327
p1028,p1709
p1570,p1351
p452,p930
p1118,p1642
p763,p1207
p706,p1782
p57,p1168
p3,p1483
p1536,p1602
p1376,p1535
p649,p1784
p1538,p233
p893,p910
p1370,p1987
p491,p115
p1201,p1649
p1362,p828
p755,p1737
p489,p221
p1366,p1669
p285,p1718
p1462,p1102
p1811,p979
p1795,p473
p726,p588
p430,p554
p908,p1578
p423,p1222
p428,p1952
p886,p344
p1709,p1205
p1703,p232
p1704,p464
p888,p839
p1717,p213
p437,p1830
p1451,p1253
p889,p513
p902,p234
p1706,p1022
p901,p1005
p1708,p1190
p1713,p1533
p920,p502
p450,p290
p435,p149
p1710,p615
p616,p1922
p931,p1127
p987,p1673
p346,p328
p343,p1170
p341,p381
p1390,p1945
p1794,p824
p1387,p394
p1386,p1269
p1800,p1456
p332,p336
p1383,p1066
p328,p1334
p1001,p1275
p1382,p558
p1806,p437
p324,p505
p323,p45
p322,p452
