p345,p1470
p1761,p271
p571,p638
p1437,p254
p1510,p439
p1747,p1416
p1168,p1989
p1428,p733
p1160,p1302
p746,p434
p759,p998
p770,p619
p164,p1133
p881,p1522
p1143,p538
p1507,p835
p1863,p1429
p1004,p1220
p1509,p283
p366,p433
p1037,p1620
p390,p1257
p796,p449
p1548,p205
p1069,p906
p1254,p239
p1834,p1461
p650,p1538
p226,p1840
p1223,p241
p704,p330
p643,p1436
p1629,p1462
p964,p1663
p639,p1182
p965,p112
p1482,p248
p455,p1615
p727,p1259
p678,p1386
p1300,p672
p1189,p0
p1667,p1505
p937,p314
p387,p307
p1746,p1569
p395,p534
p451,p281
p1030,p866
p1456,p804
p1887,p255
p1680,p1629
p995,p1492
p437,p1412
p445,p1762
p1874,p681
p1773,p1812
p363,p571
p1074,p1974
p228,p518
p1257,p1483
p1238,p1549
p1309,p1353
p1694,p977
p1208,p1908
p1701,p910
p183,p1905
p1190,p615
p1182,p698
p1178,p1477
p1175,p856
p174,p1246
p1336,p981
p1167,p586
p1705,p370
p1144,p285
p1357,p1849
p1110,p419
p1731,p464
p926,p1514
p1733,p1938
p370,p514
p1082,p983
p1393,p794
p1898,p1452
p1075,p208
p136,p904
p1625,p251
p452,p1068
p61,p1744
p715,p994
p1807,p249
p733,p87
p1809,p997
p514,p1112
p542,p1015
p1979,p1245
p76,p1795
p623,p965
p66,p100
p23,p932
p817,p1939
p1597,p745
p1534,p886
p1546,p1712
p1477,p26
p720,p674
p722,p145
p1471,p684
p538,p126
p1835,p1176
p1793,p533
p588,p1536
p1983,p1947
p869,p917
p1866,p73
p624,p78
p1177,p817
p490,p1658
p306,p1907
p614,p968
p1169,p392
p310,p473
p613,p49
p744,p1371
p1820,p1692
p1152,p34
p773,p1813
p1145,p108
p1174,p562
p734,p175
p1198,p62
p1824,p138
p1272,p1407
p1270,p1118
p665,p150
p661,p470
p686,p1702
p699,p1941
p250,p504
p700,p1451
p1237,p1197
p1231,p830
p1229,p166
p290,p1009
p647,p1035
p1919,p1262
p1918,p1589
p640,p803
p709,p1552
p1915,p1217
p1206,p263
p1201,p190
p1696,p1846
p279,p295
p280,p1872
p1193,p877
p1218,p517
p1142,p1690
p788,p1932
p1132,p775
p1791,p119
p892,p766
p894,p1180
p992,p785
p989,p1642
p982,p712
p446,p1557
p903,p1934
p508,p1081
p968,p900
p905,p1821
p1764,p1132
p456,p1954
p504,p1349
p915,p1781
p1784,p322
p498,p1863
p1775,p1431
p496,p666
p933,p1048
p480,p1691
p931,p1601
p920,p805
p1782,p1624
p966,p1066
p1138,p1489
p421,p1050
p1018,p320
p1126,p594
p1813,p992
p348,p990
p1111,p1273
p352,p850
p493,p890
p1726,p924
p361,p1072
p580,p1613
p790,p454
p1088,p14
p1012,p1211
p577,p1540
p572,p1347
p378,p1733
p806,p1736
p1806,p1280
p1073,p56
p1858,p1548
p848,p1316
p851,p1686
p856,p1046
p1893,p852
p1028,p808
p791,p1311
p1286,p1752
p1134,p697
p670,p772
p189,p1668
p45,p1086
p103,p1135
p1633,p345
p105,p240
p1635,p1765
p1319,p503
p163,p1465
p1374,p424
p1535,p24
p1536,p1696
p1986,p1243
p1391,p315
p113,p788
p1651,p206
p1613,p111
p102,p832
p1450,p590
p1485,p657
p1486,p756
p1340,p567
p1339,p1365
p169,p1660
p1494,p606
p90,p718
p1495,p1134
p1502,p1034
p58,p1685
p1508,p1754
p1326,p645
p55,p1586
p1323,p573
p1516,p1392
p1965,p1664
p32,p593
p1313,p399
p162,p1488
p131,p47
p1425,p321
p1561,p54
p1988,p1093
p116,p467
p1673,p161
p1600,p1421
p1421,p1169
p1562,p1410
p141,p652
p26,p1178
p204,p1777
p1399,p1727
p1549,p1500
p214,p889
p115,p1978
p1598,p1355
p1959,p129
p8,p453
p484,p708
p483,p1192
p479,p1501
p924,p1103
p1459,p1482
p1020,p532
p485,p1669
p1759,p1729
p411,p302
p1021,p194
p94,p102
p1757,p152
p1975,p1869
p1623,p1304
p1621,p231
p1478,p1935
p501,p834
p1785,p1650
p79,p1971
p908,p85
p507,p1704
p1025,p1537
p1977,p564
p923,p498
p95,p458
p993,p1796
p947,p840
p215,p1283
p444,p1680
p1636,p1202
p1882,p536
p436,p1423
p981,p872
p975,p847
p107,p1196
p435,p1430
p1880,p1162
p994,p955
p431,p478
p946,p1636
p998,p746
p1878,p1127
p424,p1763
p1763,p1059
p1877,p1248
p464,p207
p466,p1288
p1454,p1191
p97,p215
p1423,p1761
p950,p1894
p123,p603
p1420,p155
p1426,p1478
p1973,p953
p1864,p1041
p511,p1467
p25,p1843
p619,p1681
p617,p383
p737,p558
p1547,p799
p739,p1626
p31,p1032
p1540,p632
p607,p1836
p605,p224
p750,p1235
p1850,p1459
p598,p896
p594,p1925
p591,p926
p622,p537
p775,p1764
p22,p1965
p628,p1956
p1583,p1269
p1576,p748
p1595,p1725
p659,p375
p1839,p188
p1596,p1023
p1828,p1890
p1840,p566
p646,p1746
p645,p22
p13,p740
p641,p1631
p1558,p875
p1603,p1105
p1989,p1292
p731,p769
p1529,p596
p778,p1527
p586,p1848
p1496,p407
p536,p891
p534,p870
p872,p1336
p67,p1700
p530,p1987
p1027,p578
p526,p326
p524,p765
p883,p1476
p886,p1339
p888,p1532
p890,p226
p895,p222
p896,p1239
p866,p1878
p543,p432
p860,p1398
p1617,p71
p782,p1769
p783,p1084
p1853,p1883
p789,p1020
p1523,p1293
p1856,p472
p797,p1095
p904,p1784
p798,p1017
p809,p1101
p1808,p186
p51,p275
p816,p1904
p1514,p591
p820,p105
p853,p1961
p804,p919
p1892,p130
p1294,p225
p1412,p521
p1947,p479
