p538,p659
p1642,p1528
p1731,p822
p1785,p1359
p1866,p1301
p561,p1020
p1828,p1995
p1213,p1396
p1150,p1497
p1297,p414
p894,p1184
p1816,p292
p155,p378
p461,p1910
p1651,p31
p1230,p709
p818,p668
p1484,p600
p148,p1137
p1459,p1917
p172,p561
p648,p1655
p182,p344
p1239,p1930
p948,p847
p316,p1616
p1324,p588
p1122,p63
p1407,p1051
p1266,p181
p1095,p1483
p1912,p846
p1700,p1173
p1510,p927
p775,p289
p149,p552
p976,p230
p1638,p329
p1255,p1768
p1417,p347
p1231,p1752
p991,p1965
p1163,p1973
p303,p761
p1428,p1257
p1435,p690
p1448,p837
p1241,p542
p1859,p6
p1850,p1804
p487,p815
p1029,p802
p491,p1867
p981,p429
p1232,p1773
p133,p1048
p1817,p284
p217,p1625
p1522,p1880
p1724,p1775
p1529,p5
p1713,p1220
p1712,p1120
p1739,p280
p1073,p1718
p248,p92
p1673,p1687
p769,p972
p1693,p532
p1560,p72
p1679,p120
p245,p435
p151,p724
p1200,p373
p431,p639
p462,p191
p291,p536
p1802,p1756
p1889,p756
p650,p1591
p363,p293
p1662,p1402
p652,p1767
p1787,p877
p1216,p1944
p1491,p549
p189,p1598
p1780,p735
p1498,p901
p1041,p521
p1893,p1283
p1556,p1929
p870,p1183
p560,p763
p1307,p491
p1629,p1531
p607,p604
p319,p362
p728,p1789
p1980,p1932
p534,p853
p927,p934
p15,p1684
p1372,p1298
p1925,p889
p1974,p1578
p955,p543
p959,p125
p717,p851
p1632,p95
p956,p481
p1948,p968
p1396,p848
p911,p1738
p1314,p1476
p1395,p1903
p1389,p1770
p1367,p1507
p668,p607
p595,p1807
p1198,p625
p1748,p219
p1354,p1640
p1971,p1368
p806,p1749
p1360,p675
p1096,p290
p23,p499
p588,p1815
p1301,p1604
p206,p1529
p286,p1581
p188,p890
p898,p1234
p1659,p395
p1052,p308
p562,p716
p1492,p1086
p436,p1720
p1495,p723
p1500,p872
p1765,p141
p790,p1254
p513,p268
p1524,p47
p1174,p473
p1612,p804
p1191,p1165
p394,p1447
p1330,p969
p921,p1522
p4,p51
p676,p611
p1561,p1059
p1188,p706
p1682,p1133
p1551,p570
