p1887,p1978
p103,p557
p1522,p1200
p1068,p1399
p1844,p1312
p790,p935
p781,p1078
p780,p944
p1584,p1273
p65,p285
p612,p1620
p1343,p1351
p1835,p159
p375,p577
p1621,p94
p677,p1991
p191,p591
p867,p1561
p1356,p1136
p307,p1044
p1338,p1069
p1351,p1774
p319,p1697
p1359,p531
p1331,p1026
p324,p530
p304,p1284
p655,p353
p1348,p1497
p1355,p1773
p0,p173
p1306,p911
p1299,p1624
p302,p122
p342,p1287
p1290,p408
p346,p693
p1283,p56
p1278,p1936
p1272,p906
p1265,p921
p1250,p804
p1245,p1730
p371,p950
p373,p1428
p334,p1049
p1298,p1686
p1407,p1969
p1372,p1608
p1555,p360
p217,p1397
p1563,p1096
p214,p303
p204,p216
p1585,p1855
p1586,p174
p1591,p1976
p1608,p688
p187,p679
p179,p348
p1645,p1859
p1656,p1036
p1658,p118
p1659,p1288
p1538,p1348
p236,p839
p1501,p1891
p245,p988
p1378,p775
p1394,p1823
p1396,p632
p1229,p1828
p283,p489
p1420,p1125
p279,p455
p1368,p77
p277,p1254
p1423,p668
p270,p1883
p259,p818
p1477,p9
p249,p720
p1488,p1894
p1494,p1603
p276,p1654
p378,p1030
p1202,p6
p1226,p533
p827,p1714
p830,p1067
p834,p57
p568,p1404
p864,p1052
p869,p1616
p873,p1248
p554,p948
p878,p1075
p888,p1153
p892,p1549
p898,p1080
p902,p650
p906,p1468
p532,p636
p576,p1626
p928,p1921
p579,p729
p586,p1597
p657,p37
p667,p1107
p675,p579
p689,p1531
p697,p316
p715,p1611
p733,p299
p740,p596
p746,p1809
p749,p522
p766,p1373
p604,p1398
p601,p1176
p800,p858
p807,p1031
p583,p1619
p1227,p1163
p526,p512
p944,p1669
p1098,p945
p1100,p770
p1102,p850
p441,p526
p1110,p1050
p1125,p1787
p1143,p1460
p1185,p730
p399,p1780
p398,p895
p1194,p250
p166,p837
p1203,p716
p1214,p1504
p1215,p1747
p1097,p1360
p942,p1923
p1087,p952
p1081,p673
p971,p600
p981,p801
p993,p930
p499,p916
p996,p274
p1998,p1142
p1011,p1489
p1012,p1657
p488,p240
p1022,p1737
p484,p410
p1032,p1806
p1046,p864
p466,p1625
p461,p1812
p1084,p1579
p1665,p1684
p654,p1469
p1761,p1477
p1977,p84
p150,p1012
p9,p242
p1974,p796
p11,p1757
p1742,p959
p138,p965
p1853,p358
p1926,p187
p129,p927
p1895,p1833
p1930,p29
p1885,p1803
p1823,p1525
p1968,p1939
p102,p883
p1934,p149
p1805,p1867
p1785,p1190
p99,p822
p1802,p1837
p1880,p880
p133,p1834
p1799,p558
p26,p1522
p96,p128
p1733,p697
p1794,p1177
p25,p352
p1832,p384
p80,p1848
p127,p1716
