p1276,p148
p1037,p1154
p619,p69
p1444,p388
p701,p1546
p475,p1939
p759,p1987
p120,p1732
p340,p1976
p931,p870
p1582,p1588
p684,p52
p953,p851
p682,p1723
p1690,p409
p1537,p1321
p669,p1751
p1249,p303
p1846,p550
p644,p1086
p1490,p411
p1176,p23
p1186,p1356
p633,p1126
p1754,p91
p1099,p1888
p1672,p925
p1838,p1438
p381,p403
p834,p1645
p804,p593
p374,p1309
p447,p1974
p484,p470
p1606,p1469
p884,p853
p1395,p1590
p702,p504
p628,p1343
p1137,p970
p863,p1279
p1770,p167
p1155,p1844
p176,p378
p1486,p549
p170,p1325
p1921,p3
p162,p340
p1271,p611
p1197,p1972
p1207,p833
p1502,p893
p784,p324
p1457,p394
p1454,p1666
p1450,p1478
p631,p249
p1780,p1737
p1261,p1223
p1638,p873
p660,p123
p222,p1102
p339,p533
p690,p660
p1837,p687
p520,p685
p1572,p950
p1833,p828
p970,p1518
p298,p317
p978,p360
p290,p1433
p880,p88
p673,p1040
p1429,p274
p1013,p891
p378,p591
p264,p905
p879,p172
p1030,p699
p1887,p1829
p877,p83
p1694,p717
p1527,p29
p1696,p1925
p227,p215
p1601,p205
p1080,p958
p1547,p921
p975,p243
p1314,p1088
p1287,p37
p1403,p405
p55,p796
p1417,p1961
p1984,p1413
p1360,p609
p34,p1148
p1295,p1763
p1304,p1966
p1372,p1098
p1095,p1199
p845,p563
p1109,p1241
p1357,p1316
p206,p1043
p1902,p653
p1089,p1
p887,p1384
p836,p333
p1505,p1918
p61,p1561
p844,p417
p687,p1230
p197,p772
p854,p64
p1628,p1125
p1154,p859
p26,p1777
p721,p1053
p182,p328
p617,p163
p1149,p1119
p896,p15
p1339,p713
p360,p279
p828,p525
p830,p178
p715,p1531
p1555,p1644
p282,p645
p1745,p547
p1817,p435
p1721,p1894
p1511,p1459
p1329,p1027
p1685,p8
p245,p251
p1043,p1081
p672,p1653
p1036,p1683
p249,p696
p1693,p211
p1604,p979
p1725,p675
p1019,p1714
p254,p1368
p1713,p1262
p16,p1825
p1832,p926
p1883,p384
p1536,p962
p590,p648
p1320,p1847
p1083,p1197
p243,p12
p1539,p760
p856,p327
p375,p182
p1388,p347
p1515,p1141
p1898,p199
p1718,p671
p392,p1580
p383,p1622
p1520,p681
p534,p1733
p1059,p349
p1526,p789
p869,p1802
p271,p1773
p238,p1570
p1390,p1685
p1066,p404
p353,p628
p1841,p1995
p1808,p275
p758,p1036
p331,p1741
p760,p309
p1656,p461
p588,p233
p1762,p764
p30,p1896
p125,p513
p79,p1641
p773,p855
p1226,p42
p1859,p201
p174,p350
p1459,p1557
p1215,p1050
p113,p140
p1649,p957
p316,p1331
p1662,p1224
p477,p1034
p87,p821
p94,p1776
p1423,p499
p1430,p1451
p1953,p1281
p1269,p1729
