p262,p206
p1069,p1803
p1777,p1566
p1306,p1359
p1309,p73
p1310,p1002
p1949,p1681
p1641,p523
p1510,p1479
p1520,p1033
p1316,p622
p740,p194
p1318,p1638
p1319,p1418
p1945,p1521
p712,p349
p200,p1686
p710,p930
p1502,p47
p183,p1077
p1637,p623
p1956,p1490
p809,p1235
p92,p1826
p976,p1170
p1241,p53
p1242,p1394
p106,p1907
p930,p1876
p927,p570
p112,p322
p1303,p1474
p1655,p973
p900,p1176
p131,p429
p862,p401
p1279,p1032
p1282,p1215
p1286,p640
p838,p607
p1958,p617
p901,p1943
p688,p1317
p1492,p736
p226,p668
p290,p1897
p1856,p1895
p472,p1845
p302,p379
p1596,p1689
p467,p1992
p465,p1750
p1862,p86
p505,p1883
p1474,p318
p314,p1824
p315,p1208
p1470,p1076
p1468,p1258
p1903,p1428
p418,p1554
p1438,p266
p1895,p915
p312,p55
p984,p1841
p530,p1635
p277,p1995
p651,p340
p1927,p862
p622,p1114
p614,p864
p611,p1806
p1824,p630
p1628,p1668
p585,p931
p1387,p1977
p258,p273
p1378,p867
p571,p1191
p1836,p1236
p565,p1862
p1380,p1069
p1837,p16
p1483,p8
p1839,p277
p1377,p1416
p90,p1985
p1894,p1486
p1668,p1230
p47,p1861
p1095,p1254
p74,p1524
p4,p619
p1553,p40
p1691,p1218
p1689,p663
p1033,p295
p25,p1615
p1565,p1197
p45,p1672
p8,p1595
p1051,p1399
p53,p56
p1144,p61
p1063,p590
p1545,p914
p1079,p1131
p1140,p306
p1977,p384
p61,p1298
p1705,p659
p1090,p543
p1194,p831
p18,p1776
p77,p1598
p1108,p1311
p1666,p3
p1549,p1739
p1007,p1337
p1982,p1555
p1191,p472
p1984,p1929
p36,p1048
p87,p164
p1114,p1787
p631,p773
p590,p1666
p1120,p701
p1132,p10
p1185,p1424
p1626,p1495
p1133,p1856
p1821,p11
p1131,p974
p1134,p174
p524,p70
p1623,p751
p514,p1813
p1394,p1599
p1622,p850
p1832,p783
p634,p458
p509,p1182
p1843,p292
p1838,p455
p629,p30
p584,p1452
p607,p1810
p608,p1698
p1179,p1543
p610,p1832
p1692,p560
p1121,p1028
p1126,p1753
p612,p305
p559,p1194
