p312,p101
p1543,p1179
p252,p1519
p1299,p1263
p1788,p664
p1955,p908
p1709,p1989
p1167,p1815
p1899,p1631
p1947,p1774
p275,p1796
p1079,p1770
p954,p965
p453,p938
p1112,p1190
p1328,p1964
p1855,p620
p1395,p1070
p1565,p1197
p1329,p1369
p1791,p1525
p1770,p68
p1608,p1744
p1610,p1064
p608,p468
p1089,p413
p1339,p1465
p1095,p1254
p1784,p969
p602,p1918
p1401,p1973
p262,p1785
p664,p1814
p992,p1693
p1387,p1977
p280,p1417
p413,p1985
p1376,p1172
p652,p706
p1836,p1029
p1576,p680
p1581,p1640
p1828,p1678
p1363,p417
p635,p1847
p1820,p390
p1049,p1509
p1812,p1559
p1063,p1666
p1064,p105
p1349,p1811
p1070,p695
p621,p215
p1115,p1160
p1756,p536
p526,p972
p1214,p290
p1649,p598
p1218,p1399
p1650,p1059
p1691,p726
p1286,p1182
p1688,p1122
p530,p1635
p1225,p64
p1232,p1658
p208,p1972
p1283,p1471
p1680,p472
p1654,p1271
p501,p561
p1272,p117
p1266,p892
p1231,p1892
p1105,p980
p191,p1219
p1643,p1401
p250,p855
p1752,p360
p1324,p446
p1127,p1156
p456,p602
p1623,p751
p573,p1818
p1140,p400
p1714,p1044
p1737,p1603
p1169,p683
p1631,p1734
p1173,p1995
p1728,p1875
p1723,p226
p1640,p1521
p1186,p1771
p1303,p768
p551,p1125
p1388,p974
p651,p340
p1390,p1518
p844,p1218
p849,p1810
p858,p106
p1451,p1535
p1449,p1290
p1448,p668
p873,p1672
p876,p393
p1918,p424
p1916,p256
p1913,p329
p882,p1009
p892,p1084
p901,p1943
p1901,p625
p1538,p913
p1430,p1756
p1510,p1984
p1423,p1767
p1509,p833
p824,p1095
p798,p679
p779,p1088
p1989,p733
p1480,p187
p811,p879
p1985,p450
p1498,p1763
p1981,p1077
p1979,p197
p772,p1602
p1977,p694
p1972,p1648
p1968,p604
p820,p1027
p1502,p1600
p1505,p1384
p823,p1419
p835,p766
p911,p1450
p877,p1606
p712,p349
p1854,p1215
p959,p705
p1860,p1871
p1865,p1403
p85,p1533
p687,p250
p938,p1397
p1558,p1838
p921,p365
p388,p1024
p706,p674
p1547,p435
p1668,p1230
p1888,p1777
p1440,p414
p1438,p782
p1471,p1309
p1293,p362
p1473,p596
p1338,p1585
p419,p1173
p1437,p1629
p1292,p660
p1290,p204
p1289,p1945
p1474,p1303
p417,p1751
p1398,p1473
p345,p1320
p1263,p952
p1397,p912
p1414,p1620
p1396,p255
p1478,p1216
p1417,p1937
p1381,p344
p1382,p1016
p1434,p1536
p1345,p860
p1273,p1792
p1392,p765
p342,p1115
p1265,p1526
p1368,p640
p1442,p1280
p1470,p1134
p1400,p873
p450,p1089
p446,p1827
p1334,p1404
p404,p1816
p1351,p774
p1352,p839
p1443,p1951
p1355,p1223
p1409,p1802
p429,p131
p1358,p682
p1454,p1687
p1359,p1582
p1456,p1755
p1320,p946
p1318,p1638
p1317,p619
p1313,p520
p1460,p535
p392,p1934
p1462,p1819
p354,p1187
p786,p646
p1467,p1627
p1340,p848
p1468,p1258
p1305,p1720
p394,p975
p1304,p1893
p423,p165
p464,p281
p1143,p1163
