p943,p1492
p1261,p248
p1260,p1050
p1259,p1826
p1258,p1411
p1257,p807
p1256,p1967
p1255,p512
p1254,p1484
p1253,p1441
p1252,p1681
p1251,p798
p1262,p976
p1250,p308
p1248,p524
p1247,p328
p1246,p1501
p1245,p902
p1244,p1748
p1243,p227
p1242,p466
p1241,p1662
p1240,p944
p1239,p1505
p1238,p1365
p1249,p1195
p1236,p1763
p1264,p392
p1266,p1993
p1291,p1375
p1290,p187
p1289,p110
p1288,p1843
p1287,p1845
p1286,p676
p1285,p1837
p1284,p544
p1283,p510
p1282,p1011
p1280,p836
p1265,p437
p1279,p1538
p1277,p591
p1276,p1902
p1275,p1341
p1274,p506
p1273,p1842
p1272,p1153
p1271,p820
p1270,p1398
p1269,p365
p1268,p1685
p1267,p470
p1278,p140
p1293,p257
p1235,p1277
p1233,p1278
p1199,p250
p1198,p1180
p1197,p1945
p1196,p1272
p1195,p839
p1194,p465
p1191,p141
p1190,p447
p1189,p1326
p1188,p1622
p1896,p1657
p1200,p779
p1186,p1311
p1184,p1417
p1183,p1699
p1182,p1496
p1181,p838
p1180,p124
p1179,p1736
p1178,p624
p1177,p1984
p1176,p46
p1175,p795
p1174,p353
p1185,p1959
p1234,p82
p1201,p481
p1204,p1396
p1232,p434
p1231,p790
p1229,p1812
p1228,p618
p1227,p1855
p1226,p950
p1225,p701
p1224,p1394
p1222,p898
p1221,p728
p1220,p385
p1203,p1997
p1219,p695
p1217,p668
p1216,p1569
p1215,p617
p1212,p825
p1211,p914
p1210,p1391
p1209,p1401
p1208,p670
p1207,p1443
p1206,p1618
p1205,p1075
p1218,p1402
p1173,p1877
p1294,p120
p1296,p1649
p1385,p1822
p1384,p1421
p1383,p880
p1382,p1097
p1380,p1103
p1379,p1517
p1378,p239
p1377,p306
p1376,p903
p1375,p1709
p1374,p351
p1386,p494
p1373,p527
p1371,p1689
p1370,p1476
p1369,p234
p1368,p1765
p1367,p1044
p1366,p1119
p1365,p1117
p1364,p761
p1363,p486
p1362,p1141
p1361,p473
p1372,p727
p1360,p1008
p1387,p1049
p1389,p288
p1415,p1340
p1414,p1086
p1413,p1222
p1412,p1841
p1411,p108
p1409,p297
p1408,p461
p1407,p1710
p1406,p1502
p1405,p1785
p1404,p1516
p1388,p114
p1403,p648
p1401,p443
p1400,p995
p1399,p1654
p1398,p416
p1397,p282
p1396,p812
p1395,p614
p1393,p1549
p1392,p264
p1391,p1702
p1390,p1960
p1402,p464
p1295,p1509
p1359,p444
p1357,p800
p1324,p954
p1323,p1646
p1322,p841
p1321,p1480
p1320,p1087
p1319,p131
p1318,p1312
p1317,p1827
p1316,p821
p1314,p1280
p1313,p1287
p1325,p93
p1312,p933
p1895,p1953
p1308,p417
p1307,p224
p1306,p147
p1305,p463
p1304,p973
p1303,p233
p1302,p1772
p1299,p1322
p1298,p462
p1297,p222
p1311,p426
p1358,p1824
p1326,p1163
p1328,p946
p1355,p232
p1354,p192
p1353,p1528
p1352,p789
p1351,p337
p1350,p350
p1894,p772
p1348,p1931
p1347,p1525
p1346,p619
