p1254,p1405
p438,p1278
p366,p29
p1696,p652
p1695,p384
p1398,p526
p1040,p1795
p372,p1380
p1686,p1132
p1685,p1344
p766,p166
p775,p1042
p1008,p583
p797,p353
p1005,p1643
p1387,p460
p382,p700
p1049,p685
p254,p1008
p1792,p493
p716,p1026
p1784,p806
p719,p87
p82,p151
p1767,p247
p1060,p1281
p1336,p1247
p1759,p1448
p1756,p437
p496,p1663
p1753,p1072
p730,p1007
p1061,p1641
p1075,p449
p128,p1558
p1647,p1515
p386,p1273
p1581,p1408
p942,p414
p166,p1329
p1478,p1913
p1566,p241
p429,p1099
p1587,p109
p1562,p60
p909,p479
p181,p1122
p1532,p1288
p193,p1309
p192,p1816
p899,p1103
p1547,p1106
p437,p1805
p395,p1659
p1448,p1758
p458,p1291
p134,p1003
p225,p603
p1432,p503
p138,p1119
p1629,p894
p1620,p565
p1435,p643
p1437,p407
p449,p972
p448,p1328
p825,p916
p391,p831
p972,p629
p151,p571
p710,p78
p708,p1865
p189,p53
p339,p1416
p1107,p1635
p1278,p1973
p1940,p1102
p1271,p1974
p1108,p587
p553,p139
p1889,p550
p1891,p1568
p306,p672
p1956,p1948
p1187,p747
p633,p1619
p38,p105
p1949,p1225
p1241,p1894
p627,p724
p1122,p1693
p1235,p1280
p1218,p1455
p1921,p1843
p1922,p1411
p609,p1341
p21,p201
p1214,p288
p329,p1394
p1967,p144
p1183,p869
p1937,p1469
p1974,p1895
p65,p1775
p310,p941
p1865,p1254
p272,p135
p1310,p1101
p1976,p1844
p1096,p1945
p323,p834
p1314,p1436
p522,p273
p566,p904
p269,p1025
p570,p1995
p1155,p1757
p1318,p865
p1853,p520
p1094,p1274
p967,p1238
p968,p816
p1133,p193
p901,p1739
p1136,p627
p1153,p1374
p1143,p216
p907,p1390
p963,p1040
p964,p1364
p1146,p867
p932,p1421
p930,p1255
p933,p80
p925,p1538
p924,p1735
p1147,p531
p916,p995
p1144,p1524
p944,p1337
p947,p1753
p955,p293
p960,p985
p908,p862
p914,p1759
p1085,p1570
p987,p470
p1130,p1183
p1046,p1956
p1106,p1136
p1047,p1307
p1048,p451
p1105,p398
p897,p302
p1100,p776
p1066,p871
p1045,p1539
p1072,p965
p1093,p208
p1091,p1899
p1088,p984
p1087,p554
p1076,p1348
p1077,p487
p1078,p2
p1086,p616
p1074,p569
p974,p795
p1043,p1684
p1109,p1064
p978,p1258
p985,p1541
p1127,p836
p986,p170
p1126,p711
p1081,p1173
p997,p257
p1002,p1745
p1042,p1883
p1115,p66
p1114,p917
p1011,p1852
p1013,p1583
p1014,p1564
p1021,p1845
p1113,p1442
p1024,p718
p1038,p1592
p1006,p343
p1065,p1227
p0,p1882
p892,p261
p652,p1030
p654,p1370
p659,p1554
p662,p1613
p663,p1453
p668,p21
p670,p1773
p672,p175
p675,p1689
p680,p1517
p685,p1752
p688,p1396
p691,p213
p693,p372
p694,p334
p700,p812
p705,p1636
p706,p599
p715,p1893
p718,p887
p721,p529
p723,p717
p724,p363
p725,p1413
p726,p1556
p727,p475
p732,p1602
p649,p1478
p646,p1820
p643,p16
p641,p1433
p569,p1934
p576,p888
p577,p499
p579,p1188
p580,p752
p581,p1898
p582,p54
p583,p1595
p586,p1837
p587,p986
p591,p1452
p594,p110
p597,p1778
p734,p607
p598,p1401
p607,p408
p617,p1891
p618,p410
p619,p359
p622,p34
p625,p1497
p631,p465
p632,p1715
p634,p50
p637,p780
p638,p1345
p639,p786
p640,p79
p602,p1909
p738,p1885
p741,p1890
p742,p1104
p824,p1697
p828,p873
p830,p670
p838,p1409
p839,p490
p841,p591
p844,p1373
p845,p547
p846,p991
p1162,p459
p849,p40
p851,p46
p852,p1548
p821,p1108
p856,p1343
p859,p506
p860,p1115
p862,p1642
p865,p913
p870,p159
p874,p1091
p880,p174
p881,p207
p882,p320
p883,p699
p884,p242
p887,p1182
p889,p254
p857,p988
p894,p1015
p819,p1410
p816,p103
p743,p1338
p744,p580
p745,p492
p746,p1085
p747,p523
p749,p1056
p752,p367
p757,p1107
p758,p1580
p760,p1507
p763,p1485
p770,p1220
p771,p278
p817,p106
p778,p471
p784,p272
p785,p1069
p790,p1930
p794,p220
p799,p661
p800,p445
p802,p1600
p804,p1079
p805,p442
p809,p1682
p812,p63
p813,p525
p814,p172
p780,p1495
p1163,p1393
p1286,p376
p1168,p1323
p1681,p832
p1682,p1513
p1690,p74
p1693,p1638
p1694,p1207
p1702,p364
p1706,p1017
p1707,p1456
p1710,p189
p1713,p246
p1721,p90
p1722,p949
p1680,p1950
