p1187,p1587
p1300,p1607
p161,p482
p1476,p443
p1829,p374
p1264,p1190
p1912,p593
p919,p1482
p1589,p356
p28,p352
p700,p1473
p62,p1287
p927,p1689
p1682,p1565
p44,p987
p585,p1843
p577,p1402
p1680,p1765
p348,p862
p751,p802
p276,p895
p478,p1174
p215,p732
p345,p928
p513,p223
p296,p1237
p984,p965
p1104,p677
p1135,p1660
p808,p779
p1635,p132
p940,p64
p548,p1398
p1985,p1007
p836,p761
p1405,p1040
p454,p531
p798,p546
p976,p924
p381,p430
p1627,p13
p970,p537
p339,p542
p1581,p1418
p383,p909
p157,p197
p476,p1325
p1664,p963
p663,p1050
p1931,p699
p154,p41
p148,p1821
p1492,p431
p733,p1835
p1324,p1610
p363,p228
p1638,p461
p557,p787
p209,p437
p1650,p1086
p223,p889
p1292,p1960
p1336,p1895
p1651,p885
p489,p1377
p1478,p1427
p1508,p922
p357,p1358
p606,p634
p1819,p940
p1267,p855
p1818,p1277
p950,p1484
p1667,p1395
p996,p1837
p806,p1493
p73,p719
p1378,p66
p1870,p1286
p27,p1622
p287,p520
p1398,p1820
p1156,p921
p431,p118
p408,p1146
p1080,p572
p409,p230
p1090,p1498
p1696,p1104
p588,p361
p1093,p1590
p590,p1002
p797,p1537
p1098,p172
p1139,p1746
p1539,p1998
p187,p1606
p1563,p706
p1687,p1242
p1788,p661
p279,p1031
p1328,p1531
p464,p848
p1762,p1783
p1619,p554
p61,p319
p63,p273
p637,p28
p193,p1678
p54,p1677
p1020,p799
p1217,p1124
p648,p299
p828,p1750
p1194,p573
p314,p1030
p1027,p1965
p1518,p1469
p191,p749
p1037,p1940
p1373,p1957
p1009,p1059
p554,p341
p1849,p1861
p767,p308
p542,p1640
p531,p1770
p1607,p877
p545,p1388
p1417,p883
p755,p1650
p200,p1199
p203,p640
p1854,p1773
p1743,p1084
p1606,p208
p1407,p635
p247,p962
p1447,p185
p1800,p587
p651,p1859
p266,p1908
p1798,p305
p646,p884
p1794,p1143
p641,p1496
p1521,p1636
p632,p1599
p1786,p1400
p1529,p227
p628,p1404
p586,p179
p623,p1551
p1536,p225
p621,p868
p293,p1283
p307,p115
p603,p1679
p1512,p1597
p1803,p916
p656,p536
p1806,p1305
p1449,p620
p720,p752
p1122,p757
p1752,p1692
p1463,p527
p1465,p1754
p230,p1731
p703,p982
p1826,p297
p735,p1627
p695,p1996
p1481,p1373
p1822,p421
p1755,p286
p1815,p1083
p782,p479
p674,p598
p1812,p1719
p1571,p110
p1760,p856
p693,p24
p783,p35
p1124,p1392
p1548,p107
p378,p412
p1069,p1620
p1395,p1909
p97,p1410
p1162,p1570
p101,p1775
p1717,p395
p1270,p1198
p929,p133
p1720,p103
p106,p630
p373,p189
p920,p1273
p1281,p1036
p1286,p1479
p116,p1524
p1030,p447
p1256,p1123
p1657,p1994
p1066,p556
p1250,p1766
p1040,p1922
p446,p428
p1022,p1538
p1963,p139
p1197,p1177
p449,p1727
p1042,p1166
p1702,p1125
p906,p1896
p989,p715
p1948,p899
p389,p397
p1708,p1136
p1972,p426
p403,p807
p1932,p1635
p1712,p753
p86,p712
p1704,p366
p29,p49
p370,p1555
p1161,p651
p851,p1533
p150,p990
p1343,p1308
p153,p144
p1105,p435
p1881,p200
p1880,p937
p904,p221
p414,p770
p1108,p363
p1372,p1703
p173,p129
p1117,p728
p177,p1094
p1615,p1956
p1392,p1217
p1620,p1374
p506,p141
p1628,p75
p1184,p973
p1310,p1520
p25,p1981
p132,p1932
p1899,p1530
p428,p1952
p6,p911
p15,p825
p134,p670
p135,p284
p866,p888
p138,p466
p427,p1071
p1721,p336
p864,p72
p1330,p1790
p1332,p263
p1686,p603
p1084,p843
p497,p1574
p433,p1378
p1553,p436
p441,p1739
p1681,p1605
p443,p292
p592,p1259
p1614,p1380
p583,p1411
p526,p56
p1616,p1163
p524,p1664
p1625,p1834
p1626,p1188
p1605,p929
p1631,p1191
p543,p1251
p553,p1011
p501,p1969
p556,p1383
p1640,p339
p1646,p797
p562,p37
p1593,p525
p488,p1253
p1656,p270
p569,p665
p1583,p631
p1580,p1615
p477,p467
p467,p384
p1672,p1335
p453,p1825
p448,p1153
p584,p126
p1588,p817
p1429,p1413
p608,p887
p973,p500
p972,p1558
p971,p203
p1249,p900
p964,p1881
p1254,p933
p1255,p4
p956,p968
p944,p890
p942,p158
p1269,p731
p974,p594
p931,p1338
p1277,p1917
p916,p1654
p1283,p839
p1287,p1319
p902,p578
p1298,p674
p898,p1222
p1302,p1220
p891,p1901
p1307,p1771
p1320,p1634
p1272,p954
p977,p1832
p978,p1813
p1239,p1554
p1125,p714
p1107,p1935
p1097,p974
p1095,p823
p1091,p464
p1089,p249
p1082,p1269
p1151,p1838
p1077,p1425
p1068,p1869
p1067,p1060
p1163,p238
p1064,p992
p1170,p633
p1174,p31
p1179,p219
p1028,p405
p1196,p1192
p1016,p1691
p1010,p748
p1007,p1155
p1208,p1562
p1218,p491
p1221,p1239
p983,p1003
p1325,p750
p865,p309
p859,p300
p1335,p182
p1456,p33
p715,p1175
p713,p1441
p708,p390
p1473,p680
p688,p264
p681,p840
p676,p857
p1496,p1594
p1499,p1915
p1500,p1368
p667,p1514
p1503,p828
p659,p812
p652,p441
p1514,p1786
p1516,p1474
p1519,p1431
p633,p837
p1534,p1345
p1538,p1706
p618,p796
p614,p867
p613,p1581
p1542,p1954
p721,p47
p607,p276
p1444,p403
p741,p601
p852,p1387
p850,p5
p1340,p350
p845,p1586
p1344,p1729
p839,p1876
p1360,p1862
p1366,p763
p1370,p609
p1371,p858
p802,p1096
p1381,p1285
p794,p499
