p705,p1298
p1017,p767
p1981,p538
p1364,p1283
p1043,p1573
p390,p1539
p111,p1124
p1648,p1582
p958,p224
p1934,p171
p836,p1587
p120,p579
p1738,p908
p1659,p1753
p1736,p1794
p1734,p165
p1353,p749
p117,p1131
p581,p267
p1930,p846
p582,p134
p1815,p868
p806,p367
p377,p75
p267,p1246
p1038,p863
p1632,p987
p1254,p752
p132,p871
p1418,p697
p94,p635
p589,p1974
p817,p726
p1704,p346
p822,p1080
p583,p1526
p102,p1823
p1636,p137
p847,p335
p540,p149
p1430,p1271
p1299,p172
p1691,p46
p1300,p1087
p212,p174
p1329,p1255
p182,p1096
p1876,p461
p1089,p1311
p186,p1836
p486,p1422
p1860,p153
p483,p1720
p470,p1076
p476,p1754
p893,p410
p172,p1095
p964,p69
p1853,p1104
p1119,p781
p1281,p1762
p1282,p1773
p1064,p1642
p427,p1448
p925,p1722
p1722,p1878
p149,p111
p1673,p442
p861,p1825
p918,p950
p518,p581
p516,p20
p159,p1303
p444,p106
p511,p1887
p507,p1558
p965,p1297
p1095,p1663
p1531,p582
p1791,p1079
p703,p377
p1388,p1994
p34,p1438
p1526,p1211
p1967,p489
p1399,p1874
p1192,p1613
p1588,p770
p1524,p1463
p1532,p1389
p1801,p1976
p658,p1712
p299,p175
p1243,p1537
p1212,p146
p21,p1779
p312,p974
p1586,p602
p1977,p1173
p1395,p484
p770,p998
p1218,p528
p1768,p1258
p1554,p1772
p75,p1692
p1558,p1820
p30,p118
p369,p65
p1002,p1270
p751,p1231
p1763,p80
p971,p845
p1965,p1675
p1812,p23
p1516,p825
p726,p357
p1990,p465
p1009,p1776
p1011,p1307
p310,p519
p708,p282
p1961,p925
p28,p1420
p917,p411
p1776,p769
p446,p1292
p1717,p884
p442,p571
p1446,p1745
p1396,p1603
p987,p1041
p371,p1583
p453,p1167
p472,p807
p1705,p293
p898,p1614
p1780,p1931
p330,p19
p465,p1800
p1707,p344
p1708,p1901
p1450,p930
p459,p1190
p992,p878
p919,p692
p990,p1319
p1778,p1898
p905,p429
p1712,p1766
p454,p816
p907,p1714
p1449,p480
p1401,p937
p340,p673
p1749,p420
p391,p1750
p350,p1056
p351,p1146
p1772,p1555
p979,p77
p355,p6
p386,p851
p978,p739
p1422,p1327
p1752,p1362
p1408,p1183
p384,p1792
p1753,p1277
p1764,p1747
p1755,p737
p1760,p1732
p966,p1700
p376,p1069
p374,p284
p357,p213
p436,p1429
p1743,p1897
p397,p1002
p425,p1698
p930,p35
p1728,p1411
p935,p760
p1774,p449
p1758,p763
p344,p1592
p940,p1775
p413,p1202
p951,p1814
p1428,p1626
p345,p957
p943,p953
p1732,p1323
p1403,p612
p1773,p1235
p1737,p1821
p403,p1176
p980,p90
p950,p858
p411,p1593
p358,p1093
p1680,p79
