p1999,p1706
p1002,p355
p1001,p318
p1000,p1650
p1548,p591
p998,p390
p997,p509
p996,p769
p995,p211
p994,p1747
p993,p961
p992,p1920
p991,p1005
p990,p1442
p989,p1473
p988,p1168
p987,p1911
p986,p1496
p985,p448
p984,p1295
p1003,p1994
p1549,p303
p1547,p229
p1006,p1236
p1025,p1860
p1024,p678
p1023,p1716
p1022,p1149
p1021,p1162
p1020,p1408
p1019,p618
p1018,p1124
p1545,p1477
p1016,p78
p1015,p1374
p1014,p943
p1013,p334
p1012,p1682
p1011,p291
p1010,p1820
p1009,p1174
p1008,p1663
p1546,p736
p1005,p1613
p982,p839
p981,p262
p980,p638
p955,p1720
p954,p1440
p953,p1316
p1553,p602
p951,p1538
p950,p1701
p949,p1286
p948,p1025
p947,p926
p946,p1071
p945,p1267
p944,p1784
p943,p219
p942,p207
p941,p1856
p940,p1453
p1554,p1424
p938,p421
p937,p858
p956,p733
p1552,p1260
p1551,p1677
p959,p23
p979,p341
p978,p469
p977,p1061
p976,p1469
p975,p311
p1550,p361
p973,p36
p972,p584
p971,p833
p1026,p387
p970,p392
p968,p1430
p967,p1899
p966,p215
p965,p731
p964,p798
p963,p1454
p962,p1110
p961,p1355
p960,p1118
p969,p181
p936,p774
p1544,p949
p1542,p1415
p1096,p279
p1095,p1542
p1094,p367
p1529,p1207
p1092,p1531
p1091,p435
p1090,p1873
p1089,p1256
p1088,p543
p1087,p1067
p1086,p1407
p1085,p751
p1530,p506
p1083,p1209
p1082,p288
p1081,p91
p1080,p1657
p1079,p1703
p1078,p610
p1097,p342
p1077,p442
p1098,p582
p1527,p330
p1524,p438
p1118,p1051
p1117,p1335
p1116,p1781
p1525,p647
p1114,p1745
p1113,p1824
p1112,p1552
p1111,p11
p1110,p347
p1109,p967
p1526,p220
p1107,p1447
p1106,p976
p1105,p1525
p1104,p508
p1103,p1470
p1102,p1225
p1101,p71
p1099,p128
p1531,p285
p1075,p1959
p1074,p1372
p1048,p1847
p1047,p826
p1046,p440
p1045,p417
p1044,p868
p1043,p299
p1042,p857
p1041,p1501
p1040,p194
p1538,p1953
p1038,p1404
p1539,p1905
p1540,p697
p1541,p393
p1034,p383
p1033,p1646
p1032,p902
p1031,p539
p1030,p761
p1049,p1695
p1537,p501
p1051,p693
p1052,p606
p1532,p1439
p1072,p1713
p1071,p1098
p1070,p632
p1069,p143
p1067,p1989
p1066,p927
p1065,p1215
p1064,p955
p1543,p405
p1535,p1451
p1061,p1200
p1060,p1922
p1536,p898
p1058,p290
p1057,p850
p1056,p756
p1055,p1079
p1054,p1666
p1053,p929
p1062,p546
p935,p1982
p1555,p1311
p1556,p1272
p812,p1586
p811,p778
p810,p1850
p809,p1815
p808,p1966
p807,p1881
p806,p485
p1585,p66
p804,p1050
p803,p1304
p802,p1977
p801,p223
p800,p1359
p799,p1576
p1586,p1914
p797,p27
p796,p1395
p1587,p1158
p794,p537
p813,p1829
p793,p1195
p1584,p487
p816,p1998
p835,p490
p1578,p235
p833,p752
p1579,p755
p831,p246
p830,p210
p829,p139
p828,p959
p827,p1634
p826,p228
p825,p1078
p1580,p563
p1581,p75
p822,p768
p821,p1358
p820,p1462
p819,p547
p818,p1319
p1582,p145
p1583,p67
p792,p1288
p791,p1796
p790,p84
p1593,p1387
p764,p1836
p763,p964
p762,p289
p761,p424
p760,p395
p759,p333
p758,p335
p757,p771
p756,p106
p755,p918
p754,p558
p753,p1862
p752,p619
p751,p865
p750,p157
p1594,p1941
p748,p416
p1494,p1960
p766,p1214
p767,p1540
p768,p790
p769,p196
p789,p1593
p788,p1191
p787,p535
p1588,p237
p785,p559
p784,p1976
p783,p922
p782,p915
p781,p906
p836,p661
p1589,p1394
p778,p997
p777,p933
p776,p1516
p775,p837
p774,p1702
p773,p1041
p1591,p1131
p1592,p1574
p770,p995
p779,p791
p837,p1491
p838,p780
p839,p319
p908,p151
p907,p337
p906,p357
p905,p1758
p904,p743
p903,p1946
p902,p560
p901,p708
p900,p76
p1560,p474
p898,p942
p1561,p1950
p896,p1782
p895,p401
p894,p1951
p1562,p715
p892,p475
p891,p579
p890,p326
p909,p620
p910,p1018
p911,p1753
p912,p398
p932,p1217
p931,p815
p930,p447
p929,p1595
p928,p1714
p1557,p136
p926,p1733
p1558,p1193
p924,p757
p889,p293
p923,p322
p921,p1995
p1559,p675
p919,p648
p918,p909
p917,p1133
p916,p56
p915,p415
p914,p1459
p913,p1704
p922,p1601
p1120,p20
p888,p1293
p886,p130
p859,p409
p1571,p1942
p857,p1964
p856,p93
p1572,p1963
p854,p1192
p1573,p840
p852,p1776
p851,p1263
p850,p614
p1574,p1226
p848,p58
p847,p1622
p1575,p907
p1577,p765
p843,p280
p842,p463
p841,p351
p840,p159
p860,p1698
p861,p1148
p862,p1759
p863,p517
p885,p465
p884,p1906
p1563,p750
p882,p365
p1564,p1877
p1565,p1490
p1566,p1967
p878,p466
p876,p658
p887,p522
p875,p1001
p873,p642
p872,p171
p871,p1522
p870,p1431
p868,p717
p1569,p89
p1570,p626
p865,p792
p864,p64
p874,p662
p1595,p92
p1121,p1243
p1123,p1533
p1376,p212
p1375,p1779
p1506,p1700
p1373,p953
p1372,p1605
p1371,p344
p1370,p251
p1369,p1769
p1507,p877
p1367,p1690
p1366,p1028
p1365,p1076
p1364,p1283
p1363,p1422
p1362,p54
p1361,p1844
p1360,p258
p1359,p998
p1358,p1668
p1377,p864
p1357,p1410
p1378,p1240
p1380,p1063
p1399,p1773
p1398,p1180
p1397,p576
p1396,p1851
p1505,p253
p1394,p125
p1393,p957
p1392,p273
p1391,p354
p1390,p441
p1389,p807
p1388,p140
p1387,p1655
p1386,p1314
p1385,p1610
p1384,p835
p1383,p1686
p1382,p1246
p1381,p640
p1379,p450
p1356,p720
p1355,p691
p1354,p849
p1329,p592
p1510,p637
p1327,p112
p1326,p1342
p1325,p982
p1324,p149
p1323,p172
p1322,p374
p1321,p1340
p1320,p134
p1319,p1763
p1318,p155
p1317,p1320
p1316,p234
p1315,p1865
