p999,p1967
p1313,p1312
p1312,p1035
p1310,p73
p1309,p1020
p1308,p1886
p1307,p272
p1306,p544
p1305,p511
p1304,p851
p1303,p1292
p1302,p451
p1301,p911
p1300,p260
p1299,p519
p1298,p1900
p1297,p583
p1296,p574
p1295,p255
p1294,p1081
p1293,p916
p1292,p279
p1291,p1339
p1290,p1529
p1289,p370
p1288,p1069
p1314,p330
p1315,p1665
p1316,p585
p1317,p169
p1343,p1989
p1342,p1876
p1341,p1837
p1340,p1699
p1339,p1751
p1338,p1737
p1337,p1114
p1336,p780
p1335,p49
p1334,p1235
p1333,p1094
p1332,p24
p1287,p268
p1331,p384
p1329,p381
p1328,p620
p1327,p1063
p1326,p273
p1325,p367
p1324,p1358
p1323,p1502
p1322,p1977
p1321,p1213
p1320,p819
p1319,p1614
p1318,p1013
p1330,p1275
p1344,p121
p1286,p461
p1284,p290
p1248,p951
p1247,p1221
p1246,p531
p1245,p316
p1244,p438
p1243,p43
p1242,p1230
p1241,p1132
p1239,p631
p1238,p1171
p1237,p408
p1235,p1207
p1234,p33
p1233,p1314
p1231,p369
p1230,p246
p1228,p362
p1227,p1395
p1224,p1429
p1223,p562
p1222,p1881
p1221,p847
p1220,p1831
p1219,p582
p1218,p127
p1250,p247
p1251,p757
p1252,p1186
p1253,p866
p1283,p1028
p1282,p929
p1280,p60
p1279,p1356
p1278,p573
p1277,p1441
p1276,p1929
p1275,p1793
p1274,p277
p1273,p216
p1272,p326
p1271,p1216
p1285,p779
p1269,p58
p1267,p1975
p1266,p1680
p1265,p253
p1264,p1127
p1263,p97
p1262,p1658
p1261,p1029
p1259,p1817
p1257,p1664
p1256,p1635
p1255,p732
p1254,p1646
p1268,p1097
p1345,p648
p1346,p1394
p1347,p743
p1442,p1627
p1441,p1994
p1440,p885
p1439,p1295
p1438,p1387
p1437,p1145
p1436,p1528
p1435,p538
p1434,p1799
p1433,p824
p1432,p1343
p1431,p285
p1430,p195
p1429,p397
p1428,p1984
p1427,p846
p1426,p1008
p1425,p791
p1424,p327
p1423,p1750
p1422,p1254
p1421,p1748
p1420,p1892
p1419,p518
p1418,p319
p1443,p629
p1444,p1855
p1445,p1682
p1446,p1782
p1476,p627
p1475,p537
p1474,p1973
p1473,p570
