p1708,p404
p830,p540
p1867,p62
p1553,p350
p1865,p1340
p820,p105
p216,p617
p832,p94
p1556,p763
p228,p1013
p1232,p838
p772,p1777
p284,p204
p738,p140
p732,p329
p1858,p1548
p196,p583
p1545,p218
p1086,p1904
p98,p1583
p100,p246
p106,p696
p1064,p1694
p1513,p1469
p888,p332
p1912,p378
p880,p868
p870,p395
p1891,p731
p1539,p1864
p177,p1333
p1321,p275
p1085,p515
p1322,p1761
p1605,p606
p706,p322
p324,p60
p336,p1052
p585,p1795
p1743,p84
p460,p1423
p1371,p558
p1733,p512
p1370,p1593
p482,p1043
p546,p1417
p1690,p871
p1700,p68
p1715,p205
p1714,p215
p503,p396
p509,p769
p520,p103
p586,p1848
p935,p242
p591,p926
p601,p1721
p684,p843
p353,p1488
p1381,p982
p1640,p52
p643,p1627
p1645,p65
p640,p1408
p1131,p582
p629,p955
p400,p659
p626,p448
p1765,p416
p416,p1359
p1758,p1543
p1663,p620
p600,p432
p1940,p1455
p1707,p183
p1460,p1790
p1297,p1259
p1005,p1851
p1971,p1799
p1302,p1542
p1959,p751
p1299,p1692
p1982,p45
p1468,p1870
p1046,p353
p1639,p1652
p997,p354
p652,p1081
p651,p667
p655,p1650
p656,p784
p1126,p1925
p661,p605
p996,p892
p650,p53
p662,p40
p663,p965
p664,p1609
p665,p1434
p1382,p1976
p1631,p1557
p1630,p607
p1628,p1203
p1627,p229
p1121,p492
p659,p385
p1641,p1962
p644,p922
p1293,p962
p1429,p658
p627,p660
p1453,p933
p628,p1953
p1454,p1318
p1133,p1115
p631,p1986
p632,p1169
p1132,p1764
p634,p1978
p1039,p1492
p636,p1274
p1649,p916
p1648,p771
p1130,p1751
p1998,p601
p1379,p972
p998,p746
p1625,p1354
p1644,p181
p1128,p1931
p648,p1158
p675,p1432
p676,p1384
p994,p629
p991,p1875
p1427,p1643
p1615,p1016
p1387,p1206
p709,p948
p710,p1260
p1613,p111
p712,p258
p713,p1698
p1609,p547
p1112,p1705
p705,p967
p718,p766
p720,p1774
p721,p463
p1607,p909
p1111,p1404
p1426,p1935
p1604,p527
p726,p1413
p727,p750
p728,p532
p1110,p1479
p1109,p278
p719,p988
p625,p1584
p704,p1113
p702,p1378
p677,p237
p678,p898
p679,p29
p680,p1114
p1624,p304
p1623,p1150
p1622,p1961
p993,p905
p685,p281
p686,p1401
p687,p1104
p1116,p213
p688,p3
p1621,p872
p691,p1230
p692,p1561
p1041,p757
p693,p55
p1120,p886
p695,p228
p696,p803
p698,p639
p699,p508
p1118,p1200
p689,p86
p624,p232
p1653,p1724
p1601,p1871
p1691,p164
p1439,p110
p1440,p1293
p1019,p1737
p547,p664
p548,p1858
p549,p806
p550,p795
p552,p369
p553,p381
p1152,p160
p1151,p1805
p557,p686
p1149,p1988
p1441,p1418
p1147,p622
p561,p1684
p1432,p478
p562,p393
p563,p764
p1016,p519
p565,p1504
p566,p1840
p1692,p446
p542,p58
p1693,p1983
p1694,p1697
p519,p1167
p1027,p1161
p521,p248
p1705,p923
p1026,p1246
p523,p235
p1703,p850
p1366,p1832
p527,p858
p528,p1530
p1025,p1608
p1681,p654
p1437,p1279
p1701,p1619
p1433,p1403
p1155,p798
p532,p789
p1698,p1345
p1697,p1814
p535,p981
p1696,p1078
p537,p409
p538,p566
p1367,p1381
p1023,p1717
p1037,p252
p568,p1420
p569,p414
p1430,p599
p1036,p1231
p1665,p1003
p603,p1673
p604,p297
p605,p224
p606,p117
p1448,p1298
p1662,p1219
p610,p137
p1136,p524
p1377,p1379
p1006,p323
p1659,p357
p614,p276
p615,p846
p1658,p410
p1657,p129
p618,p1050
p1378,p175
p1655,p706
p621,p347
p1654,p1321
p599,p343
p1666,p732
p597,p1948
p596,p1614
p1145,p1397
p571,p1012
p572,p1534
p573,p1855
p575,p1552
p1678,p151
p1033,p1779
p579,p1661
p580,p816
p1674,p722
p582,p1032
p1015,p1685
p1673,p1852
p1013,p695
p1012,p1329
p1671,p1031
p588,p1846
p1141,p217
p1140,p1435
p1445,p1008
p1139,p178
p593,p1017
p1375,p452
p595,p1674
p1672,p121
p988,p198
p956,p1959
p1391,p467
p1528,p1275
p872,p1336
p1080,p425
p1079,p1947
p1525,p852
p1078,p1253
p1523,p1730
p878,p1171
p879,p1096
p965,p1973
p881,p587
p1077,p54
p1520,p485
p884,p209
p1405,p345
p1406,p107
p887,p352
p1471,p825
p963,p273
p891,p682
p892,p149
p1072,p517
p1409,p290
p966,p1159
p1048,p1739
p869,p1727
p1082,p1642
p846,p1702
p1540,p392
p1469,p1794
p848,p430
p849,p56
p1424,p902
p968,p900
p851,p264
p852,p557
p1403,p671
p854,p494
p855,p927
p967,p298
p1537,p749
p1536,p1696
p1535,p1360
p859,p1245
p860,p947
p1534,p1495
p1533,p1497
p863,p1998
p1532,p1090
p1083,p1302
p868,p1367
p1070,p1106
p897,p155
p898,p1155
p1049,p567
p930,p174
p1492,p857
p932,p821
p933,p331
p1418,p1209
p937,p943
p1475,p423
p1419,p1069
p1487,p1048
p1486,p1736
p1054,p883
p1052,p1265
p945,p712
p1481,p1977
p1479,p1532
p949,p1757
p1423,p271
