p485,p142
p1172,p390
p776,p503
p1800,p1066
p231,p0
p905,p1497
p1621,p726
p1659,p864
p229,p1809
p384,p1519
p1722,p1892
p1021,p66
p163,p1872
p561,p1837
p1257,p248
p1911,p855
p434,p300
p1557,p1971
p377,p874
p695,p1010
p1088,p1303
p1488,p1710
p573,p1878
p838,p1675
p575,p288
p576,p1953
p721,p1712
p814,p601
p399,p634
p1230,p940
p1637,p541
p1069,p1076
p515,p72
p129,p1673
p873,p949
p1070,p450
p1441,p595
p250,p610
p124,p1912
p123,p1454
p1442,p681
p1184,p1768
p1006,p1645
p410,p1785
p504,p1700
p887,p204
p112,p494
p530,p376
p110,p1676
p261,p846
p1628,p1923
p1177,p1810
p1044,p468
p1042,p1685
p1650,p448
p1651,p1480
p145,p1777
p480,p286
p1931,p154
p1775,p238
p944,p1527
p936,p1747
p1692,p432
p346,p1823
p1314,p1540
p1378,p1424
p601,p268
p1102,p992
p603,p121
p1518,p851
p1342,p1320
p1773,p10
p1375,p419
p605,p1948
p1323,p1962
p452,p1165
p978,p1254
p653,p1807
p1337,p633
p1698,p781
p1828,p1218
p597,p1395
p952,p1998
p444,p1287
p443,p1660
p368,p1262
p1824,p377
p478,p1833
p1812,p1398
p676,p1220
p675,p1707
p460,p616
p1969,p885
p1696,p871
p622,p117
p588,p673
p441,p1508
p1549,p442
p1387,p577
p989,p434
p594,p1766
p1838,p79
p966,p1781
p1109,p133
p992,p423
p1394,p532
p1142,p1726
p1603,p305
p1610,p1250
p867,p599
p862,p1615
p1609,p1474
p822,p1080
p1585,p872
p852,p1760
p829,p165
p1599,p1290
p1598,p1073
p841,p1182
p836,p1455
p1594,p818
p845,p582
p846,p1263
p849,p674
p1591,p512
p851,p793
p855,p1569
p835,p1894
p857,p1482
p1602,p1662
p858,p65
p831,p1059
p830,p1895
p859,p321
p1597,p1368
p1567,p1729
p871,p446
p919,p7
p920,p768
p1555,p140
p922,p54
p1554,p1963
p924,p278
p1553,p845
p1552,p1598
p927,p1074
p929,p1393
p1548,p1383
p1546,p1192
p935,p1461
p937,p1104
p938,p956
p1545,p188
p940,p9
p941,p662
p942,p1003
p1544,p1407
p946,p1524
p948,p383
p949,p125
p1540,p1338
p953,p1136
p955,p1016
p956,p26
p1556,p212
p1558,p1324
p915,p395
p914,p1089
p872,p273
p1578,p961
p876,p1112
p878,p1646
p1575,p579
p1573,p1228
p882,p1226
p883,p1479
p884,p1417
p885,p528
p889,p1156
p1570,p1116
p891,p723
p1580,p829
p1569,p425
p896,p164
p1566,p1822
p898,p1634
p1564,p458
p901,p1137
p903,p1736
p904,p1868
p1562,p49
p908,p1914
p1560,p232
p910,p686
p911,p1096
p912,p1606
p893,p1699
p819,p1030
p999,p1044
p816,p755
p681,p1516
p1673,p1490
p685,p556
p686,p766
p687,p1535
p688,p1731
p689,p1422
p691,p1560
