p959,p1714
p1750,p536
p720,p743
p1817,p1831
p33,p173
p1820,p1837
p384,p1692
p1171,p311
p692,p1027
p1297,p1840
p1575,p1847
p389,p450
p1735,p1772
p1544,p560
p1529,p206
p525,p691
p1018,p1110
p746,p1289
p492,p1304
p1384,p633
p1926,p1747
p1691,p835
p583,p1093
p1287,p1510
p105,p257
p1902,p1386
p1285,p676
p988,p1111
p1378,p1079
p1211,p384
p1069,p1022
p594,p869
p1079,p1601
p1068,p1647
p1082,p1683
p1790,p1306
p1788,p1498
p1334,p272
p585,p1186
p558,p1568
p1361,p1013
p1824,p1773
p1626,p1590
p1828,p49
p1623,p695
p418,p708
p1017,p955
p1014,p1506
p1013,p1197
p1844,p1279
p633,p729
p1604,p1866
p1856,p1148
p1060,p1125
p1787,p1375
p1127,p1970
p578,p1937
p536,p1088
p1188,p719
p529,p508
p1292,p661
p1198,p467
p1212,p445
p1224,p878
p1279,p452
p1278,p1090
p513,p1024
p1714,p779
p1693,p687
p1260,p526
p1247,p1477
p499,p460
p1182,p1687
p1326,p766
p541,p1014
p1169,p1607
p1651,p40
p1320,p1101
p1125,p1260
p451,p409
p1131,p1878
p455,p1748
p1311,p1764
p1668,p1399
p1307,p1867
p463,p871
p1751,p1823
p165,p923
p466,p1072
p1164,p361
p1747,p828
p1175,p1999
p986,p582
p1383,p1269
p1483,p291
p841,p1532
p955,p1025
p1524,p1672
p806,p1558
p1414,p418
p1579,p765
p705,p1918
p809,p973
p902,p1470
p905,p863
p941,p698
p818,p607
p737,p1925
p1956,p827
p981,p395
p1960,p1894
p1569,p1412
p928,p1292
p835,p1426
p1566,p1705
p1961,p1835
p1890,p1556
p691,p1485
p958,p480
p663,p1167
p1599,p1604
p775,p1007
p1393,p383
p1939,p965
p1864,p1816
p1554,p462
p1866,p720
p1514,p1992
p1399,p1994
p1409,p918
p1991,p494
p1924,p1309
p759,p1966
p1876,p897
p1493,p400
p1987,p1727
p1937,p474
p661,p1527
p963,p1062
p328,p167
p965,p1723
p1463,p764
p1460,p829
p1299,p1886
p1446,p1337
p1455,p1339
p1392,p1569
p1468,p1382
p1469,p1050
p1470,p1897
p1476,p989
p336,p1305
p1442,p950
p477,p1363
p1484,p1158
p1487,p1003
p1272,p1767
p1269,p882
p1494,p1137
p1498,p1728
p1500,p1555
p344,p1633
p1304,p1432
p1322,p1649
p362,p1410
p1412,p1392
p1351,p610
p1353,p1580
p1362,p1153
p1367,p1507
p1370,p360
p1371,p1051
p1417,p1492
p1375,p1054
p1401,p1530
p1400,p1230
p1398,p1993
p493,p1427
p1386,p1839
p401,p659
p399,p1856
p1403,p1933
p427,p363
p1418,p1023
p435,p620
p1310,p1785
p1312,p1779
p1315,p1114
p1439,p1776
p452,p1844
p1433,p1829
p1431,p1636
p445,p1674
p1430,p1738
p1428,p1762
p442,p1511
p1330,p1520
p1331,p1444
p1332,p1354
p1426,p1152
p1336,p1526
p1425,p1241
p360,p557
p1256,p732
p383,p1370
p497,p1822
p695,p1243
p916,p767
p919,p1538
p922,p810
p929,p1451
p940,p667
p679,p1706
p945,p597
p949,p1871
p952,p1459
p673,p1519
p909,p1909
p672,p1753
p956,p1430
p666,p1021
p960,p1964
p660,p1505
p967,p1513
p971,p673
p656,p1991
p974,p1708
p975,p1810
p978,p1583
p980,p580
p954,p964
p990,p1813
p879,p1340
p877,p1026
p779,p1875
p780,p139
p761,p1740
p784,p1907
p785,p1325
p790,p718
p792,p1938
p795,p1374
p803,p1610
p808,p1790
p812,p533
p878,p838
p742,p1234
p829,p1920
p732,p1358
p731,p736
p834,p613
p839,p1239
p854,p1440
p855,p504
p860,p1276
p716,p1087
p861,p1554
p865,p1064
p815,p1851
p992,p1872
p993,p885
p996,p320
p1132,p1547
p1145,p1783
p1147,p500
p1501,p1284
p1148,p399
p1151,p652
p1154,p585
p1158,p1812
p1162,p1660
p1163,p977
p1172,p1367
p1130,p1184
p1176,p1165
p1203,p1032
p1209,p1105
p1227,p1047
p1228,p1202
p1229,p1052
p1233,p1417
p1235,p716
p1237,p329
p508,p1742
p1241,p242
p1243,p1621
p1197,p1361
p1126,p1996
p1119,p1900
p1114,p741
p1006,p435
p635,p1602
p628,p759
p1022,p1094
p1023,p1716
p1025,p1164
p1028,p88
p620,p1006
p1034,p1694
p1035,p1794
p613,p1732
p1050,p1086
p1051,p180
p1053,p251
p597,p243
p1077,p603
p1087,p697
p1088,p1381
p1093,p457
p1094,p1699
p1095,p153
p1100,p1655
p1104,p934
p577,p1254
p1111,p1912
p1254,p381
p1503,p1160
p767,p1695
p1507,p366
p1654,p248
p1875,p1653
p1873,p522
p1871,p1034
p1662,p1240
p1665,p1195
p1667,p851
p1669,p1199
p1674,p1212
p1675,p647
p1676,p316
p1861,p1071
p1679,p1741
p1860,p1338
p1859,p1143
p1682,p1698
p1683,p899
p75,p1563
p1684,p978
p1896,p881
p1900,p693
p1607,p1155
p1609,p672
p257,p18
p1929,p1710
p1610,p1407
p1613,p1431
p1927,p1715
p1925,p1436
p1617,p902
p1919,p809
p1916,p324
p1628,p847
p1636,p1425
p1637,p798
p1909,p468
p1905,p1103
p1904,p1702
p1647,p357
p1932,p1282
p1685,p1614
p1690,p700
p1805,p870
p1744,p1578
p1746,p1627
p1749,p454
p1753,p1975
p1802,p783
p1798,p1038
p1796,p1070
p1758,p995
p1760,p1031
p1792,p1256
p1763,p1037
p1791,p402
p1770,p126
p1781,p1334
p1772,p1615
p1773,p1870
p1806,p704
p1687,p1707
p1809,p285
p1816,p1628
p1852,p1082
p1692,p1605
p1694,p665
p1697,p1012
p1849,p1408
p1842,p1766
p1837,p662
p1708,p1365
p1836,p1138
p1835,p911
p1833,p1730
p1713,p1424
p113,p1733
p1722,p1046
p1823,p1194
p1822,p1200
p1729,p845
p1733,p619
p1601,p1551
p1886,p1961
p1779,p1616
p1587,p822
p1988,p1134
p1538,p1690
p1952,p1995
p1984,p1144
p1983,p1074
p1964,p1490
p1940,p938
p1982,p1057
p1553,p1521
p1976,p1187
p1558,p484
p1945,p1931
p1968,p1592
p1946,p942
p1978,p1720
p1533,p265
p1949,p879
p1567,p599
p1520,p944
p1974,p1445
p1547,p1784
p1594,p1759
p263,p1042
p265,p787
p1508,p456
p1511,p1793
p1990,p1752
p1592,p645
p1590,p740
p1967,p1915
p1565,p1726
p1970,p108
p1973,p359
p1589,p782
p1840,p1313
p1818,p1846
p826,p1011
p807,p921
p1024,p315
p1052,p1204
p814,p386
p1841,p1744
p1972,p1899
p1049,p1122
p1825,p1277
p1047,p463
p1041,p1919
p1038,p1768
p1021,p906
p1832,p1821
p1829,p236
p1830,p1892
p1838,p1729
p1032,p1814
p1016,p1120
p1975,p1180
p1067,p873
p1979,p1709
p1793,p442
p1097,p1482
p1992,p967
p1993,p1824
p1994,p1346
p1995,p211
p1799,p1475
p1101,p1539
p1786,p1015
p1784,p1504
p1782,p854
p777,p1002
p1996,p1257
p1780,p752
p1103,p777
p1800,p1997
p787,p1433
p1804,p1684
p804,p1115
p1061,p572
p1063,p497
p1064,p801
p1815,p1324
p1813,p929
p1071,p1746
p1072,p1508
p1812,p1484
p1074,p998
p1076,p837
p1980,p1857
p798,p458
p796,p1413
p793,p1077
p1054,p594
p1846,p1737
p901,p1788
p1011,p1826
p938,p424
p1910,p1288
p1938,p1061
p1908,p158
p943,p1984
p1907,p1778
p950,p1078
p869,p763
p1903,p984
p1942,p1923
p864,p1457
p1944,p1963
p1891,p455
p1889,p1017
p1888,p1439
p934,p1704
p1116,p880
p1934,p1711
p1913,p1960
p899,p1852
p898,p742
p897,p842
p907,p1190
p1933,p1348
p912,p1743
p913,p1612
p1923,p1541
p1922,p1449
p885,p1205
p918,p1845
p1918,p1713
p884,p776
p923,p678
p880,p794
