p719,p410
p736,p53
p118,p1707
p635,p993
p1506,p1889
p1823,p780
p1958,p1216
p1485,p284
p1920,p1170
p1927,p408
p1415,p625
p1229,p555
p800,p939
p404,p1437
p1951,p796
p143,p1372
p49,p845
p1567,p307
p1613,p944
p448,p568
p1965,p180
p1294,p1507
p1367,p213
p1296,p587
p1634,p138
p593,p667
p1851,p541
p27,p216
p881,p1919
p872,p293
p882,p1436
p1683,p394
p244,p344
p1158,p1021
p1699,p1650
p1164,p490
p1720,p982
p1182,p91
p160,p170
p80,p606
p780,p1350
p337,p1837
p1207,p1552
p1156,p1088
p309,p368
p1106,p1939
p897,p4
p268,p429
p139,p1679
p132,p1508
p131,p687
p1546,p1352
p1022,p1051
p1566,p52
p274,p1077
p275,p1533
p1012,p1749
p141,p1814
p307,p87
p1578,p1961
p981,p599
p976,p1685
p285,p750
p1097,p248
p953,p23
p952,p1137
p732,p1872
p1114,p503
p1116,p1584
p1630,p244
p924,p1108
p278,p573
p227,p649
p707,p54
p1432,p1669
p165,p1017
p561,p1820
p1876,p893
p1253,p1256
p1271,p824
p1405,p1299
p547,p163
p1886,p598
p388,p1190
p1281,p1422
p523,p1710
p502,p1394
p571,p1751
p1394,p1912
p181,p1815
p1390,p1087
p473,p1444
p1291,p1227
p472,p214
p1376,p303
p443,p700
p416,p1045
p437,p1519
p1984,p1862
p1307,p121
p1313,p910
p1929,p1954
p575,p1983
p1414,p1767
p1228,p1470
p359,p1792
p376,p1645
p1815,p1775
p1422,p112
p685,p1330
p676,p576
p1849,p182
p706,p181
p1854,p252
p1047,p397
p714,p70
p47,p1091
p1860,p190
p44,p894
p1867,p426
p607,p1781
p661,p546
p1203,p1329
p258,p196
p1213,p101
p1188,p1451
p1136,p1439
p1283,p1195
p1218,p694
p256,p768
p1243,p1348
p1141,p1455
p218,p1233
p1137,p294
p1101,p1398
p1170,p1777
p1060,p632
p1999,p1627
p1050,p200
p684,p876
p659,p545
p652,p1231
p362,p797
p646,p1576
p624,p1832
p613,p968
p592,p726
p564,p1282
p549,p1992
p385,p1064
p724,p457
p548,p735
p488,p1435
p487,p460
p402,p111
p485,p1106
p406,p843
p467,p1098
p442,p318
p441,p92
p438,p493
p435,p1302
p425,p1702
p527,p464
p263,p229
p725,p1772
p342,p1165
p1044,p1976
p1025,p1092
p1001,p11
p989,p211
p977,p245
p289,p1658
p947,p366
p295,p1560
p936,p978
p935,p1557
p933,p789
p731,p950
p919,p506
p315,p462
p840,p405
p319,p1647
p837,p1699
p835,p1482
p823,p1776
p797,p1498
p791,p1951
p331,p965
p790,p1733
p334,p287
p1331,p601
p1332,p633
p211,p1778
p1768,p311
p1519,p1202
p1511,p443
p147,p169
p148,p571
p149,p1003
p1624,p1273
p1633,p470
p106,p603
p1502,p48
p1880,p1994
p154,p758
p33,p963
p1881,p846
p1593,p436
p73,p1152
p159,p317
p1488,p326
p1453,p1739
p1869,p1180
p41,p767
p1795,p716
p1588,p265
p1579,p877
p1810,p272
p1576,p407
p65,p1545
p1820,p1636
p1868,p1639
p1827,p848
p1545,p680
p113,p1246
p135,p742
p1781,p806
p112,p1399
p111,p1056
p1615,p382
p1846,p130
p1765,p363
p116,p1528
p95,p1046
p1689,p653
p1741,p994
p13,p1267
p1409,p1042
p1691,p1181
p1971,p62
p1956,p731
p1899,p1224
p1760,p1408
p1948,p1469
p1939,p485
p1932,p409
p1413,p1987
p1375,p717
p172,p1489
p1961,p1148
p1436,p27
p26,p669
p169,p1401
p1734,p1974
p1730,p883
p1426,p1413
p1656,p1057
p1429,p1208
p1924,p869
p1448,p1183
p1990,p379
p1351,p1986
p1799,p59
p1739,p260
p1787,p348
p1790,p655
p786,p502
p796,p1107
p1764,p1637
p758,p1405
p1755,p1171
p1775,p28
p715,p1075
p717,p1504
p718,p367
p1771,p1671
p754,p1404
p1769,p38
p1763,p1678
p735,p1506
p733,p1292
p713,p1005
p1344,p1374
p576,p88
p1802,p588
p522,p1219
p514,p849
p513,p1338
p509,p1458
p504,p469
p1931,p802
p1953,p1182
p1955,p710
p468,p1711
p462,p1125
p1959,p728
p1969,p1472
p1973,p1857
p1975,p1666
p1981,p1359
p1986,p637
p431,p1304
p1919,p608
p536,p1850
p537,p334
p543,p100
p1813,p1927
p626,p979
p1839,p79
p608,p794
p1850,p1285
p604,p807
p1855,p3
p1862,p31
p1800,p657
p591,p1878
p1723,p744
p567,p1410
p1873,p1849
p1875,p1112
p558,p199
p552,p788
p1879,p1877
p1898,p1430
p584,p68
p799,p185
p890,p850
p812,p1590
p1210,p656
p1438,p1084
p1200,p1900
p1198,p697
p1193,p1599
p1191,p645
p1468,p1343
p1477,p1829
p1478,p1191
p1214,p1935
p1480,p688
p1139,p1062
p1495,p401
p1134,p916
p1125,p1067
p1122,p1756
p1096,p81
p1522,p1944
p1084,p529
p1524,p1037
p1152,p1301
p1082,p1788
p1223,p1670
p1231,p1453
p1350,p1834
p1329,p312
p1355,p951
p1310,p525
p1361,p811
p1306,p1387
p1302,p1395
p1297,p1174
p1364,p1321
p1423,p427
p1381,p435
p1402,p9
p1268,p6
p424,p1529
p1266,p1852
p1265,p489
p1260,p1041
p1257,p613
p1256,p1512
p1420,p1748
p1383,p120
p1717,p699
p1079,p838
p1534,p1397
p929,p1894
p1637,p350
p917,p1558
p910,p779
p907,p499
p1644,p391
p1645,p532
p1345,p1646
p1648,p1499
p1620,p890
p1650,p837
p865,p1425
p1671,p574
p855,p1048
p841,p510
p1694,p1695
p1704,p1055
p826,p228
p1708,p793
p822,p249
p876,p377
p1071,p156
p938,p1800
p948,p1883
p1540,p896
p1059,p1766
p1543,p58
p1049,p1393
p1544,p333
p1042,p926
p1038,p1103
p1562,p484
p1565,p1947
p1619,p981
p1571,p288
p1577,p15
p988,p1459
p985,p1697
p1606,p415
p1610,p107
p966,p273
p964,p1427
p961,p395
p958,p355
p1572,p539
p423,p167
p0,p269
p61,p578
p408,p1813
p267,p1787
p170,p730
p317,p507
p213,p522
p92,p25
p379,p1797
p37,p1290
p252,p564
p250,p752
p45,p103
p196,p217
p382,p1016
p48,p1705
p346,p1845
p201,p1659
p327,p316
p215,p961
p66,p853
p64,p1032
p208,p1795
p63,p816
p231,p1110
p152,p1899
p233,p1608
p236,p1215
p386,p425
p397,p352
p340,p1633
p343,p658
p243,p1700
p58,p809
p276,p314
p338,p1305
p313,p665
p140,p1662
p413,p922
p19,p820
p415,p1248
p7,p1034
p105,p1015
p17,p212
p145,p974
p120,p791
p299,p956
p101,p243
