p1736,p325
p720,p1557
p918,p1061
p1981,p538
p1722,p1878
p1531,p1073
p502,p1389
p1573,p1043
p941,p1127
p227,p1944
p212,p374
p499,p1414
p944,p429
p221,p1478
p945,p1314
p950,p858
p211,p457
p1537,p1739
p940,p1775
p1558,p507
p642,p701
p937,p1401
p476,p1754
p1481,p1644
p480,p1655
p986,p921
p483,p1720
p1503,p769
p1532,p590
p978,p1079
p486,p1422
p1516,p825
p488,p654
p1524,p1463
p968,p850
p965,p1297
p971,p845
p1584,p1785
p1588,p770
p1471,p1493
p540,p1274
p538,p1170
p1689,p255
p159,p1303
p861,p1825
p1677,p1337
p864,p93
p167,p1602
p1667,p640
p530,p1497
p529,p571
p876,p289
p175,p299
p176,p19
p888,p1829
p180,p1186
p1648,p488
p507,p23
p508,p1208
p1595,p202
p200,p810
p927,p1659
p1603,p1396
p1586,p602
p923,p107
p909,p331
p518,p581
p1632,p987
p186,p1193
p1636,p137
p893,p410
p384,p1792
p472,p807
p1003,p1435
p149,p111
p1240,p883
p1137,p405
p1127,p657
p343,p1482
p1115,p1892
p1260,p1393
p1234,p741
p1100,p1629
p1274,p1340
p1281,p1762
p1089,p1311
p1083,p783
p1080,p844
p1299,p1451
p1267,p334
p322,p190
p357,p213
p402,p92
p1192,p1613
p382,p697
p381,p1512
p1193,p1836
p390,p1539
p376,p1069
p1154,p941
p1174,p1551
p1167,p453
p1165,p1680
p367,p806
p1164,p1790
p1161,p889
p1221,p225
p1212,p146
p1074,p420
p1068,p824
p1329,p1255
p278,p104
p277,p1923
p460,p1081
p275,p1431
p273,p1427
p272,p188
p1024,p419
p1418,p80
p1425,p685
p1011,p1307
p1010,p1880
p1009,p1776
p263,p124
p262,p935
p1017,p767
p457,p1408
p456,p862
p1401,p435
p1331,p1045
p1353,p749
p1364,p1484
p444,p106
p1045,p1368
p299,p1225
p1380,p1370
p1381,p259
p1382,p1704
p1387,p689
p1388,p1470
p1395,p484
p286,p392
p1399,p61
p1400,p1979
p1446,p1105
p1707,p229
p1619,p147
p595,p1157
p1791,p819
p1778,p1059
p1776,p1871
p1857,p1841
p22,p1104
p37,p1800
p21,p1779
p1955,p1757
p1764,p1747
p1758,p605
p1756,p977
p1754,p716
p66,p1142
p1961,p925
p817,p726
p818,p428
p815,p1346
p705,p1298
