p999,p268
p1341,p1758
p1340,p842
p1339,p219
p1338,p493
p1336,p615
p1335,p1786
p1334,p1707
p1333,p917
p1332,p596
p1331,p533
p1330,p501
p1329,p1578
p1342,p1434
p1328,p280
p1326,p1019
p1325,p1581
p1324,p1753
p1323,p1103
p1321,p1971
p1320,p996
p1318,p1465
p1317,p297
p1316,p1750
p1315,p508
p1314,p480
p1313,p1220
p1327,p1979
p1312,p1921
p1343,p1502
p1345,p1393
p1372,p888
p1371,p829
p1370,p648
p1369,p1764
p1368,p1678
p1367,p1822
p1366,p957
p1365,p128
p1364,p1811
p1363,p1528
p1362,p914
p1361,p421
p1344,p1941
p1359,p112
p1357,p772
p1356,p169
p1355,p966
p1354,p839
p1353,p194
p1352,p597
p1351,p1583
p1350,p250
p1349,p1631
p1348,p1385
p1347,p1154
p1346,p511
p1358,p1411
p1373,p347
p1310,p1236
p1308,p345
p1272,p628
p1271,p449
p1270,p593
p1269,p485
p1268,p1960
p1267,p662
p1266,p1249
p1265,p1671
p1264,p408
p1263,p1040
p1262,p514
p1259,p463
p1273,p1162
p1258,p810
p1255,p293
p1254,p849
p1253,p435
p1251,p1377
p1250,p80
p1249,p1343
p1248,p1747
p1247,p1690
p1246,p518
p1245,p1088
p1244,p1024
p1243,p1605
p1257,p1389
p1309,p301
p1274,p1953
p1276,p403
p1307,p1418
p1305,p1614
p1303,p1563
p1302,p198
p1301,p1153
p1300,p1159
p1299,p1956
p1298,p1872
p1297,p1880
p1296,p305
p1295,p891
p1294,p427
p1275,p467
p1293,p713
p1290,p1513
p1289,p1241
p1288,p401
p1287,p1358
p1286,p62
p1284,p1246
p1283,p1525
p1282,p130
p1281,p1533
p1280,p1475
p1278,p1288
p1277,p478
p1291,p418
p1242,p1108
p1374,p1771
p1376,p239
p1464,p1551
p1463,p1053
p1462,p1245
p1461,p129
p1460,p492
p1459,p165
p1458,p1985
p1457,p481
p1456,p702
p1455,p1515
p1454,p1666
p1453,p1962
p1465,p1966
p1452,p572
p1450,p1055
p1449,p1824
p1448,p1759
p1447,p1140
p1446,p1618
p1445,p1161
p1444,p1356
p1443,p372
p1442,p1059
p1441,p300
p1440,p147
p1439,p717
p1451,p14
p1438,p1009
p1466,p1497
p1468,p355
p1497,p1186
p1495,p1988
p1494,p1516
p1493,p751
p1492,p594
p1491,p320
p1489,p1934
p1488,p1851
p1487,p924
p1486,p1458
p1485,p558
p1484,p156
p1467,p1942
p1483,p1591
p1481,p499
p1479,p314
p1478,p310
p1477,p1586
p1476,p79
p1475,p1810
p1474,p1156
p1473,p1123
p1472,p87
p1471,p1493
p1470,p276
p1469,p444
p1482,p229
p1375,p371
p1437,p911
p1435,p755
p1402,p394
p1401,p1751
p1400,p1422
p1399,p1910
p1398,p1795
p1397,p1885
p1396,p691
p1395,p658
p1394,p1473
p1393,p878
p1392,p1869
p1391,p127
p1403,p289
p1390,p298
p1388,p1470
p1387,p586
p1386,p605
p1385,p443
p1384,p1006
p1383,p783
p1382,p1675
p1381,p1057
p1380,p1370
p1379,p212
p1378,p1326
p1377,p311
p1389,p590
p1436,p178
p1404,p353
p1406,p491
p1434,p12
p1433,p523
p1432,p1734
p1431,p1576
p1430,p1271
p1429,p545
p1428,p568
p1427,p1708
p1426,p1185
p1424,p1345
p1423,p1628
p1422,p1327
p1405,p855
p1421,p1205
p1418,p1011
p1417,p1069
p1416,p910
p1415,p1279
p1414,p1644
p1413,p36
p1412,p1978
p1411,p1199
p1410,p123
p1409,p1468
p1408,p211
p1407,p1765
p1420,p1940
p1498,p963
p1241,p230
p1239,p1727
p1069,p1147
p1068,p824
p1066,p68
p1065,p1635
p1064,p1060
p1063,p121
p1061,p950
