p427,p1475
p5,p1741
p647,p628
p841,p1243
p1177,p1992
p844,p778
p1505,p105
p1462,p468
p607,p1033
p308,p1152
p304,p1180
p1861,p138
p1696,p45
p683,p593
p1607,p1901
p1983,p1410
p742,p1755
p1612,p114
p248,p1906
p1627,p632
p864,p1813
p576,p1486
p793,p190
p87,p368
p536,p1126
p1519,p1848
p1784,p436
p142,p1452
p522,p1866
p415,p766
p1966,p1085
p122,p488
p1081,p1779
p117,p1497
p981,p236
p1109,p232
p106,p1832
p1613,p123
p1119,p777
p1896,p661
p202,p1831
p1511,p1728
p879,p408
p985,p1474
p1917,p986
p185,p1275
p181,p924
p1008,p874
p1921,p1694
p921,p1545
p1007,p94
p1615,p47
p1549,p1020
p133,p605
p933,p572
p999,p761
p746,p530
p517,p822
p515,p1238
p350,p812
p509,p1609
p1835,p228
p489,p1697
p523,p229
p1782,p642
p461,p1432
p1819,p192
p448,p955
p447,p922
p1797,p303
p399,p944
p476,p1724
p549,p272
p333,p259
p588,p1487
p1644,p1042
p1672,p1436
p1129,p1587
p266,p1503
p1677,p697
p279,p1103
p660,p1762
p1865,p1156
p633,p60
p631,p1337
p298,p1805
p608,p1101
p307,p121
p599,p1794
p1723,p398
p1888,p67
p687,p511
p405,p1246
p16,p132
p1196,p384
p70,p987
p1312,p1343
p1176,p732
p12,p512
p1159,p507
p1220,p1089
p1963,p848
p77,p1247
p1368,p1606
p1423,p467
p30,p1091
p1219,p1589
p39,p1395
p1187,p1854
p1326,p1394
p1971,p1787
p1267,p1234
p1392,p451
p1350,p1237
p527,p1464
p1611,p370
p93,p1571
p1616,p363
p539,p360
p791,p287
p1223,p1286
p540,p1753
p1622,p1815
p345,p877
p814,p322
p832,p400
p820,p1401
p883,p1569
p1988,p563
p875,p1803
p1325,p834
p1976,p426
p1766,p818
p856,p847
p514,p1738
p1593,p1114
p1203,p930
p839,p795
p831,p1384
p829,p786
p347,p1529
p1897,p649
p1428,p1998
p545,p1054
p334,p1683
p546,p1005
p43,p125
p591,p119
p1402,p675
p677,p1189
p1403,p104
p602,p1053
p1873,p1317
p1869,p692
p317,p80
p1679,p701
p1284,p702
p1405,p1171
p284,p1336
p288,p1038
p1274,p34
p1263,p1989
p1698,p740
p1713,p7
p664,p1347
p1623,p1916
p1418,p1691
p1240,p615
p1389,p621
p501,p249
p1636,p600
p556,p1894
p561,p1898
p244,p213
p329,p1727
p749,p1881
p587,p211
p49,p1870
p1649,p1134
p730,p1765
p718,p1183
p1740,p1631
p1295,p584
p713,p1770
p1846,p510
p706,p1663
p326,p1454
p1441,p521
p195,p806
p449,p1154
p1066,p1135
p1485,p1732
p443,p719
p445,p772
p1818,p1121
p129,p594
p1494,p1733
p1044,p724
p1039,p722
p1576,p622
p1024,p610
p1021,p1429
p1018,p637
p1344,p638
p141,p555
p1446,p639
p450,p1045
p1069,p641
p1513,p645
p83,p1204
p1077,p543
p1136,p1729
p1,p1201
p1132,p1425
p1143,p1230
p1124,p1195
p103,p1352
p393,p1139
p1116,p575
p1812,p1439
p86,p800
p1361,p1210
p441,p1628
p1093,p1629
p1481,p1703
p1083,p612
p1161,p890
p118,p497
p120,p198
p1172,p1056
p626,p1382
p932,p174
p1372,p179
p917,p1383
p898,p188
p1002,p189
p180,p1532
p71,p1908
p1570,p1309
p1546,p1314
p1823,p1775
p1541,p1538
p1540,p216
p372,p222
p974,p1889
p158,p233
p373,p246
p1780,p1300
p1830,p258
p157,p983
p997,p995
p457,p949
p73,p1973
p184,p1346
p1341,p1342
p153,p1040
p1768,p1052
p430,p51
p603,p1977
p1799,p63
p492,p64
p1358,p1974
p413,p79
p1712,p148
p1276,p1962
p493,p1376
p504,p1013
p1717,p107
p434,p1951
p420,p1009
p611,p1514
p1709,p128
p1353,p1517
p542,p267
p596,p962
p1792,p1842
p1749,p1837
p462,p463
p1302,p1565
p1790,p1250
p558,p904
p1388,p1399
p1364,p1288
p1745,p1834
p1387,p1849
p486,p948
p567,p425
p442,p419
p579,p416
p1735,p389
p466,p1257
p475,p469
p1398,p403
p590,p918
p1334,p491
p483,p1852
p1730,p1552
p1381,p1112
p498,p927
p1233,p286
p635,p297
p1534,p294
p964,p846
p953,p1047
p947,p1017
p946,p826
p1551,p1022
p923,p750
p1178,p748
p911,p1512
p906,p1632
p1444,p1035
p900,p1025
p1184,p1586
p891,p1036
p888,p1150
p886,p1582
p885,p866
p1577,p1498
p881,p773
p871,p759
p859,p1585
p978,p1591
p1527,p809
p988,p887
p990,p776
p1460,p908
p1144,p943
p1127,p803
p1465,p1478
p1123,p1547
p1147,p1084
p1117,p958
p1158,p1075
p1468,p1559
p1470,p794
p412,p910
p1102,p789
p1483,p975
p1058,p979
p1050,p1003
p1049,p902
p1496,p982
p1166,p895
p1031,p984
p1170,p1145
p1011,p1149
p1173,p1573
p1098,p779
p1440,p998
p855,p1001
p845,p884
p707,p882
p691,p744
p1674,p1232
p686,p1645
p1417,p1910
p1675,p1307
p682,p210
p681,p1306
p1359,p221
p678,p223
p711,p1890
p676,p245
p1252,p274
p1684,p1872
p1685,p1871
p1259,p277
p657,p282
p1690,p290
p1262,p291
p1695,p1296
p1264,p1858
p1702,p310
p1414,p315
p1268,p1292
p715,p1845
p1239,p1291
p838,p328
p824,p335
p815,p353
p1214,p741
p811,p356
p1215,p1282
p804,p371
p1221,p376
p1619,p197
p783,p194
p717,p380
p780,p1912
p1225,p22
p1630,p25
p1633,p1986
p763,p1982
p757,p65
p754,p1333
p752,p1970
p1641,p1327
p1142,p1374
p1643,p1377
p774,p97
p1590,p100
p1360,p108
p1882,p110
p164,p1947
p145,p1943
p144,p127
p242,p1940
p143,p1939
p126,p1938
p55,p130
p1953,p139
p1883,p1932
p340,p152
p383,p154
p354,p162
p171,p163
p332,p170
p1903,p177
p21,p1820
p219,p355
p253,p544
p29,p1673
p59,p577
p1876,p1662
p159,p580
p269,p698
p27,p689
p227,p581
p113,p592
p1948,p1731
p149,p404
p224,p1725
p239,p1427
p337,p1213
p1824,p1661
p1868,p1720
p15,p1186
p14,p619
p209,p684
p1942,p668
p6,p625
p196,p629
p82,p665
p91,p636
p135,p1699
p1859,p651
p182,p566
p1907,p662
p89,p1657
p50,p1411
p46,p1789
p1853,p1413
p1920,p735
p199,p481
p299,p439
p1860,p1251
p200,p1244
p1905,p1419
p69,p1767
p1904,p455
p1851,p712
p349,p414
p1922,p1761
p72,p1760
p318,p736
p401,p529
p85,p1758
p1082,p1752
p1043,p1340
p1482,p1167
p694,p1321
p1658,p1169
p1937,p1339
p725,p1168
p1070,p1199
p131,p1182
p716,p1179
p1945,p1319
p1656,p1256
p124,p1065
p1659,p1200
p1051,p1140
p710,p1277
p1878,p1092
p1484,p1285
p1479,p1104
p1680,p1107
p265,p1245
p1692,p1293
p99,p1125
p646,p1242
p644,p1297
p1913,p1299
p1959,p1087
p1704,p1301
p1120,p1131
p295,p1078
p296,p1304
p1137,p1076
p1138,p1061
p1457,p1205
p1146,p1310
p1455,p1313
p1153,p1999
p634,p1041
p263,p1041
p1954,p432
p1115,p319
p685,p323
p1477,p324
p679,p351
p273,p351
p1094,p357
p275,p359
p673,p364
p656,p367
p671,p378
p1106,p388
p1469,p390
p1108,p391
p1111,p428
p1952,p452
p1113,p1037
p1686,p453
p1471,p471
p1495,p473
p1809,p479
p1034,p484
p920,p495
p843,p500
p207,p502
p929,p525
p208,p534
p835,p538
p1599,p553
p934,p562
p1902,p568
p830,p313
p827,p306
p1554,p293
p942,p278
p1926,p3
p215,p10
p819,p11
p1542,p23
p919,p40
p1596,p44
p853,p54
p1592,p56
p402,p66
p1575,p68
p1911,p74
p892,p78
p896,p81
p873,p84
p1909,p95
p901,p98
p813,p160
p1568,p168
p1567,p169
p909,p173
p863,p186
p175,p187
p912,p201
p913,p205
p914,p212
p203,p214
p903,p237
p960,p256
p1895,p276
p1893,p569
p1637,p597
p760,p598
p146,p810
p241,p823
p243,p825
p140,p850
p1160,p851
p1509,p852
p762,p854
p745,p857
p250,p860
p1508,p861
p1023,p868
p1506,p889
p1026,p894
p252,p916
p1030,p926
p1032,p928
p1934,p937
p1499,p950
p1520,p951
p992,p952
p963,p956
p1892,p959
p802,p961
p801,p965
p798,p967
p966,p971
p796,p972
p1533,p980
p771,p1000
p790,p1012
p156,p816
p784,p808
p155,p613
p1930,p797
p234,p616
p989,p617
p235,p623
p991,p648
p976,p650
p614,p655
p643,p658
p1961,p659
p342,p663
p1315,p672
p1231,p680
p532,p688
p1791,p693
p531,p696
p1228,p699
p1379,p705
p343,p708
p1421,p726
p1763,p733
p48,p738
p346,p743
p1308,p756
p377,p758
p1227,p765
p52,p769
p541,p770
p387,p781
p552,p785
p386,p792
p1323,p1348
p57,p0
p1217,p1915
