p1672,p94
p543,p736
p907,p1485
p1648,p1013
p1852,p1884
p1843,p1203
p782,p1410
p570,p200
p1513,p534
p1808,p1265
p578,p1754
p993,p1237
p951,p1941
p1783,p1200
p54,p1190
p1781,p581
p601,p1607
p1776,p0
p651,p1735
p864,p708
p860,p965
p820,p1063
p1716,p1911
p741,p817
p1692,p1802
p1448,p1236
p511,p929
p84,p44
p210,p697
p1351,p183
p440,p579
p1337,p678
p1228,p1147
p189,p220
p1178,p1000
p1417,p102
p1214,p261
p1159,p1069
p409,p1860
p1396,p795
p1158,p410
p146,p477
p1605,p1394
p1251,p1317
p1349,p1643
p850,p1439
p1600,p211
p1634,p660
p838,p1637
p808,p622
p807,p485
p1310,p1030
p806,p653
p1671,p453
p1285,p346
p1685,p73
p1320,p718
p844,p286
p282,p1096
p1204,p1302
p950,p557
p223,p637
p1128,p285
p1127,p476
p1444,p130
p1119,p926
p1144,p1382
p236,p1152
p1149,p1002
p1084,p153
p1078,p1758
p1073,p1880
p1169,p903
p1022,p1943
p1012,p86
p159,p26
p160,p1940
p984,p280
p957,p861
p163,p1346
p166,p324
p1137,p1123
p1565,p1871
p1505,p1593
p1309,p1876
p401,p1608
p640,p45
p441,p1409
p447,p1474
p1965,p648
p1882,p1083
p457,p244
p1795,p704
p1810,p969
p475,p1666
p480,p994
p1819,p964
p1836,p1360
p39,p1841
p487,p671
p380,p1359
p536,p959
p524,p325
p642,p168
p1982,p1026
p1895,p452
p739,p1355
p1756,p650
p1990,p649
p685,p958
p713,p955
p1709,p603
p1727,p155
p764,p1342
p1710,p1722
p749,p203
p1707,p760
p482,p20
p424,p1535
p1151,p1226
p1146,p868
p421,p1526
p503,p866
p1299,p538
p509,p1966
p389,p1406
p393,p863
p437,p1314
p213,p1942
p396,p296
p464,p1504
p1278,p1779
p1179,p1471
p449,p1480
p420,p1206
p1197,p1212
p1273,p583
p434,p114
p1208,p1150
p435,p970
p1232,p1407
p1221,p1714
p1165,p1454
p781,p1902
p1097,p25
p521,p469
p944,p1173
p638,p971
p924,p135
p920,p1557
p865,p72
p335,p1797
p662,p898
p631,p1694
p332,p833
p300,p145
p837,p814
p735,p1378
p815,p913
p308,p1753
p798,p1748
p797,p834
p720,p1680
p597,p1712
p588,p879
p967,p927
p1120,p290
p533,p854
p365,p940
p237,p1703
p1099,p884
p312,p1085
p556,p972
p1050,p209
p253,p1193
p572,p1196
p1043,p1463
p1041,p119
p576,p1205
p582,p1547
p988,p122
p983,p1209
p973,p1218
p518,p1527
p999,p1229
p1181,p199
p1621,p1316
p1698,p1245
p1639,p128
p1636,p1250
p1635,p1260
