p719,p1697
p736,p480
p118,p1285
p635,p1693
p1506,p787
p1823,p697
p1958,p1949
p1485,p984
p1920,p638
p1927,p102
p1415,p1469
p1229,p1018
p800,p545
p404,p1677
p1951,p1770
p143,p1135
p49,p508
p1567,p179
p1613,p1834
p448,p704
p1965,p1077
p1294,p368
p1367,p430
p1296,p1290
p1634,p1317
p593,p534
p1851,p807
p27,p484
p881,p847
p872,p1505
p882,p1531
p1683,p1526
p244,p712
p1158,p412
p1699,p1516
p1164,p637
p1720,p507
p1182,p705
p160,p839
p80,p1859
p780,p1382
p337,p1857
p1207,p1847
p1156,p501
p309,p945
p1106,p1473
p897,p157
p268,p155
p139,p1179
p132,p1916
p131,p308
p1546,p1102
p1022,p860
p1566,p868
p274,p815
p275,p550
p1012,p1761
p141,p1424
p307,p884
p1578,p1208
p981,p1824
p976,p1155
p285,p1411
p1097,p693
p953,p1425
p952,p1774
p732,p393
p1114,p1926
p1116,p530
p1630,p1165
p924,p197
p278,p808
p227,p4
p707,p498
p1432,p1653
p165,p834
p561,p1589
p1876,p1591
p1253,p588
p1271,p364
p1405,p371
p547,p1947
p1886,p126
p388,p1632
p1281,p1670
p523,p594
p502,p1053
p571,p1941
p1394,p1245
p181,p858
p1390,p1627
p473,p899
p1291,p1937
p472,p610
p1376,p1093
p443,p1702
p416,p612
p437,p1063
p1984,p879
p1307,p1807
p1313,p602
p1929,p517
p575,p694
p1414,p1069
p1228,p699
p359,p1597
p376,p1144
p1815,p1052
p1422,p1408
p685,p1386
p676,p365
p1849,p1841
p706,p1836
p1854,p1142
p1047,p261
p714,p428
p47,p1132
p1860,p1757
p44,p1525
p1867,p380
p607,p1011
p661,p1225
p1203,p419
p258,p1743
p1213,p1681
p1188,p223
p1136,p384
p1283,p1002
p1218,p387
p256,p640
p1243,p277
p1141,p259
p218,p1647
p1137,p1034
p1101,p1767
p1170,p1119
p1060,p1121
p1999,p810
p1050,p1078
p684,p122
p659,p1785
p652,p67
p362,p86
p646,p678
p624,p1582
p613,p525
p592,p1435
p564,p838
p549,p414
p385,p1333
p724,p1312
